PooledFundId,AllocationYear,ReportApprovedDate,BeneficiaryTypeId,AllocationtypeId,AllocationSourceId,TargetMen,TargetWomen,TargetBoys,TargetGirls,ReachedMen,ReachedWomen,ReachedBoys,ReachedGirls
1,2014,2015-04-16,4,1,2,75.0,,,,75.0,,,
1,2014,2015-06-24,5,5,1,18900.0,18900.0,28350.0,28350.0,32784.0,32784.0,49176.0,49176.0
1,2014,2015-06-27,2,5,1,290.0,322.0,334.0,334.0,120.0,119.0,215.0,234.0
1,2014,2015-06-27,5,5,1,2611.0,2893.0,3008.0,3008.0,2058.0,2159.0,3897.0,3899.0
1,2014,2015-08-10,2,5,1,941.0,941.0,1673.0,1673.0,5308.0,5308.0,18874.0,18874.0
1,2014,2015-08-10,5,5,1,6075.0,6075.0,10800.0,10800.0,6075.0,6075.0,10800.0,10800.0
1,2014,2015-08-11,2,2,1,3794.0,3794.0,871.0,871.0,2307.0,3281.0,1073.0,994.0
1,2014,2015-08-15,4,2,1,27.0,3.0,,,26.0,4.0,,
1,2014,2015-08-18,2,2,1,2336.0,3292.0,1178.0,1036.0,2384.0,3555.0,1264.0,1135.0
1,2014,2015-08-18,3,2,1,1954.0,2420.0,898.0,734.0,1901.0,2586.0,916.0,768.0
1,2014,2015-09-09,4,1,2,290.0,36082.0,13113.0,13155.0,906.0,46292.0,56770.0,55464.0
1,2014,2015-09-13,4,1,2,342.0,9918.0,13193.0,13193.0,336.0,20436.0,12623.0,17257.0
1,2014,2015-09-14,4,1,2,7377.0,11251.0,14176.0,13621.0,14473.0,30174.0,17370.0,36880.0
1,2014,2015-09-21,4,1,2,313.0,12240.0,4674.0,4674.0,382.0,16291.0,1346.0,1758.0
1,2014,2015-10-04,4,1,2,138.0,11.0,3730.0,2070.0,138.0,11.0,4442.0,2392.0
1,2014,2015-10-18,4,1,2,428.0,1404.0,2014.0,2014.0,431.0,2125.0,1881.0,1887.0
1,2014,2015-10-18,4,5,1,1130.0,959.0,1496.0,1275.0,1021.0,1094.0,2045.0,1695.0
1,2014,2015-10-29,4,1,2,535.0,1730.0,2005.0,2005.0,535.0,126.0,1780.0,987.0
1,2014,2015-11-02,4,1,2,80.0,260178.0,,,78.0,240070.0,,
1,2014,2015-11-04,4,1,2,412.0,700.0,704.0,639.0,442.0,3780.0,1068.0,1060.0
1,2014,2015-11-10,4,1,2,380.0,80300.0,71352.0,68554.0,2027.0,117514.0,37335.0,35871.0
1,2014,2015-12-08,5,5,1,7000.0,7000.0,28000.0,28000.0,37754.0,36272.0,52137.0,50090.0
1,2014,2015-12-20,3,1,2,17827.0,17127.0,4456.0,4281.0,17849.0,18499.0,4577.0,4792.0
1,2014,2015-12-20,4,1,2,1000.0,200.0,40058.0,41694.0,660.0,140.0,41256.0,42941.0
1,2014,2016-02-29,4,1,2,181.0,130.0,,,232.0,88.0,,
1,2014,2016-03-10,2,4,2,239577.0,240391.0,47521.0,47520.0,245621.0,245621.0,49764.0,49764.0
1,2014,2016-03-10,4,4,2,634.0,354.0,,,634.0,354.0,,
1,2014,2016-03-10,5,4,2,20910.0,22160.0,4541.0,4542.0,20543.0,22191.0,4094.0,4123.0
1,2014,2016-06-12,2,1,2,344.0,4063.0,6799.0,6799.0,,,,
1,2014,2016-06-12,4,1,2,344.0,4063.0,6799.0,6799.0,344.0,5230.0,9626.0,10869.0
1,2014,2016-06-19,4,4,2,527.0,438.0,,,513.0,501.0,,
1,2014,2016-06-20,4,4,2,102.0,8676.0,4974.0,5387.0,10369.0,12011.0,11104.0,12198.0
1,2014,2016-07-04,2,4,2,86.0,4624.0,8143.0,7823.0,105.0,4121.0,7174.0,7145.0
1,2014,2016-07-04,3,4,2,,41.0,69.0,66.0,,34.0,53.0,49.0
1,2014,2016-07-04,5,4,2,,192.0,326.0,312.0,,179.0,295.0,251.0
1,2014,2016-07-12,2,2,1,84042.0,87479.0,21007.0,21868.0,76146.0,79254.0,19036.0,19814.0
1,2015,2016-01-05,2,7,2,3748.0,3748.0,6662.0,6662.0,4735.0,4735.0,8416.0,8416.0
1,2015,2016-01-05,5,7,2,11475.0,11475.0,20400.0,20400.0,11475.0,11475.0,20400.0,20400.0
1,2015,2016-02-01,5,7,2,6153.0,6153.0,24613.0,24613.0,22454.0,21573.0,31007.0,29790.0
1,2015,2016-02-29,4,7,2,2156.0,2156.0,3832.0,3832.0,3172.0,2934.0,5112.0,4533.0
1,2015,2016-03-29,5,7,2,13675.0,13675.0,20512.0,20513.0,13675.0,13675.0,20513.0,20513.0
1,2015,2016-05-08,4,10,2,1338.0,585.0,1715.0,544.0,2183.0,506.0,2080.0,411.0
1,2015,2016-05-17,2,12,1,1147.0,1226.0,1864.0,2006.0,1406.0,1495.0,3606.0,3371.0
1,2015,2016-05-17,3,12,1,486.0,520.0,789.0,852.0,,,,
1,2015,2016-05-29,2,12,1,2047.0,1984.0,1497.0,1436.0,990.0,1080.0,1313.0,1436.0
1,2015,2016-05-29,3,10,2,3423.0,3699.0,3959.0,4292.0,3217.0,3224.0,843.0,918.0
1,2015,2016-06-01,3,12,1,4417.0,3914.0,1004.0,703.0,1402.0,1600.0,2009.0,1653.0
1,2015,2016-06-02,3,12,1,1641.0,1641.0,2461.0,2461.0,1995.0,2137.0,4630.0,3830.0
1,2015,2016-06-08,5,7,2,8492.0,8751.0,19118.0,18639.0,10967.0,11300.0,24689.0,24071.0
1,2015,2016-06-09,3,12,1,381.0,382.0,465.0,466.0,196.0,204.0,240.0,249.0
1,2015,2016-06-12,2,10,2,844.0,812.0,1119.0,1075.0,581.0,622.0,1239.0,1196.0
1,2015,2016-06-12,3,10,2,2534.0,2434.0,3357.0,3225.0,1743.0,1867.0,3717.0,3586.0
1,2015,2016-06-27,3,12,1,3191.0,3483.0,4034.0,4267.0,3191.0,3483.0,4034.0,4267.0
1,2015,2016-07-05,2,7,2,705.0,934.0,288.0,313.0,1610.0,1495.0,795.0,333.0
1,2015,2016-07-05,3,7,2,2600.0,3442.0,1062.0,1156.0,1797.0,1454.0,40.0,655.0
1,2015,2016-07-05,3,10,2,2298.0,2490.0,3750.0,4062.0,1739.0,2221.0,2353.0,3249.0
1,2015,2016-07-05,4,7,2,60.0,60.0,,,,,,
1,2015,2016-07-05,5,7,2,3084.0,4086.0,1260.0,1370.0,1218.0,1154.0,2781.0,2654.0
1,2015,2016-07-13,2,7,2,81.0,88.0,5077.0,5090.0,40.0,39.0,59.0,56.0
1,2015,2016-07-13,4,7,2,87.0,81.0,77.0,90.0,529.0,477.0,2582.0,1732.0
1,2015,2016-07-13,5,7,2,729.0,711.0,2550.0,1738.0,33.0,31.0,5548.0,4547.0
1,2015,2016-07-14,2,7,2,11959.0,11490.0,2695.0,2805.0,12677.0,11601.0,2914.0,2801.0
1,2015,2016-07-14,3,7,2,3574.0,3434.0,838.0,805.0,3748.0,3602.0,870.0,837.0
1,2015,2016-07-14,4,7,2,150.0,150.0,,,256.0,70.0,,
1,2015,2016-07-17,2,7,2,2278.0,2188.0,1649.0,1585.0,2749.0,3513.0,2970.0,3187.0
1,2015,2016-07-17,3,7,2,3106.0,2984.0,2249.0,2161.0,1465.0,1991.0,1177.0,1332.0
1,2015,2016-07-17,4,7,2,2898.0,2792.0,2093.0,2017.0,2396.0,3052.0,2800.0,3132.0
1,2015,2016-08-01,3,10,2,5985.0,5985.0,7315.0,7315.0,5799.0,6036.0,7087.0,7377.0
1,2015,2016-08-02,3,10,2,3150.0,3150.0,3850.0,3850.0,2863.0,2980.0,3500.0,3642.0
1,2015,2016-08-03,2,7,2,37869.0,37865.0,9719.0,9720.0,19619.0,46013.0,17867.0,18142.0
1,2015,2016-08-03,3,12,1,1231.0,1231.0,1846.0,1845.0,1123.0,1983.0,2011.0,1194.0
1,2015,2016-08-03,4,7,2,166097.0,159583.0,39896.0,41524.0,157932.0,114172.0,27018.0,1482.0
1,2015,2016-08-03,5,7,2,18851.0,19534.0,6990.0,7174.0,16132.0,5336.0,16507.0,14061.0
1,2015,2016-08-07,2,7,2,2533.0,2339.0,1836.0,1694.0,2533.0,2339.0,1836.0,1694.0
1,2015,2016-08-07,3,7,2,633.0,584.0,458.0,423.0,633.0,584.0,458.0,423.0
1,2015,2016-08-09,3,10,2,2660.0,2660.0,3990.0,3990.0,366.0,486.0,733.0,757.0
1,2015,2016-08-11,2,7,2,3847.0,3847.0,3847.0,3846.0,3846.0,3855.0,3855.0,3855.0
1,2015,2016-08-11,3,7,2,3874.0,3873.0,3873.0,3873.0,3938.0,3937.0,3937.0,3937.0
1,2015,2016-08-11,4,7,2,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0
1,2015,2016-08-11,5,7,2,49.0,48.0,49.0,48.0,82.0,82.0,82.0,82.0
1,2015,2016-08-15,2,13,1,1120.0,1120.0,286.0,274.0,548.0,519.0,1409.0,1206.0
1,2015,2016-08-15,3,13,1,1400.0,1400.0,357.0,343.0,622.0,663.0,1447.0,1101.0
1,2015,2016-08-15,4,7,2,117.0,33.0,,,123.0,34.0,,
1,2015,2016-08-17,4,7,2,,,,,66.0,357.0,26563.0,28257.0
1,2015,2016-09-01,3,7,2,2352.0,2449.0,588.0,612.0,3527.0,5598.0,1590.0,1557.0
1,2015,2016-09-15,2,7,2,12202.0,8390.0,4840.0,2493.0,20951.0,14100.0,10350.0,5982.0
1,2015,2016-09-15,4,7,2,199.0,71.0,,,345.0,71.0,,
1,2015,2016-09-21,4,7,2,13857.0,13529.0,24636.0,21438.0,,,,
1,2015,2016-09-25,2,7,2,25391.0,6606.0,1968.0,1053.0,27024.0,4922.0,3066.0,2206.0
1,2015,2016-09-25,5,7,2,,21210.0,10605.0,10605.0,24834.0,29236.0,18153.0,17455.0
1,2015,2016-10-23,4,7,2,,,,,26833.0,26833.0,29070.0,29070.0
1,2015,2016-11-09,2,7,2,12219.0,11613.0,3055.0,2903.0,30312.0,31468.0,16268.0,14165.0
1,2015,2016-11-09,4,7,2,12.0,4.0,,,13.0,2.0,,
1,2015,2017-01-23,3,10,2,6993.0,9303.0,3045.0,3934.0,4935.0,5476.0,6158.0,6725.0
1,2015,2017-01-30,2,10,2,10452.0,10452.0,1759.0,1759.0,9171.0,6807.0,4288.0,4002.0
1,2015,2017-01-30,4,10,2,30.0,12.0,,,39.0,,,
1,2015,2017-01-31,3,10,2,1900.0,2000.0,1400.0,1700.0,983.0,1059.0,2258.0,2433.0
1,2015,2017-02-01,2,10,2,3018.0,3142.0,755.0,785.0,890.0,1317.0,1644.0,1715.0
1,2015,2017-02-01,3,10,2,796.0,828.0,199.0,207.0,410.0,597.0,800.0,835.0
1,2015,2017-02-01,4,10,2,40.0,,,,50.0,,,
1,2015,2017-02-01,5,10,2,3018.0,3142.0,755.0,785.0,1588.0,1901.0,2613.0,2717.0
1,2015,2017-02-06,3,7,2,11914.0,12400.0,2979.0,3100.0,31042.0,32634.0,7163.0,8755.0
1,2015,2017-02-06,4,7,2,334668.0,347934.0,83567.0,86933.0,343521.0,360458.0,79110.0,96690.0
1,2015,2017-02-13,2,10,2,600.0,700.0,400.0,400.0,830.0,848.0,850.0,661.0
1,2015,2017-02-13,3,10,2,600.0,1000.0,850.0,850.0,2076.0,2180.0,1719.0,1570.0
1,2015,2017-02-16,3,10,2,14889.0,14742.0,3753.0,4014.0,5321.0,15381.0,5434.0,5062.0
1,2015,2017-02-16,4,10,2,11.0,7.0,,,10.0,8.0,,
1,2015,2017-02-21,2,10,2,47.0,39.0,299.0,303.0,83.0,144.0,165.0,148.0
1,2015,2017-02-21,3,10,2,186.0,154.0,1195.0,1210.0,163.0,156.0,1415.0,1364.0
1,2015,2017-02-27,2,10,2,1286.0,1238.0,220.0,220.0,249.0,401.0,142.0,135.0
1,2015,2017-02-27,3,10,2,138.0,152.0,53.0,56.0,2705.0,1445.0,520.0,417.0
1,2015,2017-03-01,2,10,2,2397.0,2538.0,4511.0,4652.0,5107.0,3517.0,7672.0,5640.0
1,2015,2017-03-01,3,10,2,32392.0,34297.0,60973.0,62878.0,32402.0,34303.0,60967.0,62877.0
1,2015,2017-03-01,4,10,2,602.0,638.0,1134.0,1170.0,3292.0,5583.0,4167.0,3998.0
1,2015,2017-03-01,5,10,2,5443.0,5763.0,10246.0,10566.0,5437.0,5755.0,10252.0,10574.0
1,2015,2017-04-05,3,10,2,674.0,701.0,551.0,574.0,603.0,693.0,561.0,784.0
1,2015,2017-04-05,4,10,2,12047.0,12538.0,9856.0,10259.0,10287.0,21614.0,10520.0,12850.0
1,2015,2017-06-15,2,10,2,200.0,95.0,4000.0,6800.0,,,,
1,2015,2017-06-15,5,10,2,11175.0,11649.0,22669.0,22123.0,10331.0,10667.0,24222.0,26274.0
1,2015,2018-08-26,2,10,2,13154.0,10762.0,3288.0,2690.0,2545.0,439.0,199.0,91.0
1,2015,2018-08-26,4,10,2,12.0,6.0,,,18.0,1.0,,
1,2016,2017-03-28,4,17,1,2230.0,2242.0,3124.0,3177.0,2230.0,2242.0,3124.0,3177.0
1,2016,2017-04-26,2,15,2,1600.0,1600.0,4000.0,4000.0,1534.0,1882.0,1854.0,2132.0
1,2016,2017-04-26,3,15,2,2400.0,2400.0,6000.0,6000.0,3306.0,3622.0,5987.0,5182.0
1,2016,2017-05-11,3,15,2,1000.0,7000.0,600.0,3000.0,2566.0,14107.0,884.0,7042.0
1,2016,2017-05-11,5,17,1,1826.0,1826.0,2738.0,2738.0,1299.0,1299.0,1950.0,1950.0
1,2016,2017-05-15,2,15,2,112.0,112.0,168.0,168.0,,,,
1,2016,2017-05-15,3,15,2,1008.0,1008.0,1512.0,1512.0,821.0,943.0,1553.0,1473.0
1,2016,2017-05-16,2,15,2,722.0,722.0,958.0,958.0,722.0,722.0,958.0,958.0
1,2016,2017-05-16,3,15,2,2890.0,2890.0,3830.0,3830.0,2890.0,2890.0,3830.0,3830.0
1,2016,2017-05-22,4,17,1,2781.0,2795.0,3899.0,3965.0,2781.0,2795.0,3899.0,3965.0
1,2016,2017-05-24,2,16,2,3213.0,3214.0,3928.0,3927.0,2635.0,1833.0,5800.0,5218.0
1,2016,2017-05-24,3,16,2,26166.0,26167.0,31984.0,31984.0,21955.0,18267.0,42196.0,40219.0
1,2016,2017-05-24,4,17,1,1138.0,1200.0,2454.0,2290.0,1229.0,1252.0,2421.0,2383.0
1,2016,2017-05-29,3,16,2,908.0,990.0,1919.0,1784.0,908.0,990.0,1919.0,1784.0
1,2016,2017-06-05,4,16,2,2121.0,1838.0,1626.0,1485.0,2075.0,2171.0,3526.0,2935.0
1,2016,2017-06-07,3,16,2,6407.0,2135.0,5638.0,2904.0,4083.0,1126.0,47862.0,18828.0
1,2016,2017-06-08,4,15,2,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0
1,2016,2017-06-13,2,16,2,11742.0,13066.0,19103.0,18685.0,21418.0,20510.0,23551.0,22766.0
1,2016,2017-06-13,3,16,2,12200.0,13800.0,16781.0,17200.0,13399.0,12443.0,14212.0,13182.0
1,2016,2017-06-14,3,15,2,3505.0,3502.0,3499.0,3494.0,3259.0,3359.0,5032.0,4856.0
1,2016,2017-06-18,2,17,1,,23843.0,19822.0,19045.0,,39986.0,22770.0,24032.0
1,2016,2017-06-18,3,16,2,13613.0,13614.0,17327.0,1737.0,8065.0,10286.0,9153.0,8428.0
1,2016,2017-06-18,3,17,1,,2117.0,1724.0,1656.0,,7581.0,4204.0,4437.0
1,2016,2017-06-18,4,16,2,13771.0,13771.0,17528.0,17528.0,25878.0,21991.0,58930.0,51083.0
1,2016,2017-06-18,4,17,1,421.0,1008.0,,,904.0,1555.0,,
1,2016,2017-06-18,5,17,1,,25960.0,21546.0,20701.0,,14531.0,8057.0,8504.0
1,2016,2017-07-04,4,16,2,7.0,7.0,7.0,7.0,8.0,9.0,9.0,9.0
1,2016,2017-07-24,3,16,2,248.0,256.0,385.0,379.0,248.0,256.0,385.0,379.0
1,2016,2017-07-24,4,16,2,78.0,52.0,,,78.0,52.0,,
1,2016,2017-08-01,3,16,2,5730.0,5730.0,14350.0,14300.0,5730.0,5730.0,14350.0,14300.0
1,2016,2017-08-01,4,16,2,380.0,420.0,992.0,1008.0,703.0,714.0,907.0,944.0
1,2016,2017-08-10,2,15,2,10082.0,3953.0,3431.0,2195.0,9870.0,5152.0,3160.0,2284.0
1,2016,2017-08-10,4,15,2,144.0,23.0,,,314.0,7.0,,
1,2016,2017-08-21,2,15,2,3947.0,1802.0,1544.0,1287.0,6671.0,1449.0,1144.0,870.0
1,2016,2017-08-21,3,15,2,3229.0,1474.0,1264.0,1053.0,1645.0,361.0,244.0,160.0
1,2016,2017-08-21,4,15,2,56.0,,,,,,,
1,2016,2017-09-07,4,16,2,3363.0,3471.0,6573.0,6613.0,4863.0,4890.0,6716.0,6646.0
1,2016,2017-09-10,2,15,2,32997.0,7208.0,4498.0,3474.0,41660.0,10405.0,8726.0,5449.0
1,2016,2017-09-10,3,16,2,232.0,230.0,429.0,322.0,230.0,231.0,431.0,324.0
1,2016,2017-09-10,4,15,2,104.0,39.0,,,175.0,74.0,,
1,2016,2017-09-11,4,15,2,72.0,15.0,,,67.0,10.0,,
1,2016,2017-09-12,3,15,2,2602.0,2698.0,838.0,862.0,1998.0,,,
1,2016,2017-09-24,2,15,2,70628.0,73232.0,22744.0,23396.0,12747.0,5989.0,3253.0,2771.0
1,2016,2017-09-24,3,15,2,,,,,2179.0,1015.0,847.0,707.0
1,2016,2017-09-24,3,17,1,3457.0,3584.0,2816.0,2944.0,4088.0,6314.0,3603.0,3611.0
1,2016,2017-09-24,4,17,1,12960.0,13440.0,10560.0,11040.0,16352.0,25256.0,14412.0,14444.0
1,2016,2017-10-10,3,16,2,241.0,263.0,305.0,321.0,550.0,602.0,752.0,785.0
1,2016,2017-10-11,4,15,2,260.0,110.0,,,184.0,83.0,,
1,2016,2017-10-11,4,16,2,519.0,519.0,608.0,608.0,568.0,622.0,838.0,791.0
1,2016,2017-10-19,3,15,2,1084.0,1042.0,1325.0,1273.0,39820.0,70358.0,34369.0,33788.0
1,2016,2017-10-19,4,15,2,51663.0,49636.0,63143.0,60668.0,1231.0,710.0,1262.0,631.0
1,2016,2017-11-08,3,16,2,2755.0,4932.0,693.0,776.0,3557.0,7639.0,628.0,1077.0
1,2016,2017-12-03,3,16,2,2494.0,2446.0,4297.0,4403.0,2260.0,4199.0,4074.0,3872.0
1,2016,2017-12-05,5,16,2,3959.0,5278.0,1847.0,2111.0,2240.0,2288.0,4828.0,3834.0
1,2016,2017-12-06,3,16,2,,1400.0,1430.0,1488.0,204.0,5740.0,3826.0,4351.0
1,2016,2017-12-06,4,16,2,184.0,126.0,,,,,,
1,2016,2017-12-07,3,16,2,14141.0,12613.0,25226.0,24460.0,3449.0,3813.0,8421.0,8010.0
1,2016,2017-12-10,3,16,2,38.0,47.0,69.0,87.0,544.0,546.0,1608.0,1126.0
1,2016,2017-12-10,5,16,2,651.0,839.0,3868.0,4243.0,860.0,867.0,2710.0,2141.0
1,2016,2017-12-11,3,16,2,18227.0,18971.0,13199.0,13737.0,20932.0,34007.0,15263.0,27609.0
1,2016,2017-12-11,4,16,2,63.0,49.0,,,55.0,36.0,,
1,2016,2017-12-11,5,16,2,27043.0,26234.0,6598.0,8348.0,20840.0,28978.0,12367.0,12519.0
1,2016,2017-12-12,2,16,2,2871.0,2394.0,10132.0,9985.0,2815.0,9460.0,7228.0,7020.0
1,2016,2017-12-12,3,16,2,,,89.0,86.0,,,,
1,2016,2017-12-12,5,16,2,,,82.0,78.0,4.0,,,
1,2016,2017-12-18,2,16,2,800.0,796.0,300.0,270.0,800.0,796.0,300.0,270.0
1,2016,2017-12-18,3,16,2,3347.0,3880.0,3090.0,3030.0,3855.0,5207.0,5432.0,5252.0
1,2016,2017-12-18,4,16,2,255.0,254.0,77.0,58.0,226.0,300.0,77.0,58.0
1,2016,2017-12-21,2,16,2,2382.0,2478.0,597.0,619.0,6432.0,6003.0,2705.0,2169.0
1,2016,2017-12-21,3,16,2,200.0,208.0,50.0,53.0,204.0,308.0,88.0,80.0
1,2016,2017-12-21,5,16,2,9469.0,9813.0,2357.0,2453.0,4291.0,8157.0,5977.0,5447.0
1,2016,2017-12-21,5,17,1,2534.0,2656.0,3801.0,3938.0,2482.0,2602.0,3749.0,3886.0
1,2016,2017-12-26,2,16,2,3110.0,1954.0,925.0,840.0,5049.0,1442.0,1238.0,623.0
1,2016,2017-12-26,4,16,2,30.0,,,,27.0,6.0,,
1,2016,2017-12-31,3,16,2,221.0,63.0,35.0,32.0,235.0,150.0,134.0,78.0
1,2016,2017-12-31,4,16,2,4164.0,1190.0,661.0,594.0,2356.0,1175.0,1522.0,971.0
1,2016,2018-01-02,2,16,2,24250.0,16167.0,6063.0,4042.0,4967.0,1450.0,756.0,534.0
1,2016,2018-01-02,3,16,2,2835.0,3045.0,2100.0,2520.0,3385.0,3151.0,2801.0,2334.0
1,2016,2018-01-02,4,16,2,31.0,6.0,,,31.0,6.0,,
1,2016,2018-01-14,2,15,2,159077.0,152713.0,165438.0,159077.0,155037.0,148835.0,161237.0,155037.0
1,2016,2018-01-14,3,15,2,10131.0,9726.0,10537.0,10131.0,9455.0,9076.0,9834.0,9455.0
1,2016,2018-02-19,2,16,2,20210.0,19545.0,3904.0,3754.0,10574.0,8144.0,4747.0,4755.0
1,2016,2018-03-20,2,16,2,127.0,49.0,,,202.0,78.0,,
1,2016,2018-05-20,3,17,1,7912.0,7912.0,5275.0,5275.0,8019.0,5516.0,1335.0,1458.0
1,2016,2018-05-20,4,17,1,20389.0,20374.0,13566.0,13566.0,21561.0,21004.0,20201.0,15997.0
1,2016,2018-06-20,2,16,2,,,,,469.0,157.0,,
1,2016,2018-08-06,2,16,2,71293.0,66934.0,71584.0,68754.0,,,,
1,2016,2018-08-06,3,16,2,4623.0,6787.0,4230.0,3241.0,,,,
1,2016,2018-08-06,4,16,2,500.0,43.0,,,75237.0,72626.0,74644.0,70885.0
1,2016,2020-05-07,2,17,1,223.0,273.0,443.0,443.0,1476.0,2426.0,1473.0,1944.0
1,2016,2020-05-07,3,17,1,274.0,421.0,525.0,524.0,804.0,1836.0,852.0,1125.0
1,2016,2020-05-07,5,17,1,503.0,556.0,907.0,908.0,654.0,1190.0,719.0,950.0
1,2017,2017-11-07,4,20,1,28000.0,28000.0,42000.0,42000.0,9177.0,7710.0,15904.0,12786.0
1,2017,2017-12-31,3,21,2,2274.0,2755.0,5267.0,6189.0,2284.0,2755.0,5266.0,6180.0
1,2017,2017-12-31,4,21,2,1787.0,2134.0,3364.0,4195.0,1758.0,2146.0,3378.0,4198.0
1,2017,2018-01-03,3,21,2,6475.0,5775.0,11550.0,11200.0,8296.0,8584.0,12665.0,13097.0
1,2017,2018-01-03,4,21,2,6475.0,5775.0,11550.0,11200.0,,,,
1,2017,2018-01-05,2,21,2,175.0,175.0,,,,,,
1,2017,2018-01-05,3,21,2,3500.0,3500.0,,,1123.0,1124.0,,
1,2017,2018-01-14,3,21,2,2182.0,2129.0,3246.0,3087.0,2349.0,2292.0,3495.0,3324.0
1,2017,2018-02-22,2,21,2,25920.0,25920.0,31680.0,31680.0,18213.0,15534.0,56585.0,45766.0
1,2017,2018-02-22,3,21,2,24072.0,24048.0,29058.0,27732.0,21447.0,12399.0,46315.0,36969.0
1,2017,2018-03-06,2,21,2,24982.0,26171.0,33309.0,34498.0,35454.0,34281.0,43995.0,41572.0
1,2017,2018-03-06,3,21,2,28095.0,29433.0,37460.0,38798.0,28119.0,27540.0,30774.0,30009.0
1,2017,2018-04-09,3,21,2,1827.0,1938.0,3671.0,3079.0,2017.0,2295.0,4045.0,4136.0
1,2017,2018-06-03,2,22,2,55.0,65.0,82.0,91.0,60.0,71.0,91.0,96.0
1,2017,2018-06-03,3,22,2,12515.0,14501.0,18382.0,20501.0,12570.0,14566.0,18464.0,20592.0
1,2017,2018-06-04,2,21,2,399.0,866.0,1102.0,1710.0,529.0,428.0,610.0,722.0
1,2017,2018-06-04,4,21,2,1093.0,2222.0,3172.0,4690.0,915.0,2758.0,1082.0,3033.0
1,2017,2018-06-10,3,22,2,1230.0,1230.0,1395.0,1395.0,2462.0,2518.0,3100.0,3711.0
1,2017,2018-06-13,4,21,2,42.0,43.0,2650.0,2650.0,,,,
1,2017,2018-06-23,2,22,2,435.0,437.0,609.0,619.0,435.0,437.0,609.0,619.0
1,2017,2018-06-23,3,22,2,4204.0,4224.0,5888.0,5991.0,4673.0,4696.0,6546.0,6660.0
1,2017,2018-06-23,4,22,2,4419.0,4441.0,6191.0,6298.0,4663.0,4685.0,6533.0,6645.0
1,2017,2018-07-01,4,21,2,11112.0,1928.0,8495.0,2475.0,12299.0,2453.0,11248.0,3511.0
1,2017,2018-07-03,2,21,2,,,8280.0,9720.0,,,12311.0,14454.0
1,2017,2018-07-03,3,21,2,,,5750.0,6750.0,,,2101.0,2476.0
1,2017,2018-07-03,3,23,1,15424.0,14364.0,11439.0,10982.0,,,,
1,2017,2018-07-03,5,21,2,,,1150.0,1350.0,,,849.0,997.0
1,2017,2018-07-03,5,23,1,8923.0,7637.0,5421.0,4768.0,,,,
1,2017,2018-07-16,2,21,2,131.0,93.0,2064.0,2066.0,480.0,237.0,9230.0,5536.0
1,2017,2018-07-16,3,21,2,888.0,771.0,1242.0,1225.0,1775.0,1681.0,6612.0,5212.0
1,2017,2018-07-16,4,21,2,521.0,817.0,4980.0,5549.0,1645.0,1661.0,3361.0,3015.0
1,2017,2018-07-16,5,21,2,,,,,,,33.0,1.0
1,2017,2018-07-17,4,21,2,70.0,12054.0,6941.0,7827.0,95.0,10270.0,5349.0,7398.0
1,2017,2018-07-23,2,22,2,46289.0,34717.0,92578.0,57860.0,53454.0,35788.0,101369.0,59028.0
1,2017,2018-07-23,3,22,2,19287.0,14465.0,38574.0,24109.0,22101.0,17953.0,43383.0,29313.0
1,2017,2018-07-23,4,22,2,3857.0,2893.0,7715.0,4822.0,579.0,724.0,1269.0,1118.0
1,2017,2018-07-23,5,22,2,7715.0,5786.0,15429.0,9644.0,8750.0,7553.0,16199.0,9497.0
1,2017,2018-08-07,2,21,2,9130.0,20730.0,7994.0,8126.0,,,,
1,2017,2018-08-07,3,21,2,4589.0,10391.0,4295.0,4264.0,,,,
1,2017,2018-08-07,4,21,2,4539.0,10341.0,3695.0,3864.0,,,,
1,2017,2018-08-07,5,21,2,50.0,50.0,1230.0,1270.0,,,,
1,2017,2018-08-12,2,25,1,1800.0,1800.0,2400.0,2400.0,1771.0,1876.0,4743.0,4693.0
1,2017,2018-08-12,3,25,1,450.0,450.0,600.0,600.0,13.0,13.0,31.0,34.0
1,2017,2018-08-15,2,21,2,366.0,1642.0,700.0,700.0,6688.0,5594.0,462.0,495.0
1,2017,2018-08-15,3,21,2,419.0,1876.0,800.0,800.0,8552.0,7059.0,755.0,614.0
1,2017,2018-08-15,5,21,2,524.0,2345.0,1000.0,1000.0,9776.0,8611.0,1357.0,1457.0
1,2017,2018-08-26,2,22,2,52969.0,55617.0,76805.0,79454.0,67432.0,65408.0,72407.0,68689.0
1,2017,2018-08-26,3,22,2,10364.0,10882.0,15027.0,15545.0,14106.0,13709.0,15162.0,14444.0
1,2017,2018-09-05,4,25,1,6221.0,581.0,2183.0,751.0,6979.0,649.0,2978.0,895.0
1,2017,2018-09-08,4,21,2,28.0,5.0,,,13469.0,10916.0,10117.0,8328.0
1,2017,2018-10-11,3,21,2,3763.0,3917.0,979.0,941.0,,,,
1,2017,2018-10-11,5,21,2,8781.0,9139.0,2285.0,2195.0,,,,
1,2017,2018-10-16,2,21,2,56133.0,58424.0,68606.0,71407.0,33244.0,34586.0,40634.0,42284.0
1,2017,2018-10-16,3,21,2,4410.0,4590.0,5390.0,5610.0,33244.0,34586.0,40634.0,42284.0
