PooledFundId,AllocationSourceId,AllocationYear,AdminLocation1,AdminLocation1Latitude,AdminLocation1Longitude,AdminLocation1Budget,FundType
105,3,2017,Shabwah,14.67178974,46.95556076,,1
105,3,2017,Taizz,13.39753802,43.68772167,,1
105,3,2018,Abyan,13.6955485,46.50340692,,1
105,3,2018,Aden,12.84865928,45.00201169,,1
105,3,2018,Al Hudaydah,15.00062889,43.04031959,,1
105,3,2018,Lahj,12.96593663,44.41733354,,1
105,3,2018,Taizz,13.39753802,43.68772167,,1
105,3,2019,Aden,12.84865928,45.00201169,,1
105,3,2019,Ibb,14.05521633,44.26319019,,1
105,3,2020,Al Bayda,14.21742373,45.55495025,,1
105,3,2020,Al Jawf,16.76813934,46.01014819,,1
105,3,2020,Amanat Al Asimah,15.36598719,44.2020645,,1
105,3,2020,Dhamar,14.50737016,44.42760976,,1
105,3,2020,Hajjah,16.27488061,43.11225315,,1
105,3,2020,Ibb,14.05521633,44.26319019,,1
105,3,2020,Lahj,12.96593663,44.41733354,,1
105,3,2020,Marib,15.56841151,45.76081505,,1
105,3,2020,Taizz,13.39753802,43.68772167,,1
105,3,2022,Al Jawf,16.76813934,46.01014819,,1
105,3,2022,Hajjah,16.27488061,43.11225315,,1
105,3,2022,Marib,15.56841151,45.76081505,,1
106,3,2018,Luapula,-11.2401159,28.4894658,,1
107,3,2017,Masvingo,-20.3071186,30.88137697,,1
107,3,2018,Harare,-17.831773,31.045686,,1
107,3,2019,Manicaland,-19.0188422,32.368889,,1
107,3,2019,Masvingo,-20.3071186,30.88137697,,1
107,3,2020,Bulawayo,-20.1560599,28.5887063,,1
107,3,2020,Harare,-17.831773,31.045686,,1
107,3,2020,Manicaland,-19.0188422,32.368889,,1
107,3,2020,Mashonaland Central,-16.742872,31.2952086,,1
107,3,2020,Mashonaland East,-17.7927323,31.7678044,,1
107,3,2020,Mashonaland West,-17.1449001,29.8289885,,1
107,3,2020,Masvingo,-20.3071186,30.88137697,,1
107,3,2020,Matabeleland North,-18.9283715,27.4992231,,1
107,3,2020,Matabeleland South,-20.7364801,28.9396495,,1
107,3,2020,Midlands,-19.2785043,29.8790852,,1
107,3,2022,Bulawayo,-20.1560599,28.5887063,,1
107,3,2022,Harare,-17.831773,31.045686,,1
107,3,2022,Manicaland,-19.0188422,32.368889,,1
107,3,2022,Mashonaland Central,-16.742872,31.2952086,,1
107,3,2022,Mashonaland East,-17.7927323,31.7678044,,1
107,3,2022,Masvingo,-20.3071186,30.88137697,,1
88,4,2021,Jonglei,7.1819619,32.3560952,,1
88,4,2021,Northern Bahr el Ghazal,8.5360449,26.7967849,,1
88,4,2021,Upper Nile,9.8894202,32.7181375,,1
88,4,2021,Warrap,8.2209308,28.8596804,,1
88,3,2014,Central Equatoria,4.6144063,31.2626366,,1
88,3,2014,Eastern Equatoria,5.0692995,33.438353,,1
88,3,2014,Jonglei,7.1819619,32.3560952,,1
88,3,2014,Lakes,6.6030799,29.9740534,,1
88,3,2014,Unity,8.9277211,29.7889248,,1
88,3,2014,Upper Nile,9.8894202,32.7181375,,1
88,3,2014,Warrap,8.2209308,28.8596804,,1
88,3,2015,Jonglei,7.1819619,32.3560952,,1
88,3,2015,Unity,8.9277211,29.7889248,,1
88,3,2015,Upper Nile,9.8894202,32.7181375,,1
88,3,2016,Jonglei,7.1819619,32.3560952,,1
88,3,2016,Unity,8.9277211,29.7889248,,1
88,3,2016,Upper Nile,9.8894202,32.7181375,,1
88,3,2016,Western Bahr el Ghazal,8.6452399,25.2837585,,1
88,3,2016,Western Equatoria,5.3471799,28.299435,,1
88,3,2017,Central Equatoria,4.6144063,31.2626366,,1
88,3,2017,Eastern Equatoria,5.0692995,33.438353,,1
88,3,2017,Unity,8.9277211,29.7889248,,1
88,3,2017,Upper Nile,9.8894202,32.7181375,,1
88,3,2019,Central Equatoria,4.6144063,31.2626366,,1
88,3,2019,Eastern Equatoria,5.0692995,33.438353,,1
88,3,2019,Jonglei,7.1819619,32.3560952,,1
88,3,2019,Lakes,6.6030799,29.9740534,,1
88,3,2019,Northern Bahr el Ghazal,8.5360449,26.7967849,,1
88,3,2019,Unity,8.9277211,29.7889248,,1
88,3,2019,Upper Nile,9.8894202,32.7181375,,1
88,3,2019,Warrap,8.2209308,28.8596804,,1
88,3,2019,Western Bahr el Ghazal,8.6452399,25.2837585,,1
88,3,2019,Western Equatoria,5.3471799,28.299435,,1
88,3,2020,Central Equatoria,4.6144063,31.2626366,,1
88,3,2020,Eastern Equatoria,5.0692995,33.438353,,1
88,3,2020,Jonglei,7.1819619,32.3560952,,1
88,3,2020,Lakes,6.6030799,29.9740534,,1
88,3,2020,Northern Bahr el Ghazal,8.5360449,26.7967849,,1
88,3,2020,Unity,8.9277211,29.7889248,,1
88,3,2020,Upper Nile,9.8894202,32.7181375,,1
88,3,2020,Western Bahr el Ghazal,8.6452399,25.2837585,,1
88,3,2021,Jonglei,7.1819619,32.3560952,,1
88,3,2021,Lakes,6.6030799,29.9740534,,1
88,3,2021,Unity,8.9277211,29.7889248,,1
88,3,2021,Upper Nile,9.8894202,32.7181375,,1
88,3,2021,Warrap,8.2209308,28.8596804,,1
88,3,2022,Warrap,8.2209308,28.8596804,,1
33,4,2015,Alexandria,31.199004,29.894378,,1
33,4,2015,Cairo,30.0443879,31.2357257,,1
33,4,2015,Damietta,31.4167427,31.8213657,,1
33,4,2015,Giza,29.9870753,31.2118063,,1
33,4,2015,Matrouh,29.7876385,27.42704095,,1
33,4,2015,Sharkia,30.8958597,31.555978,,1
58,3,2014,East,3.9894393,14.178373,,1
58,3,2014,South,33.55,35.3833,,1
58,3,2014,West,5.5211184,10.6528684,,1
58,3,2019,West,5.5211184,10.6528684,,1
85,3,2014,Bo,7.962065,-11.73665,,1
85,3,2014,Bombali,9.2388372,-12.1148024,,1
85,3,2014,Kailahun,8.277001,-10.573943,,1
85,3,2014,Kambia,9.1246846,-12.9189134,,1
85,3,2014,Kenema,7.8859364,-11.1863859,,1
85,3,2014,Koinadugu,9.5360549,-11.3688451,,1
85,3,2014,Kono,8.6868883,-10.9194454,,1
85,3,2014,Moyamba,8.1593455,-12.4313893,,1
85,3,2014,Port Loko,8.7646696,-12.7854213,,1
85,3,2014,Pujehun,7.3566114,-11.7212785,,1
85,3,2014,Western,5.82832105,-2.819337681,,1
32,3,2018,Carchi,0.8375163,-78.2075154,,1
32,3,2018,Sucumbios,-0.039138,-76.5119678,,1
50,3,2019,Fars,29.299051,53.218456,,1
50,3,2019,Golestan,37.1984436,55.070672,,1
50,3,2019,Ilam,33.1545696,46.7576343,,1
50,3,2019,Khuzestan,31.5535141,49.0077168,,1
50,3,2019,Lorestan,33.5372643,48.2435197,,1
67,4,2014,Chin,22,93.5,,1
67,4,2014,Kachin,26,97.5,,1
67,4,2014,Rakhine,19.5,94,,1
67,4,2015,Chin,22,93.5,,1
67,4,2015,Kachin,26,97.5,,1
67,4,2015,Rakhine,19.5,94,,1
67,4,2022,Bago (East),17.336667,96.479722,,1
67,4,2022,Chin,22,93.5,,1
67,4,2022,Kachin,26,97.5,,1
67,4,2022,Kayin,17,97.75,,1
67,4,2022,Magway,20.25,94.75,,1
67,4,2022,Mon,16.1667,97.6667,,1
67,4,2022,Rakhine,19.5,94,,1
67,4,2022,Sagaing,21.5,95.6167,,1
67,4,2022,Shan (North),23.502854,98.141989,,1
67,4,2022,Shan (South),21.5,98,,1
67,4,2022,Tanintharyi,13,98.75,,1
67,3,2016,Magway,20.25,94.75,,1
67,3,2017,Rakhine,19.5,94,,1
67,3,2018,Kayin,17,97.75,,1
67,3,2018,Mon,16.1667,97.6667,,1
67,3,2018,Rakhine,19.5,94,,1
67,3,2018,Tanintharyi,13,98.75,,1
67,3,2019,Rakhine,19.5,94,,1
67,3,2021,Chin,22,93.5,,1
67,3,2021,Kachin,26,97.5,,1
67,3,2021,Kayin,17,97.75,,1
67,3,2021,Magway,20.25,94.75,,1
67,3,2021,Mon,16.1667,97.6667,,1
67,3,2021,Sagaing,21.5,95.6167,,1
67,3,2021,Tanintharyi,13,98.75,,1
98,4,2019,Donetska,48.047609,37.673962,,1
98,4,2019,Luhanska,48.985485,39.017663,,1
98,3,2015,Donetska,48.047609,37.673962,,1
98,3,2015,Luhanska,48.985485,39.017663,,1
98,3,2018,Donetska,48.047609,37.673962,,1
75,3,2016,Enga Province,,,,1
75,3,2016,Hela Province,,,,1
75,3,2018,Southern Highlands Province,,,,1
101,3,2015,Malampa,-16.2975,167.8103716,,1
101,3,2015,Penama,-15.21166665,167.9360319,,1
101,3,2015,Sanma,-15.158134,166.9393865,,1
101,3,2015,Shefa,-17.32839675,168.2547316,,1
101,3,2015,Tafea,-19.3706034,169.6752428,,1
101,3,2015,Torba,-13.66441355,167.1741636,,1
101,3,2020,Malampa,-16.2975,167.8103716,,1
101,3,2020,Penama,-15.21166665,167.9360319,,1
101,3,2020,Sanma,-15.158134,166.9393865,,1
1,1,2014,Badakhshan,36.7347725,70.8119953,140367.0708,2
1,1,2014,Badghis,35.1671339,63.7695384,40000.0008,2
1,1,2014,Baghlan,35.8042947,69.2877535,80485.3404,2
1,1,2014,Balkh,36.8909158,67.1894488,152189.6448,2
1,1,2014,Bamyan,34.9073296,67.1894488,192975.8322,2
1,1,2014,Daykundi,33.669495,66.0463534,90000.0308,2
1,1,2014,Faryab,36.0795613,64.905955,197065.5024,2
1,1,2014,Ghazni,33.55,68.416667,40000.0008,2
1,1,2014,Ghor,34.0995776,64.905955,136943.4814,2
1,1,2014,Hilmand,31.3636474,63.9586111,40000.0008,2
1,1,2014,Hirat,34.341944,62.203056,66552.2664,2
1,1,2014,Jawzjan,36.8969692,65.6658568,181456.02,2
1,1,2014,Kabul,34.533333,69.166667,90000.0018,2
1,1,2014,Kandahar,30.9960679,65.475736,40000.0008,2
1,1,2014,Khost,33.3585079,69.8597406,3564916.4152,2
1,1,2014,Kunduz,36.8599307,68.7154975,40000.0008,2
1,1,2014,Logar,34.0145518,69.1923916,56423.5644,2
1,1,2014,Nangarhar,34.1718313,70.6216794,80000.0016,2
1,1,2014,Paktika,32.2645386,68.5247149,516000.0064,2
1,1,2014,Paktya,33.706199,69.3831079,40000.0008,2
1,1,2014,Samangan,35.9807296,67.5708536,38433.33,2
1,1,2014,Sar-e-Pul,35.6707473,66.0463534,46828.4472,2
1,1,2014,Takhar,36.6698013,69.4784541,72923.2686,2
1,1,2014,Uruzgan,32.9271287,66.1415263,40000.0008,2
1,1,2015,Badakhshan,36.7347725,70.8119953,1172590.588,2
1,1,2015,Badghis,35.1671339,63.7695384,69841.688,2
1,1,2015,Baghlan,35.8042947,69.2877535,468259.726,2
1,1,2015,Balkh,36.8909158,67.1894488,231025.846,2
1,1,2015,Bamyan,34.9073296,67.1894488,192064.642,2
1,1,2015,Daykundi,33.669495,66.0463534,69841.688,2
1,1,2015,Faryab,36.0795613,64.905955,69841.688,2
1,1,2015,Ghazni,33.55,68.416667,69841.688,2
1,1,2015,Ghor,34.0995776,64.905955,315642.014,2
1,1,2015,Hilmand,31.3636474,63.9586111,69841.688,2
1,1,2015,Hirat,34.341944,62.203056,231025.846,2
1,1,2015,Jawzjan,36.8969692,65.6658568,52381.266,2
1,1,2015,Kabul,34.533333,69.166667,1124248.746,2
1,1,2015,Kandahar,30.9960679,65.475736,231025.846,2
1,1,2015,Kapisa,34.9810572,69.6214562,93122.0037,2
1,1,2015,Khost,33.3585079,69.8597406,69841.688,2
1,1,2015,Kunar,34.8465893,71.097317,258829.4748,2
1,1,2015,Kunduz,36.8599307,68.7154975,69841.688,2
1,1,2015,Nangarhar,34.1718313,70.6216794,674552.4692,2
1,1,2015,Paktika,32.2645386,68.5247149,69841.688,2
1,1,2015,Paktya,33.706199,69.3831079,69841.688,2
1,1,2015,Panjsher,35.883333,69.116667,79326.1513,2
1,1,2015,Parwan,34.9630977,68.8108849,68979.262,2
1,1,2015,Sar-e-Pul,35.6707473,66.0463534,52381.266,2
1,1,2015,Takhar,36.6698013,69.4784541,103468.893,2
1,1,2015,Uruzgan,32.9271287,66.1415263,69841.688,2
1,1,2016,Balkh,36.8909158,67.1894488,127051.693,2
1,1,2016,Hirat,34.341944,62.203056,127051.693,2
1,1,2016,Kabul,34.533333,69.166667,762310.158,2
1,1,2016,Kandahar,30.9960679,65.475736,127051.693,2
1,1,2016,Kunar,34.8465893,71.097317,128205.2172,2
1,1,2016,Laghman,34.6897687,70.1455805,77461.715,2
1,1,2016,Nangarhar,34.1718313,70.6216794,4728554.2308,2
1,1,2017,Badghis,35.1671339,63.7695384,400000.0,2
1,1,2017,Balkh,36.8909158,67.1894488,66817.811,2
1,1,2017,Faryab,36.0795613,64.905955,125083.776,2
1,1,2017,Ghazni,33.55,68.416667,125083.776,2
1,1,2017,Hilmand,31.3636474,63.9586111,525351.8592,2
1,1,2017,Hirat,34.341944,62.203056,120397.4321,2
1,1,2017,Kabul,34.533333,69.166667,342236.2574,2
1,1,2017,Kandahar,30.9960679,65.475736,306136.1859,2
1,1,2017,Kunar,34.8465893,71.097317,250167.552,2
1,1,2017,Kunduz,36.8599307,68.7154975,393745.9978,2
1,1,2017,Laghman,34.6897687,70.1455805,34272.3033,2
1,1,2017,Logar,34.0145518,69.1923916,106624.9436,2
1,1,2017,Nangarhar,34.1718313,70.6216794,341577.6207,2
1,1,2017,Nimroz,31.0261488,62.4504154,10264.061,2
1,1,2017,Paktika,32.2645386,68.5247149,50033.5104,2
1,1,2017,Paktya,33.706199,69.3831079,100226.7165,2
1,1,2017,Takhar,36.6698013,69.4784541,25016.7552,2
1,1,2017,Uruzgan,32.9271287,66.1415263,675452.3904,2
1,1,2017,Wardak,34.3513494,68.2385339,26656.2359,2
1,1,2017,Zabul,32.1918782,67.1894488,75050.2656,2
1,1,2018,Badakhshan,36.7347725,70.8119953,241844.1771,2
1,1,2018,Badghis,35.1671339,63.7695384,7290050.8818,2
1,1,2018,Baghlan,35.8042947,69.2877535,53837.7807,2
1,1,2018,Balkh,36.8909158,67.1894488,60789.2195,2
1,1,2018,Bamyan,34.9073296,67.1894488,20364.4839,2
1,1,2018,Daykundi,33.669495,66.0463534,27884.4585,2
1,1,2018,Farah,32.495328,62.2626627,175361.2785,2
1,1,2018,Faryab,36.0795613,64.905955,629369.9655,2
1,1,2018,Ghazni,33.55,68.416667,53837.7807,2
1,1,2018,Ghor,34.0995776,64.905955,1130032.5701,2
1,1,2018,Hilmand,31.3636474,63.9586111,887283.1367,2
1,1,2018,Hirat,34.341944,62.203056,14392396.8156,2
1,1,2018,Jawzjan,36.8969692,65.6658568,578940.9994,2
1,1,2018,Kabul,34.533333,69.166667,108417.3302,2
1,1,2018,Kandahar,30.9960679,65.475736,815748.5405,2
1,1,2018,Kapisa,34.9810572,69.6214562,20364.4839,2
1,1,2018,Khost,33.3585079,69.8597406,20364.4839,2
1,1,2018,Kunar,34.8465893,71.097317,28732.8081,2
1,1,2018,Kunduz,36.8599307,68.7154975,180286.4091,2
1,1,2018,Laghman,34.6897687,70.1455805,37101.1323,2
1,1,2018,Logar,34.0145518,69.1923916,20364.4839,2
1,1,2018,Nangarhar,34.1718313,70.6216794,95679.4017,2
1,1,2018,Nimroz,31.0261488,62.4504154,310775.5848,2
1,1,2018,Nuristan,35.3250223,70.9071236,459570.6406,2
1,1,2018,Paktika,32.2645386,68.5247149,20364.4839,2
1,1,2018,Paktya,33.706199,69.3831079,20364.4839,2
1,1,2018,Panjsher,35.883333,69.116667,20364.4839,2
1,1,2018,Parwan,34.9630977,68.8108849,20364.4839,2
1,1,2018,Samangan,35.9807296,67.5708536,265007.1039,2
1,1,2018,Sar-e-Pul,35.6707473,66.0463534,682179.4103,2
1,1,2018,Takhar,36.6698013,69.4784541,490676.3768,2
1,1,2018,Uruzgan,32.9271287,66.1415263,669358.6574,2
1,1,2018,Wardak,34.3513494,68.2385339,20364.4839,2
1,1,2018,Zabul,32.1918782,67.1894488,322452.9651,2
1,1,2019,Badakhshan,36.7347725,70.8119953,3054449.74,2
1,1,2019,Badghis,35.1671339,63.7695384,3766228.16,2
1,1,2019,Baghlan,35.8042947,69.2877535,203930.79,2
1,1,2019,Balkh,36.8909158,67.1894488,850983.39,2
1,1,2019,Bamyan,34.9073296,67.1894488,1134138.0,2
1,1,2019,Daykundi,33.669495,66.0463534,1239589.32,2
1,1,2019,Farah,32.495328,62.2626627,779446.7,2
1,1,2019,Faryab,36.0795613,64.905955,1276901.71,2
1,1,2019,Ghazni,33.55,68.416667,2179397.96,2
1,1,2019,Ghor,34.0995776,64.905955,2329928.32,2
1,1,2019,Hilmand,31.3636474,63.9586111,1166225.83,2
1,1,2019,Hirat,34.341944,62.203056,7847434.62,2
1,1,2019,Jawzjan,36.8969692,65.6658568,144187.35,2
1,1,2019,Kabul,34.533333,69.166667,2521203.67,2
1,1,2019,Kandahar,30.9960679,65.475736,1736517.19,2
1,1,2019,Kapisa,34.9810572,69.6214562,40800.0,2
1,1,2019,Khost,33.3585079,69.8597406,968053.98,2
1,1,2019,Kunar,34.8465893,71.097317,256850.72,2
1,1,2019,Kunduz,36.8599307,68.7154975,1124781.81,2
1,1,2019,Laghman,34.6897687,70.1455805,353294.56,2
1,1,2019,Logar,34.0145518,69.1923916,123972.83,2
1,1,2019,Nangarhar,34.1718313,70.6216794,2626530.51,2
1,1,2019,Nimroz,31.0261488,62.4504154,1022637.2,2
1,1,2019,Nuristan,35.3250223,70.9071236,763100.91,2
1,1,2019,Paktika,32.2645386,68.5247149,682561.74,2
1,1,2019,Paktya,33.706199,69.3831079,638776.09,2
1,1,2019,Parwan,34.9630977,68.8108849,1349118.77,2
1,1,2019,Samangan,35.9807296,67.5708536,860540.15,2
1,1,2019,Sar-e-Pul,35.6707473,66.0463534,647523.27,2
1,1,2019,Takhar,36.6698013,69.4784541,1052866.22,2
1,1,2019,Uruzgan,32.9271287,66.1415263,480906.13,2
1,1,2019,Wardak,34.3513494,68.2385339,1115420.28,2
1,1,2019,Zabul,32.1918782,67.1894488,123948.24,2
1,1,2020,Badakhshan,36.7347725,70.8119953,1685413.28,2
1,1,2020,Badghis,35.1671339,63.7695384,1522809.96,2
1,1,2020,Baghlan,35.8042947,69.2877535,239904.88,2
1,1,2020,Balkh,36.8909158,67.1894488,3468901.3,2
1,1,2020,Bamyan,34.9073296,67.1894488,729418.73,2
1,1,2020,Daykundi,33.669495,66.0463534,2060937.85,2
1,1,2020,Farah,32.495328,62.2626627,545524.79,2
1,1,2020,Faryab,36.0795613,64.905955,761045.82,2
1,1,2020,Ghazni,33.55,68.416667,378305.29,2
1,1,2020,Ghor,34.0995776,64.905955,3558596.77,2
1,1,2020,Hilmand,31.3636474,63.9586111,383436.62,2
1,1,2020,Hirat,34.341944,62.203056,9163244.88,2
1,1,2020,Jawzjan,36.8969692,65.6658568,789665.73,2
1,1,2020,Kabul,34.533333,69.166667,10944022.23,2
1,1,2020,Kandahar,30.9960679,65.475736,3126263.79,2
1,1,2020,Kapisa,34.9810572,69.6214562,497683.09,2
1,1,2020,Khost,33.3585079,69.8597406,1380436.81,2
1,1,2020,Kunar,34.8465893,71.097317,531715.89,2
1,1,2020,Kunduz,36.8599307,68.7154975,2957017.74,2
1,1,2020,Laghman,34.6897687,70.1455805,564178.3,2
1,1,2020,Logar,34.0145518,69.1923916,175236.23,2
1,1,2020,Nangarhar,34.1718313,70.6216794,3807202.34,2
1,1,2020,Nimroz,31.0261488,62.4504154,948540.67,2
1,1,2020,Nuristan,35.3250223,70.9071236,1184883.91,2
1,1,2020,Paktika,32.2645386,68.5247149,925156.07,2
1,1,2020,Paktya,33.706199,69.3831079,274373.58,2
1,1,2020,Panjsher,35.883333,69.116667,88440.0,2
1,1,2020,Parwan,34.9630977,68.8108849,452864.92,2
1,1,2020,Samangan,35.9807296,67.5708536,1114179.18,2
1,1,2020,Takhar,36.6698013,69.4784541,1058380.99,2
1,1,2020,Uruzgan,32.9271287,66.1415263,113983.64,2
1,1,2020,Wardak,34.3513494,68.2385339,71099.98,2
1,1,2020,Zabul,32.1918782,67.1894488,788020.76,2
1,1,2021,Badakhshan,36.7347725,70.8119953,2218540.85,2
1,1,2021,Badghis,35.1671339,63.7695384,1980364.56,2
1,1,2021,Baghlan,35.8042947,69.2877535,876141.09,2
1,1,2021,Balkh,36.8909158,67.1894488,1920993.68,2
1,1,2021,Bamyan,34.9073296,67.1894488,1529467.76,2
1,1,2021,Daykundi,33.669495,66.0463534,2120823.14,2
1,1,2021,Farah,32.495328,62.2626627,911609.39,2
1,1,2021,Faryab,36.0795613,64.905955,3108315.93,2
1,1,2021,Ghazni,33.55,68.416667,1238683.16,2
1,1,2021,Ghor,34.0995776,64.905955,5005795.91,2
1,1,2021,Hilmand,31.3636474,63.9586111,1297311.18,2
1,1,2021,Hirat,34.341944,62.203056,2377433.66,2
1,1,2021,Jawzjan,36.8969692,65.6658568,664005.91,2
1,1,2021,Kabul,34.533333,69.166667,3986471.7,2
1,1,2021,Kandahar,30.9960679,65.475736,3022213.4,2
1,1,2021,Kapisa,34.9810572,69.6214562,428962.91,2
1,1,2021,Khost,33.3585079,69.8597406,344000.0,2
1,1,2021,Kunar,34.8465893,71.097317,2828866.38,2
1,1,2021,Kunduz,36.8599307,68.7154975,3106358.46,2
1,1,2021,Laghman,34.6897687,70.1455805,1627383.8,2
1,1,2021,Logar,34.0145518,69.1923916,183802.15,2
1,1,2021,Nangarhar,34.1718313,70.6216794,3869135.21,2
1,1,2021,Nimroz,31.0261488,62.4504154,816298.88,2
1,1,2021,Nuristan,35.3250223,70.9071236,83240.26,2
1,1,2021,Paktika,32.2645386,68.5247149,1456961.32,2
1,1,2021,Paktya,33.706199,69.3831079,592147.02,2
1,1,2021,Parwan,34.9630977,68.8108849,475505.1,2
1,1,2021,Samangan,35.9807296,67.5708536,937952.96,2
1,1,2021,Sar-e-Pul,35.6707473,66.0463534,837787.26,2
1,1,2021,Takhar,36.6698013,69.4784541,2022800.12,2
1,1,2021,Uruzgan,32.9271287,66.1415263,775583.01,2
1,1,2021,Wardak,34.3513494,68.2385339,422824.0,2
1,1,2021,Zabul,32.1918782,67.1894488,655571.45,2
1,1,2022,Badakhshan,36.7347725,70.8119953,1055703.39,2
1,1,2022,Badghis,35.1671339,63.7695384,5082144.9,2
1,1,2022,Baghlan,35.8042947,69.2877535,1153180.49,2
1,1,2022,Balkh,36.8909158,67.1894488,3282807.59,2
1,1,2022,Daykundi,33.669495,66.0463534,2306488.78,2
1,1,2022,Farah,32.495328,62.2626627,3120849.3,2
1,1,2022,Faryab,36.0795613,64.905955,4632007.35,2
1,1,2022,Ghazni,33.55,68.416667,739039.53,2
1,1,2022,Ghor,34.0995776,64.905955,2298429.97,2
1,1,2022,Hilmand,31.3636474,63.9586111,943430.14,2
1,1,2022,Hirat,34.341944,62.203056,4710498.53,2
1,1,2022,Jawzjan,36.8969692,65.6658568,1519014.49,2
1,1,2022,Kabul,34.533333,69.166667,1161522.03,2
1,1,2022,Kandahar,30.9960679,65.475736,2617657.71,2
1,1,2022,Kapisa,34.9810572,69.6214562,919380.37,2
1,1,2022,Khost,33.3585079,69.8597406,3020503.9,2
1,1,2022,Kunar,34.8465893,71.097317,1263740.17,2
1,1,2022,Kunduz,36.8599307,68.7154975,615165.42,2
1,1,2022,Laghman,34.6897687,70.1455805,478164.7,2
1,1,2022,Logar,34.0145518,69.1923916,766482.39,2
1,1,2022,Nangarhar,34.1718313,70.6216794,3012773.07,2
1,1,2022,Nimroz,31.0261488,62.4504154,623375.34,2
1,1,2022,Nuristan,35.3250223,70.9071236,2198417.32,2
1,1,2022,Paktika,32.2645386,68.5247149,4661144.73,2
1,1,2022,Paktya,33.706199,69.3831079,342460.69,2
1,1,2022,Parwan,34.9630977,68.8108849,2238175.05,2
1,1,2022,Samangan,35.9807296,67.5708536,819472.18,2
1,1,2022,Sar-e-Pul,35.6707473,66.0463534,3609252.45,2
1,1,2022,Takhar,36.6698013,69.4784541,1276583.08,2
1,1,2022,Uruzgan,32.9271287,66.1415263,1405837.84,2
1,1,2022,Wardak,34.3513494,68.2385339,1374020.01,2
1,1,2022,Zabul,32.1918782,67.1894488,350727.63,2
1,2,2014,Badakhshan,36.7347725,70.8119953,1380064.2643,2
1,2,2014,Badghis,35.1671339,63.7695384,237793.8924,2
1,2,2014,Baghlan,35.8042947,69.2877535,164279.0254,2
1,2,2014,Balkh,36.8909158,67.1894488,310738.8687,2
1,2,2014,Bamyan,34.9073296,67.1894488,394830.7917,2
1,2,2014,Daykundi,33.669495,66.0463534,255153.9201,2
1,2,2014,Farah,32.495328,62.2626627,91809.24,2
1,2,2014,Faryab,36.0795613,64.905955,231418.5381,2
1,2,2014,Ghazni,33.55,68.416667,636929.1903,2
1,2,2014,Ghor,34.0995776,64.905955,284279.0254,2
1,2,2014,Hilmand,31.3636474,63.9586111,3030871.8112,2
1,2,2014,Hirat,34.341944,62.203056,347878.3814,2
1,2,2014,Jawzjan,36.8969692,65.6658568,127139.5127,2
1,2,2014,Kabul,34.533333,69.166667,1679302.5075,2
1,2,2014,Kandahar,30.9960679,65.475736,2355755.2996,2
1,2,2014,Kapisa,34.9810572,69.6214562,224060.2528,2
1,2,2014,Khost,33.3585079,69.8597406,2726763.8047,2
1,2,2014,Kunar,34.8465893,71.097317,2337822.601,2
1,2,2014,Kunduz,36.8599307,68.7154975,194279.0254,2
1,2,2014,Laghman,34.6897687,70.1455805,299628.7046,2
1,2,2014,Logar,34.0145518,69.1923916,112641.7147,2
1,2,2014,Nangarhar,34.1718313,70.6216794,2914019.3208,2
1,2,2014,Nimroz,31.0261488,62.4504154,82190.8194,2
1,2,2014,Nuristan,35.3250223,70.9071236,1857734.8372,2
1,2,2014,Paktika,32.2645386,68.5247149,1287496.2478,2
1,2,2014,Paktya,33.706199,69.3831079,2834590.9957,2
1,2,2014,Panjsher,35.883333,69.116667,37139.5127,2
1,2,2014,Parwan,34.9630977,68.8108849,37139.5127,2
1,2,2014,Samangan,35.9807296,67.5708536,446220.0243,2
1,2,2014,Sar-e-Pul,35.6707473,66.0463534,201418.5381,2
1,2,2014,Takhar,36.6698013,69.4784541,37139.5127,2
1,2,2014,Uruzgan,32.9271287,66.1415263,368125.8337,2
1,2,2014,Wardak,34.3513494,68.2385339,824475.1879,2
1,2,2014,Zabul,32.1918782,67.1894488,435294.625,2
1,2,2015,Badakhshan,36.7347725,70.8119953,2421053.858,2
1,2,2015,Badghis,35.1671339,63.7695384,788897.8452,2
1,2,2015,Baghlan,35.8042947,69.2877535,410715.6657,2
1,2,2015,Balkh,36.8909158,67.1894488,502697.1063,2
1,2,2015,Bamyan,34.9073296,67.1894488,39296.6266,2
1,2,2015,Daykundi,33.669495,66.0463534,61296.9484,2
1,2,2015,Farah,32.495328,62.2626627,215211.4287,2
1,2,2015,Faryab,36.0795613,64.905955,1504578.9996,2
1,2,2015,Ghazni,33.55,68.416667,1058970.5283,2
1,2,2015,Ghor,34.0995776,64.905955,28296.4657,2
1,2,2015,Hilmand,31.3636474,63.9586111,1420426.695,2
1,2,2015,Hirat,34.341944,62.203056,482889.2947,2
1,2,2015,Jawzjan,36.8969692,65.6658568,331243.9565,2
1,2,2015,Kabul,34.533333,69.166667,1620539.2941,2
1,2,2015,Kandahar,30.9960679,65.475736,1909816.0803,2
1,2,2015,Kapisa,34.9810572,69.6214562,147854.0314,2
1,2,2015,Khost,33.3585079,69.8597406,5980797.8882,2
1,2,2015,Kunar,34.8465893,71.097317,789427.2992,2
1,2,2015,Kunduz,36.8599307,68.7154975,2162025.5957,2
1,2,2015,Laghman,34.6897687,70.1455805,600050.2799,2
1,2,2015,Logar,34.0145518,69.1923916,332006.464,2
1,2,2015,Nangarhar,34.1718313,70.6216794,2020073.4177,2
