PFId,PrjCode,ClstAgg,ClstPrct,AdmLocTypeIdAgg,AdmLoc1,AdmLoc2,AdmLoc3,AdmLoc4,AdmLoc5,AdmLoc6,AdmLocBenClustAgg1,AdmLocBenClustAgg2,AdmLocBenClustAgg3,AdmLocBenClustAgg4,AdmLocBenClustAgg5,AdmLocBenClustAgg6,AdmLocCord1,AdmLocCord2,AdmLocCord3,AdmLocCord4,AdmLocCord5,AdmLocCord6,AdmLocClustBdg1,AdmLocClustBdg2,AdmLocClustBdg3,AdmLocClustBdg4,AdmLocClustBdg5,AdmLocClustBdg6,AYr,AdmLocBenReachedClustAgg1,AdmLocBenReachedClustAgg2,AdmLocBenReachedClustAgg3,AdmLocBenReachedClustAgg4,AdmLocBenReachedClustAgg5,AdmLocBenReachedClustAgg6
15,SUD-18/HSD20/RE/L/UN/10939,8,100.00,292##,Central Darfur,,,,,,162##162##0##0,,,,,,"12.33330000,23.41670000",,,,,,60000.000,,,,,,2018,137##137##0##0,,,,,
15,SUD-18/HSD20/RE/L/UN/10939,8,100.00,292##,Kassala,,,,,,27##27##0##0,,,,,,"15.45000000,36.40000000",,,,,,10000.000,,,,,,2018,25##25##0##0,,,,,
15,SUD-18/HSD20/RE/L/UN/10939,8,100.00,292##,Khartoum,,,,,,594##594##0##0,,,,,,"15.56666700,32.51666700",,,,,,220000.000,,,,,,2018,476##476##0##0,,,,,
15,SUD-18/HSD20/RE/L/UN/10939,8,100.00,292##,North Darfur,,,,,,594##594##0##0,,,,,,"15.76619690,24.90422080",,,,,,220000.000,,,,,,2018,546##546##0##0,,,,,
15,SUD-18/HSD20/RE/L/UN/10939,8,100.00,292##,North Kordofan,,,,,,27##27##0##0,,,,,,"13.83064410,29.41793240",,,,,,10000.000,,,,,,2018,24##24##0##0,,,,,
15,SUD-18/HSD20/RE/L/UN/10939,8,100.00,292##,Red Sea,,,,,,27##27##0##0,,,,,,"19.45560630,35.21484690",,,,,,10000.000,,,,,,2018,23##23##0##0,,,,,
15,SUD-18/HSD20/RE/L/UN/10939,8,100.00,292##,South Darfur,,,,,,621##621##0##0,,,,,,"11.64886390,24.90422080",,,,,,230000.000,,,,,,2018,617##617##0##0,,,,,
15,SUD-18/HSD20/RE/L/UN/10939,8,100.00,292##,West Darfur,,,,,,621##621##0##0,,,,,,"12.84635610,23.00119890",,,,,,230000.000,,,,,,2018,556##556##0##0,,,,,
15,SUD-18/HSD20/RE/RCF/INGO/10829,13,100.00,292##293##,Khartoum,Jebal Aulya,,,,,5850##5400##7150##6600,5850##5400##7150##6600,,,,,"15.56666700,32.51666700","15.25099700,32.52139400",,,,,499988.210,499988.210,,,,,2018,5709##5270##6978##6441,4928##4549##6023##5560,,,,
15,SUD-18/HSD20/RE/RCF/INGO/10830,13,100.00,292##293##,Khartoum,Um Badah,,,,,5175##5400##6075##5850,5175##5400##6075##5850,,,,,"15.56666700,32.51666700","16.23333300,31.83333300",,,,,597500.280,597500.280,,,,,2018,5022##5240##5895##5677,5118##5341##6008##5786,,,,
15,SUD-18/HSD20/RE/RCF/NGO/10828,13,100.00,292##293##,Khartoum,Jebal Aulya,,,,,4248##5192##6844##7316,4248##5192##6844##7316,,,,,"15.56666700,32.51666700","15.25099700,32.52139400",,,,,49920.850,49920.850,,,,,2018,3994##4882##6435##6879,3651##4462##5882##6288,,,,
15,SUD-18/HSD20/RE/RCF/NGO/10828,13,100.00,292##293##,Khartoum,Um Badah,,,,,4248##5192##6844##7316,4248##5192##6844##7316,,,,,"15.56666700,32.51666700","16.23333300,31.83333300",,,,,49920.850,49920.850,,,,,2018,3775##4614##6082##6501,4109##5022##6620##7077,,,,
15,SUD-18/HSD20/RE/RCF/NGO/10831,13,100.00,292##293##,Khartoum,Jebal Aulya,,,,,4398##4528##1103##1148,4398##4528##1103##1148,,,,,"15.56666700,32.51666700","15.25099700,32.52139400",,,,,166704.930,166704.930,,,,,2018,3563##3668##894##930,4249##4375##1066##1109,,,,
15,SUD-18/HSD20/RE/RCF/NGO/10831,13,100.00,292##293##,Khartoum,Um Badah,,,,,4397##4527##1102##1147,4397##4527##1102##1147,,,,,"15.56666700,32.51666700","16.23333300,31.83333300",,,,,166704.930,166704.930,,,,,2018,4323##4450##1083##1128,3661##3769##918##955,,,,
15,SUD-18/HSD20/RE/WASH/INGO/9226,11,100.00,292##293##,North Darfur,Kebkabiya,,,,,7261##7804##5672##5799,7261##7804##5672##5799,,,,,"15.76619690,24.90422080","13.64546000,24.08294000",,,,,102750.680,102750.680,,,,,2018,6783##7290##5299##5417,7279##7823##5686##5813,,,,
15,SUD-18/HSD20/RE/WASH-ESNFIs-P/INGO/10466,4|||10|||11,40.00|||20.00|||40.00,292##293##,West Kordofan,El Nehoud,,,,,7418##8478##2119##3179|||3709##4239##1059##1589|||7420##8480##2121##3181,7418##8478##2119##3179|||3709##4239##1059##1589|||7420##8480##2121##3181,,,,,"11.89871900,28.12255600","12.69402500,28.43070300",,,,,178777.176|||89388.588|||178777.176,178777.176|||89388.588|||178777.176,,,,,2018,6173##7055##1763##2646|||3087##3528##881##1322|||6175##7057##1765##2647,6149##7027##1756##2635|||3074##3514##878##1317|||6150##7029##1758##2637,,,,
15,SUD-18/HSD20/RE/WASH-P/INGO/9218,10|||11,25.00|||75.00,292##293##,South Kordofan,El Abassiya,,,,,694##728##1006##1041|||2082##2187##3019##3123,694##728##1006##1041|||2082##2187##3019##3123,,,,,"11.19901920,29.41793240","12.17040100,31.30858000",,,,,145000.225|||435000.675,145000.225|||435000.675,,,,,2018,559##586##810##838|||1676##1760##2430##2514,625##656##907##938|||1876##1971##2721##2815,,,,
15,SUD-18/HSD20/SA1/H-WASH/INGO/7734,7|||11,50.00|||50.00,292##293##,West Kordofan,Abu Zabad,,,,,13232##19847##3722##4549|||13231##19847##3721##4548,13232##19847##3722##4549|||13231##19847##3721##4548,,,,,"11.89871900,28.12255600","12.35171300,29.24954000",,,,,157426.310|||157426.310,157426.310|||157426.310,,,,,2018,12650##18974##3558##4349|||12649##18974##3557##4348,10903##16354##3067##3748|||10902##16354##3066##3748,,,,
15,SUD-18/HSD20/SA1/H-WASH/INGO/7734,7|||11,50.00|||50.00,292##293##,West Kordofan,Lagawa,,,,,13231##19847##3721##4548|||13231##19847##3721##4548,13231##19847##3721##4548|||13231##19847##3721##4548,,,,,"11.89871900,28.12255600","11.40523600,29.13726900",,,,,157426.310|||157426.310,157426.310|||157426.310,,,,,2018,11577##17366##3256##3979|||11577##17366##3256##3979,13460##20190##3785##4627|||13460##20190##3785##4627,,,,
15,SUD-18/HSD20/SA1/H-WASH/INGO/8327,7|||11,50.00|||50.00,292##293##,White Nile,El Dwaeem,,,,,25014##28408##27074##25852|||25011##28405##27073##25850,25014##28408##27074##25852|||25011##28405##27073##25850,,,,,"13.24038810,32.53727410","13.99260800,32.30957000",,,,,94447.337|||94447.337,94447.337|||94447.337,,,,,2018,23236##26389##25150##24015|||23233##26386##25149##24013,23941##27189##25912##24743|||23938##27186##25911##24741,,,,
15,SUD-18/HSD20/SA1/H-WASH/INGO/8327,7|||11,50.00|||50.00,292##293##,White Nile,Kosti,,,,,2779##3156##3008##2872|||2779##3156##3008##2872,2779##3156##3008##2872|||2779##3156##3008##2872,,,,,"13.24038810,32.53727410","13.14846200,32.66751100",,,,,10494.149|||10494.149,10494.149|||10494.149,,,,,2018,2908##3303##3148##3006|||2908##3303##3148##3006,2268##2576##2455##2344|||2268##2576##2455##2344,,,,
15,SUD-18/HSD20/SA1/H-WASH/INGO/8327,7|||11,50.00|||50.00,292##293##,White Nile,Rabak,,,,,25011##28405##27073##25850|||25011##28405##27073##25850,25011##28405##27073##25850|||25011##28405##27073##25850,,,,,"13.24038810,32.53727410","13.19773200,32.73426500",,,,,94447.337|||94447.337,94447.337|||94447.337,,,,,2018,21427##24334##23193##22146|||21427##24334##23193##22146,20565##23355##22260##21254|||20565##23355##22260##21254,,,,
15,SUD-18/HSD20/SA1/H-WASH/INGO/8327,7|||11,50.00|||50.00,292##293##,White Nile,Um Ramtta,,,,,2779##3156##3008##2872|||2779##3156##3008##2872,2779##3156##3008##2872|||2779##3156##3008##2872,,,,,"13.24038810,32.53727410","14.85000000,32.06666700",,,,,10494.149|||10494.149,10494.149|||10494.149,,,,,2018,2718##3087##2943##2809|||2718##3087##2943##2809,2790##3168##3020##2883|||2790##3168##3020##2883,,,,
15,SUD-18/HSD20/SA1/RCF/INGO/7726,13,100.00,292##293##,White Nile,El Jabaleen,,,,,546##695##676##982,546##695##676##982,,,,,"13.24038810,32.53727410","12.58930800,32.80071200",,,,,69996.437,69996.437,,,,,2018,520##662##644##935,475##605##588##855,,,,
15,SUD-18/HSD20/SA1/RCF/INGO/7726,13,100.00,292##293##,White Nile,El Salam,,,,,4920##6263##6084##8846,4920##6263##6084##8846,,,,,"13.24038810,32.53727410","12.50000000,32.37500000",,,,,629967.933,629967.933,,,,,2018,4315##5493##5336##7759,4975##6334##6153##8946,,,,
15,SUD-18/HSD20/SA1/RCF/INGO/7743,13,100.00,292##293##,White Nile,El Salam,,,,,5385##6855##10880##10880,5385##6855##10880##10880,,,,,"13.24038810,32.53727410","12.50000000,32.37500000",,,,,494000.070,494000.070,,,,,2018,4922##6265##9944##9944,4524##5758##9140##9140,,,,
15,SUD-18/HSD20/SA1/RCF/NGO/7723,13,100.00,292##293##,White Nile,El Jabaleen,,,,,417##519##371##509,417##519##371##509,,,,,"13.24038810,32.53727410","12.58930800,32.80071200",,,,,153419.295,153419.295,,,,,2018,410##510##365##500,377##470##336##460,,,,
15,SUD-18/HSD20/SA1/RCF/NGO/7723,13,100.00,292##293##,White Nile,El Salam,,,,,417##519##370##508,417##519##370##508,,,,,"13.24038810,32.53727410","12.50000000,32.37500000",,,,,153419.295,153419.295,,,,,2018,382##475##339##465,385##479##341##469,,,,
15,SUD-18/HSD20/SA1/WASH-H/INGO/7718,7|||11,30.00|||70.00,292##293##,Red Sea,Senkat,,,,,2797##3030##2687##2911|||6527##7071##6271##6794,2797##3030##2687##2911|||6527##7071##6271##6794,,,,,"19.45560630,35.21484690","18.83530800,36.83378500",,,,,62584.650|||146030.850,62584.650|||146030.850,,,,,2018,2722##2949##2615##2833|||6352##6882##6103##6612,2832##3068##2721##2947|||6609##7159##6349##6879,,,,
15,SUD-18/HSD20/SA1/WASH-H/INGO/7718,7|||11,30.00|||70.00,292##293##,Red Sea,Toker,,,,,3863##4185##3711##4021|||9016##9767##8663##9384,3863##4185##3711##4021|||9016##9767##8663##9384,,,,,"19.45560630,35.21484690","18.42843900,37.72943000",,,,,86426.421|||201661.649,86426.421|||201661.649,,,,,2018,3684##3992##3540##3835|||8599##9316##8263##8950,3981##4313##3824##4144|||9292##10066##8928##9671,,,,
15,SUD-18/HSD20/SA2/E/INGO/8053,3,100.00,292##293##,North Darfur,Dar El Salam,,,,,33##27##725##854,33##27##725##854,,,,,"15.76619690,24.90422080","13.05653300,25.52211400",,,,,138556.460,138556.460,,,,,2018,34##28##742##874,32##26##708##833,,,,
15,SUD-18/HSD20/SA2/E/INGO/8053,3,100.00,292##293##,North Darfur,Tawilla,,,,,33##27##724##854,33##27##724##854,,,,,"15.76619690,24.90422080","13.51573400,24.86525500",,,,,138556.460,138556.460,,,,,2018,27##22##586##692,27##22##593##700,,,,
15,SUD-18/HSD20/SA2/E/INGO/8219,3,100.00,292##293##,Central Darfur,Golo (Central Jebel Marra),,,,,38##41##784##1201,38##41##784##1201,,,,,"12.33330000,23.41670000","13.12847000,24.28137000",,,,,114266.615,114266.615,,,,,2018,33##36##683##1046,39##42##811##1243,,,,
15,SUD-18/HSD20/SA2/E/INGO/8219,3,100.00,292##293##,Central Darfur,Nertiti (West Jebel Marra),,,,,36##37##759##1165,36##37##759##1165,,,,,"12.33330000,23.41670000","12.96680000,24.03358000",,,,,110905.832,110905.832,,,,,2018,38##39##795##1220,30##31##627##962,,,,
15,SUD-18/HSD20/SA2/E/INGO/8219,3,100.00,292##293##,Central Darfur,Rokoro (North Jebel Marra),,,,,36##37##759##1165,36##37##759##1165,,,,,"12.33330000,23.41670000","13.27805600,24.44750000",,,,,110905.832,110905.832,,,,,2018,37##38##784##1204,30##31##626##961,,,,
15,SUD-18/HSD20/SA2/E/NGO/7803,3,100.00,292##293##,North Darfur,Kutum,,,,,72##38##1308##1351,72##38##1308##1351,,,,,"15.76619690,24.90422080","14.20647100,24.64987700",,,,,203727.950,203727.950,,,,,2018,60##32##1095##1131,59##31##1076##1111,,,,
15,SUD-18/HSD20/SA2/E/NGO/8012,3,100.00,292##293##,South Darfur,East Jebel Marra,,,,,55##35##1132##919,55##35##1132##919,,,,,"11.64886390,24.90422080","13.02905600,24.43902800",,,,,200020.240,200020.240,,,,,2018,56##35##1147##931,48##30##982##797,,,,
15,SUD-18/HSD20/SA2/E-P/INGO/7838,3|||10,60.00|||40.00,292##293##,Central Darfur,Golo (Central Jebel Marra),,,,,162##156##582##629|||107##102##386##417,162##156##582##629|||107##102##386##417,,,,,"12.33330000,23.41670000","13.12847000,24.28137000",,,,,116149.552|||77433.035,116149.552|||77433.035,,,,,2018,164##158##590##638|||109##103##392##423,168##162##603##651|||111##106##400##432,,,,
15,SUD-18/HSD20/SA2/E-P/INGO/7838,3|||10,60.00|||40.00,292##293##,Central Darfur,Nertiti (West Jebel Marra),,,,,152##145##549##593|||101##97##366##395,152##145##549##593|||101##97##366##395,,,,,"12.33330000,23.41670000","12.96680000,24.03358000",,,,,110036.418|||73357.612,110036.418|||73357.612,,,,,2018,127##121##458##495|||84##81##305##330,151##144##545##588|||100##96##363##392,,,,
15,SUD-18/HSD20/SA2/E-P/INGO/7838,3|||10,60.00|||40.00,292##293##,Central Darfur,Rokoro (North Jebel Marra),,,,,109##105##396##428|||73##70##264##285,109##105##396##428|||73##70##264##285,,,,,"12.33330000,23.41670000","13.27805600,24.44750000",,,,,79470.746|||52980.497,79470.746|||52980.497,,,,,2018,96##92##348##376|||64##62##232##251,96##92##348##376|||64##62##232##251,,,,
15,SUD-18/HSD20/SA2/FSL/INGO/7820,6,100.00,292##293##,Kassala,Telkok,,,,,6400##6000##3922##3678,6400##6000##3922##3678,,,,,"15.45000000,36.40000000","16.26666700,36.81305600",,,,,499893.530,499893.530,,,,,2018,6115##5732##3747##3514,6608##6195##4050##3798,,,,
15,SUD-18/HSD20/SA2/FSL/INGO/7830,6,100.00,292##293##,North Darfur,Ailliet,,,,,6539##9031##0##0,6539##9031##0##0,,,,,"15.76619690,24.90422080","11.95763300,27.04405600",,,,,250000.110,250000.110,,,,,2018,5367##7413##0##0,6789##9376##0##0,,,,
15,SUD-18/HSD20/SA2/FSL/INGO/7865,6,100.00,292##293##,Central Darfur,Golo (Central Jebel Marra),,,,,1423##1579##2220##2278,1423##1579##2220##2278,,,,,"12.33330000,23.41670000","13.12847000,24.28137000",,,,,300000.000,300000.000,,,,,2018,1450##1609##2263##2322,1333##1479##2079##2134,,,,
15,SUD-18/HSD20/SA2/FSL/INGO/8037,6,100.00,292##293##,South Darfur,East Jebel Marra,,,,,9777##10352##3163##5464,9777##10352##3163##5464,,,,,"11.64886390,24.90422080","13.02905600,24.43902800",,,,,250000.060,250000.060,,,,,2018,8158##8638##2639##4559,8326##8816##2694##4653,,,,
15,SUD-18/HSD20/SA2/FSL/INGO/8803,6,100.00,292##293##,North Darfur,Kutum,,,,,7428##7731##1521##1584,7428##7731##1521##1584,,,,,"15.76619690,24.90422080","14.20647100,24.64987700",,,,,400000.000,400000.000,,,,,2018,7716##8031##1580##1645,7645##7957##1565##1630,,,,
15,SUD-18/HSD20/SA2/FSL/UN/8022,6,100.00,292##293##,Kassala,Hamashkoreeb,,,,,9261##10039##3969##4131,9261##10039##3969##4131,,,,,"15.45000000,36.40000000","16.53333300,36.75000000",,,,,500000.000,500000.000,,,,,2018,9107##9872##3903##4062,8460##9170##3626##3774,,,,
15,SUD-18/HSD20/SA2/FSL-P/INGO/8168,6|||10,60.00|||40.00,292##293##,Central Darfur,Golo (Central Jebel Marra),,,,,904##1080##1980##1980|||603##720##1320##1320,904##1080##1980##1980|||603##720##1320##1320,,,,,"12.33330000,23.41670000","13.12847000,24.28137000",,,,,65648.828|||43765.885,65648.828|||43765.885,,,,,2018,742##887##1626##1626|||495##591##1084##1084,799##955##1750##1750|||533##636##1167##1167,,,,
15,SUD-18/HSD20/SA2/FSL-P/INGO/8168,6|||10,60.00|||40.00,292##293##,Central Darfur,Nertiti (West Jebel Marra),,,,,1207##1445##2640##2640|||804##960##1760##1760,1207##1445##2640##2640|||804##960##1760##1760,,,,,"12.33330000,23.41670000","12.96680000,24.03358000",,,,,87531.770|||58354.514,87531.770|||58354.514,,,,,2018,1005##1203##2197##2197|||669##799##1465##1465,1155##1383##2526##2526|||769##919##1684##1684,,,,
15,SUD-18/HSD20/SA2/FSL-P/INGO/8168,6|||10,60.00|||40.00,292##293##,Central Darfur,Rokoro (North Jebel Marra),,,,,904##1080##1980##1980|||603##720##1320##1320,904##1080##1980##1980|||603##720##1320##1320,,,,,"12.33330000,23.41670000","13.27805600,24.44750000",,,,,65648.828|||43765.885,65648.828|||43765.885,,,,,2018,838##1002##1836##1836|||559##668##1224##1224,745##890##1632##1632|||497##593##1088##1088,,,,
15,SUD-18/HSD20/SA2/FSL-WASH/INGO/8381,6|||11,39.60|||60.40,292##293##,Kassala,Hamashkoreeb,,,,,3227##3025##1954##1877|||4922##4615##2981##2864,3227##3025##1954##1877|||4922##4615##2981##2864,,,,,"15.45000000,36.40000000","16.53333300,36.75000000",,,,,304899.978|||465049.462,304899.978|||465049.462,,,,,2018,2756##2583##1669##1603|||4203##3941##2546##2446,3185##2986##1929##1853|||4859##4556##2943##2827,,,,
15,SUD-18/HSD20/SA2/FSL-WASH/INGO/8381,6|||11,39.60|||60.40,292##293##,Kassala,Telkok,,,,,4107##3851##2487##2390|||6268##5875##3796##3647,4107##3851##2487##2390|||6268##5875##3796##3647,,,,,"15.45000000,36.40000000","16.26666700,36.81305600",,,,,388054.518|||591881.133,388054.518|||591881.133,,,,,2018,4025##3774##2437##2342|||6143##5757##3720##3574,3587##3364##2172##2087|||5475##5131##3316##3185,,,,
15,SUD-18/HSD20/SA2/H/INGO/7785,7,100.00,292##293##,South Darfur,Nyala (Otash and Dereige),,,,,24887##69589##14704##15937,24887##69589##14704##15937,,,,,"11.64886390,24.90422080","12.11500800,24.83135000",,,,,400000.150,400000.150,,,,,2018,23319##65206##13778##14933,21673##60602##12805##13879,,,,
15,SUD-18/HSD20/SA2/H-E/NGO/7846,7|||10,65.00|||35.00,292##,Abyei,,,,,,10400##16120##12480##13000|||5600##8680##6720##7000,,,,,,"9.59500000,28.43600000",,,,,,374811.905|||201821.795,,,,,,2018,8975##13912##10770##11219|||4833##7491##5799##6041,,,,,
15,SUD-18/HSD20/SA2/H-N/INGO/7798,7|||9,65.00|||35.00,292##293##,Central Darfur,Golo (Central Jebel Marra),,,,,7127##7656##5544##6072|||3836##4120##2984##3268,7127##7656##5544##6072|||3836##4120##2984##3268,,,,,"12.33330000,23.41670000","13.12847000,24.28137000",,,,,167731.730|||90317.085,167731.730|||90317.085,,,,,2018,6746##7247##5248##5748|||3631##3900##2825##3093,6738##7238##5241##5740|||3627##3895##2821##3090,,,,
15,SUD-18/HSD20/SA2/H-N/INGO/7798,7|||9,65.00|||35.00,292##293##,Central Darfur,Nertiti (West Jebel Marra),,,,,7125##7652##5542##6069|||3836##4120##2984##3268,7125##7652##5542##6069|||3836##4120##2984##3268,,,,,"12.33330000,23.41670000","12.96680000,24.03358000",,,,,167731.730|||90317.085,167731.730|||90317.085,,,,,2018,7162##7692##5571##6100|||3856##4141##2999##3285,7042##7563##5478##5999|||3792##4072##2949##3230,,,,
15,SUD-18/HSD20/SA2/H-N/INGO/7798,7|||9,65.00|||35.00,292##293##,Central Darfur,Rokoro (North Jebel Marra),,,,,4500##4833##3500##3833|||2423##2602##1884##2064,4500##4833##3500##3833|||2423##2602##1884##2064,,,,,"12.33330000,23.41670000","13.27805600,24.44750000",,,,,105935.829|||57042.370,105935.829|||57042.370,,,,,2018,4647##4991##3614##3958|||2502##2687##1946##2131,4578##4917##3561##3900|||2465##2647##1917##2100,,,,
15,SUD-18/HSD20/SA2/H-N/INGO/7825,7|||9,60.00|||40.00,292##293##,South Darfur,Kalma camp,,,,,20994##21419##4301##4387|||13996##14279##2866##2924,20994##21419##4301##4387|||13996##14279##2866##2924,,,,,"11.64886390,24.90422080","12.00517200,25.01536900",,,,,160665.582|||107110.388,160665.582|||107110.388,,,,,2018,17839##18200##3655##3728|||11893##12133##2435##2485,19258##19648##3945##4024|||12839##13098##2629##2682,,,,
15,SUD-18/HSD20/SA2/H-N/INGO/7834,7|||9,65.00|||35.00,292##293##,South Darfur,Bielel (without Kalma camp),,,,,21404##22798##17960##19265|||11524##12274##9669##10371,21404##22798##17960##19265|||11524##12274##9669##10371,,,,,"11.64886390,24.90422080","11.99974700,25.16482900",,,,,100666.248|||54204.903,100666.248|||54204.903,,,,,2018,17343##18473##14553##15610|||9338##9945##7835##8403,17179##18298##14415##15463|||9249##9851##7761##8324,,,,
15,SUD-18/HSD20/SA2/H-N/INGO/7834,7|||9,65.00|||35.00,292##293##,South Darfur,Kalma camp,,,,,11524##12274##9669##10371|||6205##6609##5206##5584,11524##12274##9669##10371|||6205##6609##5206##5584,,,,,"11.64886390,24.90422080","12.00517200,25.01536900",,,,,54204.903|||29187.255,54204.903|||29187.255,,,,,2018,10231##10897##8584##9207|||5509##5867##4622##4957,10555##11242##8856##9499|||5683##6053##4768##5115,,,,
15,SUD-18/HSD20/SA2/H-N/INGO/7855,7|||9,60.00|||40.00,292##293##,North Darfur,Kutum,,,,,44332##46141##9080##9451|||29554##30760##6053##6300,44332##46141##9080##9451|||29554##30760##6053##6300,,,,,"15.76619690,24.90422080","14.20647100,24.64987700",,,,,266117.304|||177411.536,266117.304|||177411.536,,,,,2018,45320##47169##9282##9662|||30213##31445##6188##6440,44045##45842##9021##9390|||29362##30561##6014##6259,,,,
15,SUD-18/HSD20/SA2/H-N/INGO/7861,7|||9,70.00|||30.00,292##293##,Central Darfur,Golo (Central Jebel Marra),,,,,15958##17154##13020##12653|||6838##7350##5580##5422,15958##17154##13020##12653|||6838##7350##5580##5422,,,,,"12.33330000,23.41670000","13.12847000,24.28137000",,,,,130929.670|||56112.716,130929.670|||56112.716,,,,,2018,14791##15900##12068##11728|||6338##6813##5172##5026,15799##16983##12890##12527|||6770##7277##5524##5368,,,,
15,SUD-18/HSD20/SA2/H-N/INGO/7861,7|||9,70.00|||30.00,292##293##,Central Darfur,Nertiti (West Jebel Marra),,,,,10638##11434##8680##8434|||4559##4900##3720##3614,10638##11434##8680##8434|||4559##4900##3720##3614,,,,,"12.33330000,23.41670000","12.96680000,24.03358000",,,,,87286.447|||37408.477,87286.447|||37408.477,,,,,2018,11043##11869##9011##8755|||4733##5087##3862##3752,9264##9957##7558##7344|||3970##4267##3239##3147,,,,
