PFId,PrjCode,ClstAgg,ClstPrct,AdmLocTypeIdAgg,AdmLoc1,AdmLoc2,AdmLoc3,AdmLoc4,AdmLoc5,AdmLoc6,AdmLocBenClustAgg1,AdmLocBenClustAgg2,AdmLocBenClustAgg3,AdmLocBenClustAgg4,AdmLocBenClustAgg5,AdmLocBenClustAgg6,AdmLocCord1,AdmLocCord2,AdmLocCord3,AdmLocCord4,AdmLocCord5,AdmLocCord6,AdmLocClustBdg1,AdmLocClustBdg2,AdmLocClustBdg3,AdmLocClustBdg4,AdmLocClustBdg5,AdmLocClustBdg6,AYr,AdmLocBenReachedClustAgg1,AdmLocBenReachedClustAgg2,AdmLocBenReachedClustAgg3,AdmLocBenReachedClustAgg4,AdmLocBenReachedClustAgg5,AdmLocBenReachedClustAgg6
15,SUD-15/HSD20/R/H-WASH/UN/1516,7|||11,66.00|||34.00,290##291##,West Darfur,Kreinik,,,,,24744##25754##26804##27898|||12743##13263##13805##14369,24744##25754##26804##27898|||12743##13263##13805##14369,,,,,"12.84635610,23.00119890","13.36699400,22.88005500",,,,,175102.572|||90204.356,175102.572|||90204.356,,,,,2015,24758##25769##26819##27914|||12750##13271##13813##14377,24127##25112##26136##27202|||12425##12932##13461##14011,,,,
15,SUD-15/HSD20/R/N/UN/1327,9,100.00,290##,Central Darfur,,,,,,0##80##764##764,,,,,,"12.33330000,23.41670000",,,,,,22470.000,,,,,,2015,0##64##612##612,,,,,
15,SUD-15/HSD20/R/N/UN/1327,9,100.00,290##,East Darfur,,,,,,0##80##764##764,,,,,,"14.37827470,24.90422080",,,,,,22470.000,,,,,,2015,0##81##772##772,,,,,
15,SUD-15/HSD20/R/N/UN/1327,9,100.00,290##291##,North Darfur,Um Baru,,,,,0##95##878##879,0##95##878##879,,,,,"15.76619690,24.90422080","15.02069000,23.70458000",,,,,25680.000,25680.000,,,,,2015,0##82##755##755,0##84##774##775,,,,
15,SUD-15/HSD20/R/N/UN/1327,9,100.00,290##,North Kordofan,,,,,,0##80##764##764,,,,,,"13.83064410,29.41793240",,,,,,22470.000,,,,,,2015,0##66##630##630,,,,,
15,SUD-15/HSD20/R/N/UN/1327,9,100.00,290##,South Darfur,,,,,,0##80##764##764,,,,,,"11.64886390,24.90422080",,,,,,22470.000,,,,,,2015,0##67##640##640,,,,,
15,SUD-15/HSD20/R/N/UN/1327,9,100.00,290##,South Kordofan,,,,,,0##80##764##764,,,,,,"11.19901920,29.41793240",,,,,,22470.000,,,,,,2015,0##81##778##778,,,,,
15,SUD-15/HSD20/R/N/UN/1327,9,100.00,290##,West Darfur,,,,,,0##80##764##764,,,,,,"12.84635610,23.00119890",,,,,,22470.000,,,,,,2015,0##80##761##761,,,,,
15,SUD-15/HSD20/R/N/UN/1374,9,100.00,290##291##,East Darfur,Abu Karinka,,,,,0##3000##398##382,0##3000##398##382,,,,,"14.37827470,24.90422080","11.58680600,26.53570200",,,,,109391.450,109391.450,,,,,2015,0##3029##402##386,0##2694##357##343,,,,
15,SUD-15/HSD20/R/N/UN/1374,9,100.00,290##291##,East Darfur,Adila,,,,,0##3000##398##382,0##3000##398##382,,,,,"14.37827470,24.90422080","11.33207000,26.99384000",,,,,109391.450,109391.450,,,,,2015,0##2921##388##372,0##2728##362##347,,,,
15,SUD-15/HSD20/R/P/UN/1119,10,100.00,290##291##,North Darfur,Tawilla,,,,,2048##2048##1712##1812,2048##2048##1712##1812,,,,,"15.76619690,24.90422080","13.51573400,24.86525500",,,,,80000.000,80000.000,,,,,2015,1720##1720##1438##1521,1884##1884##1575##1667,,,,
15,SUD-15/HSD20/R/P/UN/1119,10,100.00,290##291##,North Darfur,Um Baru,,,,,1536##1536##1284##1357,1536##1536##1284##1357,,,,,"15.76619690,24.90422080","15.02069000,23.70458000",,,,,60000.000,60000.000,,,,,2015,1279##1279##1069##1130,1412##1412##1181##1248,,,,
15,SUD-15/HSD20/R/P/UN/1119,10,100.00,290##291##,North Darfur,Zamzam camp,,,,,1536##1536##1284##1357,1536##1536##1284##1357,,,,,"15.76619690,24.90422080","13.48403300,25.30750100",,,,,60000.000,60000.000,,,,,2015,1438##1438##1202##1271,1331##1331##1113##1176,,,,
15,SUD-15/HSD20/R/P/UN/1384,10,100.00,290##291##,East Darfur,Abu Karinka,,,,,1050##1050##2450##2450,1050##1050##2450##2450,,,,,"14.37827470,24.90422080","11.58680600,26.53570200",,,,,84000.350,84000.350,,,,,2015,897##897##2093##2093,1026##1026##2394##2394,,,,
15,SUD-15/HSD20/R/P/UN/1384,10,100.00,290##291##,East Darfur,Adila,,,,,450##450##1050##1050,450##450##1050##1050,,,,,"14.37827470,24.90422080","11.33207000,26.99384000",,,,,36000.150,36000.150,,,,,2015,373##373##870##870,437##437##1020##1020,,,,
15,SUD-15/HSD20/R/RMS/NGO/1377,1,100.00,290##291##,South Kordofan,Keilak,,,,,800##2050##950##1200,800##2050##950##1200,,,,,"11.19901920,29.41793240","10.83202000,29.35191000",,,,,148514.930,148514.930,,,,,2015,795##2038##945##1193,713##1826##846##1069,,,,
15,SUD-15/HSD20/R/RMS/UN/1375,1,100.00,290##291##,West Kordofan,Keilak,,,,,100##790##2055##2055,100##790##2055##2055,,,,,"11.89871900,28.12255600","10.83202000,29.35191000",,,,,120171.700,120171.700,,,,,2015,83##657##1710##1710,84##662##1722##1722,,,,
15,SUD-15/HSD20/R/RMS/UN/1380,1,100.00,290##291##,West Kordofan,Keilak,,,,,1536##2343##2020##2181,1536##2343##2020##2181,,,,,"11.89871900,28.12255600","10.83202000,29.35191000",,,,,264960.890,264960.890,,,,,2015,1520##2319##2000##2159,1442##2200##1897##2048,,,,
15,SUD-15/HSD20/R/RMS/UN/1383,1,100.00,290##291##,West Kordofan,Keilak,,,,,0##150##794##794,0##150##794##794,,,,,"11.89871900,28.12255600","10.83202000,29.35191000",,,,,152342.320,152342.320,,,,,2015,0##141##749##749,0##144##763##763,,,,
15,SUD-15/HSD20/R/WASH/INGO/1373,11,100.00,290##291##,East Darfur,Abu Karinka,,,,,12495##12495##4998##5712,12495##12495##4998##5712,,,,,"14.37827470,24.90422080","11.58680600,26.53570200",,,,,274624.060,274624.060,,,,,2015,10496##10496##4198##4798,10268##10268##4107##4694,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,Central Darfur,Mukjar,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"12.33330000,23.41670000","11.95001000,23.28315800",,,,,6824.139,6824.139,,,,,2015,2975##2434##1252##1066,2847##2329##1198##1020,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,Central Darfur,Nertiti (West Jebel Marra),,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"12.33330000,23.41670000","12.96680000,24.03358000",,,,,6824.139,6824.139,,,,,2015,3175##2598##1336##1138,3120##2553##1313##1118,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,Central Darfur,Rokoro (North Jebel Marra),,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"12.33330000,23.41670000","13.27805600,24.44750000",,,,,6824.139,6824.139,,,,,2015,2911##2382##1225##1043,3070##2512##1292##1100,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,Central Darfur,Umm Dukhun,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"12.33330000,23.41670000","11.13900000,22.96600000",,,,,6824.139,6824.139,,,,,2015,2949##2413##1241##1057,2839##2323##1195##1018,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,Central Darfur,Wadi Salih,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"12.33330000,23.41670000","12.37253100,23.13754400",,,,,6824.139,6824.139,,,,,2015,2888##2363##1215##1035,2905##2377##1222##1041,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,Central Darfur,Zalingei,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"12.33330000,23.41670000","12.89998900,23.48106400",,,,,6824.139,6824.139,,,,,2015,2649##2167##1115##949,2940##2405##1237##1054,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,East Darfur,Abu Karinka,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"14.37827470,24.90422080","11.58680600,26.53570200",,,,,6824.139,6824.139,,,,,2015,2800##2291##1178##1004,2817##2305##1185##1010,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,East Darfur,Adila,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"14.37827470,24.90422080","11.33207000,26.99384000",,,,,6824.139,6824.139,,,,,2015,3093##2531##1302##1109,3052##2497##1284##1094,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,East Darfur,Asalaya,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"14.37827470,24.90422080","11.37833300,25.72833300",,,,,6824.139,6824.139,,,,,2015,3106##2541##1307##1113,2869##2348##1207##1029,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,East Darfur,Bahr El Arab,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"14.37827470,24.90422080","10.95524100,26.38009600",,,,,6824.139,6824.139,,,,,2015,3020##2471##1271##1083,3118##2551##1312##1118,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,East Darfur,Ed Daein,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"14.37827470,24.90422080","11.42654100,26.14930600",,,,,6824.139,6824.139,,,,,2015,2856##2336##1202##1024,2592##2121##1091##929,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,East Darfur,El Ferdous,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"14.37827470,24.90422080","11.09466700,25.79405600",,,,,6824.139,6824.139,,,,,2015,2590##2119##1090##928,3212##2628##1351##1151,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,Dar El Salam,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"15.76619690,24.90422080","13.05653300,25.52211400",,,,,6824.139,6824.139,,,,,2015,2856##2337##1202##1024,2527##2067##1063##906,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,El Fasher,,,,,6160##5040##2592##2208,6160##5040##2592##2208,,,,,"15.76619690,24.90422080","13.62639400,25.35593900",,,,,13648.278,13648.278,,,,,2015,5933##4855##2497##2127,5107##4179##2149##1831,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,El Kuma,,,,,4620##3780##1944##1656,4620##3780##1944##1656,,,,,"15.76619690,24.90422080","13.94779600,26.02521000",,,,,10236.209,10236.209,,,,,2015,4812##3937##2025##1725,4356##3564##1833##1561,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,El Malha,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"15.76619690,24.90422080","15.08250400,26.15295600",,,,,6824.139,6824.139,,,,,2015,3011##2464##1267##1079,3021##2471##1271##1083,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,El Sireaf,,,,,4620##3780##1944##1656,4620##3780##1944##1656,,,,,"15.76619690,24.90422080","13.98880100,23.37933500",,,,,10236.209,10236.209,,,,,2015,4407##3606##1855##1580,4283##3504##1802##1535,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,El Taweisha,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"15.76619690,24.90422080","12.35462100,26.53700100",,,,,6824.139,6824.139,,,,,2015,2651##2169##1115##950,3012##2465##1267##1080,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,El Tina,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"15.76619690,24.90422080","15.00035000,22.79972000",,,,,6824.139,6824.139,,,,,2015,3155##2582##1328##1131,2981##2439##1255##1069,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,Kalimendo,,,,,4620##3780##1944##1656,4620##3780##1944##1656,,,,,"15.76619690,24.90422080","12.83909700,25.74900100",,,,,10236.209,10236.209,,,,,2015,4620##3780##1944##1656,4560##3731##1919##1635,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,Kebkabiya,,,,,4620##3780##1944##1656,4620##3780##1944##1656,,,,,"15.76619690,24.90422080","13.64546000,24.08294000",,,,,10236.209,10236.209,,,,,2015,4344##3554##1828##1557,4763##3897##2004##1707,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,Kornoi,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"15.76619690,24.90422080","15.09431400,23.24431900",,,,,6824.139,6824.139,,,,,2015,2983##2440##1255##1069,3120##2553##1313##1118,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,Kutum,,,,,4620##3780##1944##1656,4620##3780##1944##1656,,,,,"15.76619690,24.90422080","14.20647100,24.64987700",,,,,10236.209,10236.209,,,,,2015,4035##3301##1698##1446,4276##3499##1799##1533,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,Mellit,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"15.76619690,24.90422080","14.13602000,25.55285100",,,,,6824.139,6824.139,,,,,2015,2558##2093##1076##917,3135##2565##1319##1124,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,Saraf Omra,,,,,4620##3780##1944##1656,4620##3780##1944##1656,,,,,"15.76619690,24.90422080","13.47709700,23.31168600",,,,,10236.209,10236.209,,,,,2015,4262##3487##1794##1528,4822##3945##2029##1728,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,Um Baru,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"15.76619690,24.90422080","15.02069000,23.70458000",,,,,6824.139,6824.139,,,,,2015,2875##2352##1210##1030,2968##2428##1249##1064,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,Umm Keddada,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"15.76619690,24.90422080","13.60246700,26.69115100",,,,,6824.139,6824.139,,,,,2015,3223##2637##1356##1155,2555##2091##1075##916,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,South Darfur,Buram,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"11.64886390,24.90422080","10.81442400,25.17429300",,,,,6824.139,6824.139,,,,,2015,2730##2234##1149##979,2911##2382##1225##1043,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,South Darfur,East Jebel Marra,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"11.64886390,24.90422080","13.02905600,24.43902800",,,,,6824.139,6824.139,,,,,2015,2803##2293##1179##1005,3029##2478##1275##1086,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,South Darfur,Ed El Fursan,,,,,4620##3780##1944##1656,4620##3780##1944##1656,,,,,"11.64886390,24.90422080","11.50601400,24.31533100",,,,,10236.209,10236.209,,,,,2015,4467##3655##1880##1601,4354##3562##1832##1561,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,South Darfur,El Salam,,,,,4620##3780##1944##1656,4620##3780##1944##1656,,,,,"11.64886390,24.90422080","11.59701700,24.67603300",,,,,10236.209,10236.209,,,,,2015,4772##3904##2008##1711,4823##3946##2029##1729,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,South Darfur,Gereida camp,,,,,4620##3780##1944##1656,4620##3780##1944##1656,,,,,"11.64886390,24.90422080","11.27293100,25.14752300",,,,,10236.209,10236.209,,,,,2015,4569##3738##1922##1638,4672##3822##1966##1675,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,South Darfur,Kass,,,,,4620##3780##1944##1656,4620##3780##1944##1656,,,,,"11.64886390,24.90422080","12.50520900,24.28546100",,,,,10236.209,10236.209,,,,,2015,4310##3527##1814##1545,4112##3364##1730##1474,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,South Darfur,Nyala South (El Serif),,,,,6160##5040##2592##2208,6160##5040##2592##2208,,,,,"11.64886390,24.90422080","12.00342000,24.89898000",,,,,13648.278,13648.278,,,,,2015,5076##4153##2136##1819,6164##5044##2594##2210,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,South Darfur,Otash camp(Nyala North),,,,,4620##3780##1944##1656,4620##3780##1944##1656,,,,,"11.64886390,24.90422080",,,,,,10236.209,10236.209,,,,,2015,4066##3326##1711##1457,4468##3656##1880##1602,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,South Darfur,Rahad El Berdi,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"11.64886390,24.90422080","11.29423000,23.88716700",,,,,6824.139,6824.139,,,,,2015,3022##2472##1271##1083,2966##2427##1248##1063,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,South Darfur,Tullus,,,,,4620##3780##1944##1656,4620##3780##1944##1656,,,,,"11.64886390,24.90422080","11.09268300,24.53271900",,,,,10236.209,10236.209,,,,,2015,4625##3784##1946##1658,4211##3445##1772##1509,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,South Kordofan,Abu Gubeiha,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"11.19901920,29.41793240","11.45437600,31.23599100",,,,,6824.139,6824.139,,,,,2015,2628##2150##1106##942,2880##2357##1212##1032,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,South Kordofan,Abyei,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"11.19901920,29.41793240","9.48273300,28.60003300",,,,,6824.139,6824.139,,,,,2015,3121##2554##1313##1119,2783##2277##1171##997,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,South Kordofan,Abyei Area,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"11.19901920,29.41793240","9.59435300,28.43734600",,,,,6824.139,6824.139,,,,,2015,2689##2200##1132##964,2885##2361##1214##1034,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,South Kordofan,Al Buram,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"11.19901920,29.41793240","10.62610400,29.94360000",,,,,6824.139,6824.139,,,,,2015,3156##2582##1328##1131,3021##2471##1271##1083,,,,
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,West Darfur,Beida,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"12.84635610,23.00119890","12.71196100,21.88541400",,,,,6824.139,6824.139,,,,,2015,3021##2472##1271##1083,2617##2141##1101##938,,,,
15,SUD-15/HSD20/S1/E/INGO/1158,3,100.00,290##291##,Central Darfur,Nertiti (West Jebel Marra),,,,,49##40##1493##1248,49##40##1493##1248,,,,,"12.33330000,23.41670000","12.96680000,24.03358000",,,,,158416.168,158416.168,,,,,2015,48##39##1459##1220,50##41##1534##1282,,,,
15,SUD-15/HSD20/S1/E/INGO/1158,3,100.00,290##291##,Central Darfur,Rokoro (North Jebel Marra),,,,,75##60##2241##1873,75##60##2241##1873,,,,,"12.33330000,23.41670000","13.27805600,24.44750000",,,,,237624.252,237624.252,,,,,2015,69##55##2064##1725,65##52##1942##1623,,,,
15,SUD-15/HSD20/S1/E/INGO/1165,3,100.00,290##291##,East Darfur,Abu Karinka,,,,,30##17##674##584,30##17##674##584,,,,,"14.37827470,24.90422080","11.58680600,26.53570200",,,,,148514.605,148514.605,,,,,2015,31##18##704##610,30##17##683##592,,,,
15,SUD-15/HSD20/S1/E/INGO/1165,3,100.00,290##291##,East Darfur,Adila,,,,,29##17##674##584,29##17##674##584,,,,,"14.37827470,24.90422080","11.33207000,26.99384000",,,,,148514.605,148514.605,,,,,2015,29##17##684##593,28##16##645##559,,,,
15,SUD-15/HSD20/S1/E/INGO/1231,3,100.00,290##291##,North Darfur,Tawilla,,,,,58##74##1800##1800,58##74##1800##1800,,,,,"15.76619690,24.90422080","13.51573400,24.86525500",,,,,237623.760,237623.760,,,,,2015,55##70##1697##1697,56##72##1749##1749,,,,
15,SUD-15/HSD20/S1/E/INGO/1231,3,100.00,290##291##,North Darfur,Zamzam camp,,,,,38##48##1200##1200,38##48##1200##1200,,,,,"15.76619690,24.90422080","13.48403300,25.30750100",,,,,158415.840,158415.840,,,,,2015,31##39##964##964,38##48##1195##1195,,,,
15,SUD-15/HSD20/S1/E/INGO/1239,3,100.00,290##291##,Central Darfur,Umm Dukhun,,,,,168##168##1725##2142,168##168##1725##2142,,,,,"12.33330000,23.41670000","11.13900000,22.96600000",,,,,237616.014,237616.014,,,,,2015,151##151##1550##1924,157##157##1613##2003,,,,
