PFId,PrjCode,ClstAgg,ClstPrct,AdmLocTypeIdAgg,AdmLoc1,AdmLoc2,AdmLoc3,AdmLoc4,AdmLoc5,AdmLoc6,AdmLocBenClustAgg1,AdmLocBenClustAgg2,AdmLocBenClustAgg3,AdmLocBenClustAgg4,AdmLocBenClustAgg5,AdmLocBenClustAgg6,AdmLocCord1,AdmLocCord2,AdmLocCord3,AdmLocCord4,AdmLocCord5,AdmLocCord6,AdmLocClustBdg1,AdmLocClustBdg2,AdmLocClustBdg3,AdmLocClustBdg4,AdmLocClustBdg5,AdmLocClustBdg6,AYr,AdmLocBenReachedClustAgg1,AdmLocBenReachedClustAgg2,AdmLocBenReachedClustAgg3,AdmLocBenReachedClustAgg4,AdmLocBenReachedClustAgg5,AdmLocBenReachedClustAgg6
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,West Kordofan,Abyei - Muglad,,,,,709##709##513##513,709##709##513##513,,,,,"11.89871900,28.12255600","10.57630000,28.40213000",,,,,22200.00,22200.00,,,,,2025,627##627##453##453,576##576##417##417,,,,
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,West Kordofan,Al Dibab,,,,,709##709##513##513,709##709##513##513,,,,,"11.89871900,28.12255600","11.89871900,28.12255600",,,,,22200.00,22200.00,,,,,2025,709##709##513##513,740##740##535##535,,,,
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,West Kordofan,Al Idia,,,,,709##709##513##513,709##709##513##513,,,,,"11.89871900,28.12255600","11.89871900,28.12255600",,,,,22200.00,22200.00,,,,,2025,625##625##452##452,719##719##521##521,,,,
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,West Kordofan,Al Khowey,,,,,709##709##513##513,709##709##513##513,,,,,"11.89871900,28.12255600","14.59211300,27.96759400",,,,,22200.00,22200.00,,,,,2025,621##621##449##449,718##718##520##520,,,,
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,West Kordofan,Al Meiram,,,,,709##709##513##513,709##709##513##513,,,,,"11.89871900,28.12255600","11.89871900,28.12255600",,,,,22200.00,22200.00,,,,,2025,711##711##515##515,673##673##487##487,,,,
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,West Kordofan,Babanusa,,,,,709##709##513##513,709##709##513##513,,,,,"11.89871900,28.12255600","11.32056000,27.79667000",,,,,22200.00,22200.00,,,,,2025,605##605##438##438,639##639##462##462,,,,
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,West Kordofan,El Nehoud,,,,,709##709##513##513,709##709##513##513,,,,,"11.89871900,28.12255600","12.69402500,28.43070300",,,,,22200.00,22200.00,,,,,2025,672##672##486##486,576##576##416##416,,,,
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,West Kordofan,Lagawa,,,,,709##709##513##513,709##709##513##513,,,,,"11.89871900,28.12255600","11.40523600,29.13726900",,,,,22200.00,22200.00,,,,,2025,572##572##414##414,608##608##440##440,,,,
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,West Kordofan,Qebaesh,,,,,709##709##513##513,709##709##513##513,,,,,"11.89871900,28.12255600","12.15067100,27.35027300",,,,,22200.00,22200.00,,,,,2025,730##730##528##528,701##701##507##507,,,,
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,White Nile,El Jabaleen,,,,,957##957##693##693,957##957##693##693,,,,,"13.24038810,32.53727410","12.58930800,32.80071200",,,,,30000.00,30000.00,,,,,2025,948##948##687##687,897##897##650##650,,,,
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,White Nile,EL Qeteena,,,,,957##957##693##693,957##957##693##693,,,,,"13.24038810,32.53727410","14.86067000,32.35773100",,,,,30000.00,30000.00,,,,,2025,871##871##631##631,784##784##568##568,,,,
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,White Nile,El Salam,,,,,957##957##693##693,957##957##693##693,,,,,"13.24038810,32.53727410","12.50000000,32.37500000",,,,,30000.00,30000.00,,,,,2025,861##861##624##624,851##851##616##616,,,,
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,White Nile,Guli,,,,,957##957##693##693,957##957##693##693,,,,,"13.24038810,32.53727410","13.24038810,32.53727410",,,,,30000.00,30000.00,,,,,2025,1000##1000##724##724,907##907##656##656,,,,
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,White Nile,Um Ramtta,,,,,957##957##693##693,957##957##693##693,,,,,"13.24038810,32.53727410","14.85000000,32.06666700",,,,,30000.00,30000.00,,,,,2025,845##845##612##612,977##977##708##708,,,,
