PFId,PrjCode,ClstAgg,ClstPrct,AdmLocTypeIdAgg,AdmLoc1,AdmLoc2,AdmLoc3,AdmLoc4,AdmLoc5,AdmLoc6,AdmLocBenClustAgg1,AdmLocBenClustAgg2,AdmLocBenClustAgg3,AdmLocBenClustAgg4,AdmLocBenClustAgg5,AdmLocBenClustAgg6,AdmLocCord1,AdmLocCord2,AdmLocCord3,AdmLocCord4,AdmLocCord5,AdmLocCord6,AdmLocClustBdg1,AdmLocClustBdg2,AdmLocClustBdg3,AdmLocClustBdg4,AdmLocClustBdg5,AdmLocClustBdg6,AYr,AdmLocBenReachedClustAgg1,AdmLocBenReachedClustAgg2,AdmLocBenReachedClustAgg3,AdmLocBenReachedClustAgg4,AdmLocBenReachedClustAgg5,AdmLocBenReachedClustAgg6
15,SUD-16/HSD20/R/CCS/UN/1576,12,100.00,290##,Central Darfur,,,,,,375##240##0##0,,,,,,"12.33330000,23.41670000",,,,,,60002.122,,,,,,2016,319##204##0##0,,,,,
15,SUD-16/HSD20/R/CCS/UN/1576,12,100.00,290##,East Darfur,,,,,,250##160##0##0,,,,,,"14.37827470,24.90422080",,,,,,40001.415,,,,,,2016,221##142##0##0,,,,,
15,SUD-16/HSD20/R/CCS/UN/1576,12,100.00,290##,North Darfur,,,,,,750##480##0##0,,,,,,"15.76619690,24.90422080",,,,,,120004.245,,,,,,2016,664##425##0##0,,,,,
15,SUD-16/HSD20/R/CCS/UN/1576,12,100.00,290##,South Darfur,,,,,,625##400##0##0,,,,,,"11.64886390,24.90422080",,,,,,100003.538,,,,,,2016,503##322##0##0,,,,,
15,SUD-16/HSD20/R/CCS/UN/1576,12,100.00,290##,West Darfur,,,,,,500##320##0##0,,,,,,"12.84635610,23.00119890",,,,,,80002.830,,,,,,2016,445##285##0##0,,,,,
15,SUD-16/HSD20/R/CCS/UN/1705,12,100.00,290##291##,Central Darfur,Bindisi,,,,,1414##1692##1946##1947,1414##1692##1946##1947,,,,,"12.33330000,23.41670000","11.94026700,23.10635000",,,,,9999.869,9999.869,,,,,2016,1139##1363##1568##1569,1435##1717##1975##1976,,,,
15,SUD-16/HSD20/R/CCS/UN/1705,12,100.00,290##291##,Central Darfur,Nertiti (West Jebel Marra),,,,,1414##1703##1951##1965,1414##1703##1951##1965,,,,,"12.33330000,23.41670000","12.96680000,24.03358000",,,,,19999.738,19999.738,,,,,2016,1433##1726##1977##1991,1143##1377##1577##1589,,,,
15,SUD-16/HSD20/R/CCS/UN/1705,12,100.00,290##291##,Central Darfur,Rokoro (North Jebel Marra),,,,,2828##3384##3892##3895,2828##3384##3892##3895,,,,,"12.33330000,23.41670000","13.27805600,24.44750000",,,,,19999.738,19999.738,,,,,2016,2668##3193##3672##3675,2870##3434##3950##3953,,,,
15,SUD-16/HSD20/R/CCS/UN/1705,12,100.00,290##291##,Central Darfur,Umm Dukhun,,,,,2828##3384##3892##3895,2828##3384##3892##3895,,,,,"12.33330000,23.41670000","11.13900000,22.96600000",,,,,19999.738,19999.738,,,,,2016,2265##2710##3117##3120,2280##2728##3138##3140,,,,
15,SUD-16/HSD20/R/CCS/UN/1705,12,100.00,290##291##,Central Darfur,Zalingei,,,,,2828##3384##3892##3895,2828##3384##3892##3895,,,,,"12.33330000,23.41670000","12.89998900,23.48106400",,,,,19999.738,19999.738,,,,,2016,2482##2970##3415##3418,2680##3207##3688##3691,,,,
15,SUD-16/HSD20/R/CCS/UN/1705,12,100.00,290##291##,East Darfur,Abu Jabra,,,,,1414##1692##1946##1947,1414##1692##1946##1947,,,,,"14.37827470,24.90422080","11.06626500,26.85414700",,,,,9999.869,9999.869,,,,,2016,1262##1510##1737##1738,1262##1511##1737##1738,,,,
15,SUD-16/HSD20/R/CCS/UN/1705,12,100.00,290##291##,East Darfur,Abu Karinka,,,,,707##846##973##973,707##846##973##973,,,,,"14.37827470,24.90422080","11.58680600,26.53570200",,,,,4999.935,4999.935,,,,,2016,606##725##834##834,648##775##891##891,,,,
15,SUD-16/HSD20/R/CCS/UN/1705,12,100.00,290##291##,East Darfur,Adila,,,,,1414##1692##1946##1947,1414##1692##1946##1947,,,,,"14.37827470,24.90422080","11.33207000,26.99384000",,,,,9999.869,9999.869,,,,,2016,1296##1551##1783##1784,1466##1754##2018##2019,,,,
15,SUD-16/HSD20/R/CCS/UN/1705,12,100.00,290##291##,East Darfur,Ed Daein,,,,,2828##3384##3892##3895,2828##3384##3892##3895,,,,,"14.37827470,24.90422080","11.42654100,26.14930600",,,,,19999.738,19999.738,,,,,2016,2903##3473##3995##3998,2595##3106##3572##3575,,,,
15,SUD-16/HSD20/R/CCS/UN/1705,12,100.00,290##291##,North Darfur,Dar El Salam,,,,,2828##3384##3892##3895,2828##3384##3892##3895,,,,,"15.76619690,24.90422080","13.05653300,25.52211400",,,,,19999.738,19999.738,,,,,2016,2302##2754##3168##3170,2829##3385##3894##3897,,,,
15,SUD-16/HSD20/R/CCS/UN/1705,12,100.00,290##291##,North Darfur,El Fasher,,,,,2828##3384##3892##3895,2828##3384##3892##3895,,,,,"15.76619690,24.90422080","13.62639400,25.35593900",,,,,19999.738,19999.738,,,,,2016,2283##2731##3141##3144,2648##3169##3644##3647,,,,
15,SUD-16/HSD20/R/CCS/UN/1705,12,100.00,290##291##,North Darfur,El Sireaf,,,,,2828##3384##3892##3895,2828##3384##3892##3895,,,,,"15.76619690,24.90422080","13.98880100,23.37933500",,,,,19999.738,19999.738,,,,,2016,2745##3285##3778##3781,2845##3405##3916##3919,,,,
15,SUD-16/HSD20/R/CCS/UN/1705,12,100.00,290##291##,North Darfur,El Taweisha,,,,,1414##1692##1946##1947,1414##1692##1946##1947,,,,,"15.76619690,24.90422080","12.35462100,26.53700100",,,,,9999.869,9999.869,,,,,2016,1192##1426##1640##1641,1325##1585##1823##1824,,,,
15,SUD-16/HSD20/R/CCS/UN/1705,12,100.00,290##291##,North Darfur,El Tina,,,,,1414##1692##1946##1947,1414##1692##1946##1947,,,,,"15.76619690,24.90422080","15.00035000,22.79972000",,,,,9999.869,9999.869,,,,,2016,1158##1386##1594##1595,1293##1547##1780##1781,,,,
15,SUD-16/HSD20/R/CCS/UN/1705,12,100.00,290##291##,North Darfur,Kebkabiya,,,,,2828##3384##3892##3895,2828##3384##3892##3895,,,,,"15.76619690,24.90422080","13.64546000,24.08294000",,,,,19999.738,19999.738,,,,,2016,2392##2862##3292##3295,2771##3316##3814##3817,,,,
15,SUD-16/HSD20/R/CCS/UN/1705,12,100.00,290##291##,North Darfur,Kornoi,,,,,2121##2538##2919##2921,2121##2538##2919##2921,,,,,"15.76619690,24.90422080","15.09431400,23.24431900",,,,,14999.804,14999.804,,,,,2016,1999##2391##2750##2752,2110##2525##2904##2906,,,,
15,SUD-16/HSD20/R/CCS/UN/1705,12,100.00,290##291##,North Darfur,Kutum,,,,,1414##1692##1946##1947,1414##1692##1946##1947,,,,,"15.76619690,24.90422080","14.20647100,24.64987700",,,,,9999.869,9999.869,,,,,2016,1322##1582##1820##1821,1197##1433##1648##1649,,,,
15,SUD-16/HSD20/R/CCS/UN/1705,12,100.00,290##291##,North Darfur,Mellit,,,,,2828##3384##3892##3895,2828##3384##3892##3895,,,,,"15.76619690,24.90422080","14.13602000,25.55285100",,,,,19999.738,19999.738,,,,,2016,2758##3300##3795##3798,2558##3061##3520##3523,,,,
15,SUD-16/HSD20/R/CCS/UN/1705,12,100.00,290##291##,North Darfur,Saraf Omra,,,,,1414##1692##1946##1947,1414##1692##1946##1947,,,,,"15.76619690,24.90422080","13.47709700,23.31168600",,,,,9999.869,9999.869,,,,,2016,1477##1767##2032##2033,1361##1629##1874##1875,,,,
15,SUD-16/HSD20/R/CCS/UN/1705,12,100.00,290##291##,North Darfur,Tawilla,,,,,2828##3384##3892##3895,2828##3384##3892##3895,,,,,"15.76619690,24.90422080","13.51573400,24.86525500",,,,,19999.738,19999.738,,,,,2016,2810##3362##3867##3870,2666##3191##3670##3672,,,,
15,SUD-16/HSD20/R/CCS/UN/1705,12,100.00,290##291##,North Darfur,Um Baru,,,,,2828##3384##3892##3895|||2828##3384##3892##3895,2828##3384##3892##3895|||2828##3384##3892##3895,,,,,"15.76619690,24.90422080","15.02069000,23.70458000",,,,,19999.738|||19999.738,19999.738|||19999.738,,,,,2016,2657##3179##3656##3659|||2657##3179##3656##3659,2589##3098##3563##3566|||2589##3098##3563##3566,,,,
15,SUD-16/HSD20/R/CCS/UN/1705,12,100.00,290##291##,North Darfur,Um Baru,,,,,2828##3384##3892##3895|||2828##3384##3892##3895,2828##3384##3892##3895|||2828##3384##3892##3895,,,,,"15.76619690,24.90422080","15.02069000,23.70458000",,,,,19999.738|||19999.738,19999.738|||19999.738,,,,,2016,2858##3419##3933##3936|||2858##3419##3933##3936,2494##2985##3433##3435|||2494##2985##3433##3435,,,,
15,SUD-16/HSD20/R/CCS/UN/1705,12,100.00,290##291##,North Darfur,Zamzam camp,,,,,1414##1692##1946##1947,1414##1692##1946##1947,,,,,"15.76619690,24.90422080","13.48403300,25.30750100",,,,,9999.869,9999.869,,,,,2016,1169##1399##1609##1610,1427##1708##1964##1965,,,,
15,SUD-16/HSD20/R/CCS/UN/1705,12,100.00,290##291##,South Darfur,Bielel (without Kalma camp),,,,,1414##1692##1946##1947,1414##1692##1946##1947,,,,,"11.64886390,24.90422080","11.99974700,25.16482900",,,,,9999.869,9999.869,,,,,2016,1210##1448##1665##1666,1159##1386##1594##1595,,,,
