PFId,PrjCode,ClstAgg,ClstPrct,AdmLocTypeIdAgg,AdmLoc1,AdmLoc2,AdmLoc3,AdmLoc4,AdmLoc5,AdmLoc6,AdmLocBenClustAgg1,AdmLocBenClustAgg2,AdmLocBenClustAgg3,AdmLocBenClustAgg4,AdmLocBenClustAgg5,AdmLocBenClustAgg6,AdmLocCord1,AdmLocCord2,AdmLocCord3,AdmLocCord4,AdmLocCord5,AdmLocCord6,AdmLocClustBdg1,AdmLocClustBdg2,AdmLocClustBdg3,AdmLocClustBdg4,AdmLocClustBdg5,AdmLocClustBdg6,AYr,AdmLocBenReachedClustAgg1,AdmLocBenReachedClustAgg2,AdmLocBenReachedClustAgg3,AdmLocBenReachedClustAgg4,AdmLocBenReachedClustAgg5,AdmLocBenReachedClustAgg6
15,CBPF-SUD-23-R-INGO-24841,12,100.00,69##70##,South Kordofan,Kadugli,,,,,12322##12322##10496##10496,12322##12322##10496##10496,,,,,"11.19901920,29.41793240","11.01423800,29.72940100",,,,,3450.00,3450.00,,,,,2023,11085##11085##9442##9442,10795##10795##9195##9195,,,,
15,CBPF-SUD-23-R-INGO-24841,12,100.00,69##70##,South Kordofan,Lagawa,,,,,38454##38454##32756##32756,38454##38454##32756##32756,,,,,"11.19901920,29.41793240","11.40523600,29.13726900",,,,,11700.00,11700.00,,,,,2023,32539##32539##27717##27717,32109##32109##27351##27351,,,,
15,CBPF-SUD-23-R-INGO-24841,12,100.00,69##70##,South Kordofan,Rashad,,,,,25072##25072##17266##17266,25072##25072##17266##17266,,,,,"11.19901920,29.41793240","11.85643000,31.06356000",,,,,6000.00,6000.00,,,,,2023,23266##23266##16022##16022,22494##22494##15490##15490,,,,
15,CBPF-SUD-23-R-INGO-24841,12,100.00,69##70##,South Kordofan,Reif Asharqi,,,,,2274##2274##1936##1936,2274##2274##1936##1936,,,,,"11.19901920,29.41793240","11.14670000,30.14920000",,,,,6000.00,6000.00,,,,,2023,2200##2200##1873##1873,2349##2349##2000##2000,,,,
15,CBPF-SUD-23-R-INGO-24841,12,100.00,69##70##,South Kordofan,Um Durein,,,,,98569##98569##83967##83967,98569##98569##83967##83967,,,,,"11.19901920,29.41793240","10.86140000,30.03280000",,,,,25500.00,25500.00,,,,,2023,79252##79252##67512##67512,84369##84369##71871##71871,,,,
15,CBPF-SUD-23-R-INGO-25583,4|||6|||10,50.00|||35.00|||15.00,69##70##,South Kordofan,Abu Gubeiha,,,,,1985##3205##1780##1780|||0##0##0##0|||0##0##0##0,1985##3205##1780##1780|||0##0##0##0|||0##0##0##0,,,,,"11.19901920,29.41793240","11.45437600,31.23599100",,,,,166050.00|||0.00|||0.00,166050.00|||0.00|||0.00,,,,,2023,1836##2965##1647##1647|||0##0##0##0|||0##0##0##0,1874##3026##1680##1680|||0##0##0##0|||0##0##0##0,,,,
15,CBPF-SUD-23-R-INGO-25583,4|||6|||10,50.00|||35.00|||15.00,69##70##,South Kordofan,Al Buram,,,,,0##0##0##0|||713##1155##640##640|||144##144##720##720,0##0##0##0|||713##1155##640##640|||144##144##720##720,,,,,"11.19901920,29.41793240","10.62610400,29.94360000",,,,,0.00|||174352.50|||59778.00,0.00|||174352.50|||59778.00,,,,,2023,0##0##0##0|||594##963##534##534|||120##120##600##600,0##0##0##0|||738##1195##662##662|||149##149##745##745,,,,
15,CBPF-SUD-23-R-INGO-25583,4|||6|||10,50.00|||35.00|||15.00,69##70##,South Kordofan,AL Sunut,,,,,1588##2564##1424##1424|||381##615##342##342|||96##96##480##480,1588##2564##1424##1424|||381##615##342##342|||96##96##480##480,,,,,"11.19901920,29.41793240","12.33076400,29.05503900",,,,,132840.00|||92988.00|||39852.00,132840.00|||92988.00|||39852.00,,,,,2023,1323##2136##1186##1186|||317##512##285##285|||80##80##400##400,1644##2655##1475##1475|||395##637##354##354|||99##99##497##497,,,,
15,CBPF-SUD-23-R-INGO-25583,4|||6|||10,50.00|||35.00|||15.00,69##70##,South Kordofan,Dellami,,,,,1985##3205##1780##1780|||477##769##427##427|||120##120##600##600,1985##3205##1780##1780|||477##769##427##427|||120##120##600##600,,,,,"11.19901920,29.41793240","12.25860000,29.74270000",,,,,166050.00|||116235.00|||49815.00,166050.00|||116235.00|||49815.00,,,,,2023,1658##2676##1486##1486|||398##642##357##357|||100##100##501##501,2070##3343##1857##1857|||498##802##445##445|||125##125##626##626,,,,
15,CBPF-SUD-23-R-INGO-25583,4|||6|||10,50.00|||35.00|||15.00,69##70##,South Kordofan,Delling,,,,,2782##4487##2489##2490|||477##769##427##427|||96##96##480##480,2782##4487##2489##2490|||477##769##427##427|||96##96##480##480,,,,,"11.19901920,29.41793240","12.04746300,29.65640800",,,,,232470.00|||116235.00|||39852.00,232470.00|||116235.00|||39852.00,,,,,2023,2884##4651##2580##2581|||494##797##443##443|||100##100##498##498,2445##3943##2188##2188|||419##676##375##375|||84##84##422##422,,,,
15,CBPF-SUD-23-R-INGO-25583,4|||6|||10,50.00|||35.00|||15.00,69##70##,South Kordofan,El Abassiya,,,,,1985##3205##1780##1780|||0##0##0##0|||0##0##0##0,1985##3205##1780##1780|||0##0##0##0|||0##0##0##0,,,,,"11.19901920,29.41793240","12.17040100,31.30858000",,,,,166050.00|||0.00|||0.00,166050.00|||0.00|||0.00,,,,,2023,1966##3175##1763##1763|||0##0##0##0|||0##0##0##0,1962##3169##1760##1760|||0##0##0##0|||0##0##0##0,,,,
15,CBPF-SUD-23-R-INGO-25583,4|||6|||10,50.00|||35.00|||15.00,69##70##,South Kordofan,Habila,,,,,1588##2564##1424##1424|||381##615##342##342|||96##96##480##480,1588##2564##1424##1424|||381##615##342##342|||96##96##480##480,,,,,"11.19901920,29.41793240","11.94139000,30.03583000",,,,,132840.00|||92988.00|||39852.00,132840.00|||92988.00|||39852.00,,,,,2023,1536##2481##1378##1378|||369##595##331##331|||93##93##464##464,1398##2257##1254##1254|||335##541##301##301|||85##85##423##423,,,,
15,CBPF-SUD-23-R-INGO-25583,4|||6|||10,50.00|||35.00|||15.00,69##70##,South Kordofan,Heiban,,,,,2184##3526##1958##1958|||477##769##427##427|||180##180##900##900,2184##3526##1958##1958|||477##769##427##427|||180##180##900##900,,,,,"11.19901920,29.41793240","11.21079000,30.52480000",,,,,182655.00|||116235.00|||74722.50,182655.00|||116235.00|||74722.50,,,,,2023,2047##3304##1835##1835|||447##721##400##400|||169##169##843##843,2196##3546##1969##1969|||480##773##429##429|||181##181##905##905,,,,
15,CBPF-SUD-23-R-INGO-25583,4|||6|||10,50.00|||35.00|||15.00,69##70##,South Kordofan,Kadugli,,,,,1985##3205##1780##1780|||477##769##427##427|||0##0##0##0,1985##3205##1780##1780|||477##769##427##427|||0##0##0##0,,,,,"11.19901920,29.41793240","11.01423800,29.72940100",,,,,166050.00|||116235.00|||0.00,166050.00|||116235.00|||0.00,,,,,2023,2006##3238##1798##1798|||482##777##431##431|||0##0##0##0,1999##3227##1792##1792|||480##774##430##430|||0##0##0##0,,,,
15,CBPF-SUD-23-R-INGO-25583,4|||6|||10,50.00|||35.00|||15.00,69##70##,South Kordofan,Lagawa,,,,,1985##3205##1780##1780|||334##539##299##299|||144##144##720##720,1985##3205##1780##1780|||334##539##299##299|||144##144##720##720,,,,,"11.19901920,29.41793240","11.40523600,29.13726900",,,,,166050.00|||81364.50|||59778.00,166050.00|||81364.50|||59778.00,,,,,2023,1621##2617##1453##1453|||273##440##244##244|||118##118##588##588,1866##3013##1674##1674|||314##507##281##281|||135##135##677##677,,,,
15,CBPF-SUD-23-R-INGO-25583,4|||6|||10,50.00|||35.00|||15.00,69##70##,South Kordofan,Rashad,,,,,1787##2885##1602##1602|||0##0##0##0|||144##144##720##720,1787##2885##1602##1602|||0##0##0##0|||144##144##720##720,,,,,"11.19901920,29.41793240","11.85643000,31.06356000",,,,,149445.00|||0.00|||59778.00,149445.00|||0.00|||59778.00,,,,,2023,1762##2845##1580##1580|||0##0##0##0|||142##142##710##710,1546##2496##1386##1386|||0##0##0##0|||125##125##623##623,,,,
15,CBPF-SUD-23-R-INGO-25583,4|||6|||10,50.00|||35.00|||15.00,69##70##,South Kordofan,Reif Asharqi,,,,,0##0##0##0|||238##385##214##214|||0##0##0##0,0##0##0##0|||238##385##214##214|||0##0##0##0,,,,,"11.19901920,29.41793240","11.14670000,30.14920000",,,,,0.00|||58117.50|||0.00,0.00|||58117.50|||0.00,,,,,2023,0##0##0##0|||249##402##224##224|||0##0##0##0,0##0##0##0|||249##403##224##224|||0##0##0##0,,,,
15,CBPF-SUD-23-R-INGO-25583,4|||6|||10,50.00|||35.00|||15.00,69##70##,South Kordofan,Talodi,,,,,0##0##0##0|||286##462##256##256|||0##0##0##0,0##0##0##0|||286##462##256##256|||0##0##0##0,,,,,"11.19901920,29.41793240","10.59900000,30.32470000",,,,,0.00|||69741.00|||0.00,0.00|||69741.00|||0.00,,,,,2023,0##0##0##0|||252##407##226##226|||0##0##0##0,0##0##0##0|||281##454##251##251|||0##0##0##0,,,,
15,CBPF-SUD-23-R-INGO-25583,4|||6|||10,50.00|||35.00|||15.00,69##70##,South Kordofan,Um Durein,,,,,0##0##0##0|||524##846##470##470|||180##180##900##900,0##0##0##0|||524##846##470##470|||180##180##900##900,,,,,"11.19901920,29.41793240","10.86140000,30.03280000",,,,,0.00|||127858.50|||74722.50,0.00|||127858.50|||74722.50,,,,,2023,0##0##0##0|||529##854##474##474|||182##182##908##908,0##0##0##0|||543##876##487##487|||186##186##932##932,,,,
15,CBPF-SUD-23-R-INGO-25584,7|||11,50.00|||50.00,69##70##,South Kordofan,Dellami,,,,,467##537##653##676|||467##537##653##676,467##537##653##676|||467##537##653##676,,,,,"11.19901920,29.41793240","12.25860000,29.74270000",,,,,119000.00|||119000.00,119000.00|||119000.00,,,,,2023,477##548##667##690|||477##548##667##690,437##503##611##633|||437##503##611##633,,,,
15,CBPF-SUD-23-R-INGO-25584,7|||11,50.00|||50.00,69##70##,South Kordofan,Delling,,,,,467##537##653##676|||467##537##653##676,467##537##653##676|||467##537##653##676,,,,,"11.19901920,29.41793240","12.04746300,29.65640800",,,,,115500.00|||115500.00,115500.00|||115500.00,,,,,2023,478##549##668##691|||478##549##668##691,409##471##572##592|||409##471##572##592,,,,
15,CBPF-SUD-23-R-INGO-25584,7|||11,50.00|||50.00,69##70##,South Kordofan,Um Durein,,,,,466##536##654##678|||466##536##654##678,466##536##654##678|||466##536##654##678,,,,,"11.19901920,29.41793240","10.86140000,30.03280000",,,,,115500.00|||115500.00,115500.00|||115500.00,,,,,2023,450##518##632##655|||450##518##632##655,412##474##578##599|||412##474##578##599,,,,
15,CBPF-SUD-23-R-INGO-25585,4|||10|||11,33.00|||33.00|||34.00,69##70##,South Kordofan,Dellami,,,,,330##495##297##429|||330##495##297##429|||340##510##306##442,330##495##297##429|||330##495##297##429|||340##510##306##442,,,,,"11.19901920,29.41793240","12.25860000,29.74270000",,,,,164999.28|||164999.28|||169999.26,164999.28|||164999.28|||169999.26,,,,,2023,268##403##242##349|||268##403##242##349|||277##415##249##360,321##481##289##417|||321##481##289##417|||330##495##297##429,,,,
15,CBPF-SUD-23-R-INGO-25585,4|||10|||11,33.00|||33.00|||34.00,69##70##,South Kordofan,Heiban,,,,,330##495##297##429|||330##495##297##429|||340##510##306##442,330##495##297##429|||330##495##297##429|||340##510##306##442,,,,,"11.19901920,29.41793240","11.21079000,30.52480000",,,,,164999.28|||164999.28|||169999.26,164999.28|||164999.28|||169999.26,,,,,2023,331##496##298##430|||331##496##298##430|||341##511##307##443,305##457##274##396|||305##457##274##396|||314##471##283##408,,,,
15,CBPF-SUD-23-R-INGO-25586,4|||7|||11,62.00|||28.00|||10.00,69##70##,South Kordofan,Abu Gubeiha,,,,,551##674##0##0|||0##0##0##0|||0##0##0##0,551##674##0##0|||0##0##0##0|||0##0##0##0,,,,,"11.19901920,29.41793240","11.45437600,31.23599100",,,,,55800.00|||0.00|||0.00,55800.00|||0.00|||0.00,,,,,2023,524##641##0##0|||0##0##0##0|||0##0##0##0,449##549##0##0|||0##0##0##0|||0##0##0##0,,,,
15,CBPF-SUD-23-R-INGO-25586,4|||7|||11,62.00|||28.00|||10.00,69##70##,South Kordofan,Al Buram,,,,,1103##1348##0##0|||6981##8196##3571##3571|||1533##1800##784##784,1103##1348##0##0|||6981##8196##3571##3571|||1533##1800##784##784,,,,,"11.19901920,29.41793240","10.62610400,29.94360000",,,,,111600.00|||100800.00|||63000.00,111600.00|||100800.00|||63000.00,,,,,2023,901##1101##0##0|||5704##6696##2918##2918|||1252##1471##641##641,1087##1328##0##0|||6878##8075##3518##3518|||1510##1774##772##772,,,,
15,CBPF-SUD-23-R-INGO-25586,4|||7|||11,62.00|||28.00|||10.00,69##70##,South Kordofan,AL Sunut,,,,,551##674##0##0|||0##0##0##0|||0##0##0##0,551##674##0##0|||0##0##0##0|||0##0##0##0,,,,,"11.19901920,29.41793240","12.33076400,29.05503900",,,,,55800.00|||0.00|||0.00,55800.00|||0.00|||0.00,,,,,2023,489##598##0##0|||0##0##0##0|||0##0##0##0,495##606##0##0|||0##0##0##0|||0##0##0##0,,,,
15,CBPF-SUD-23-R-INGO-25586,4|||7|||11,62.00|||28.00|||10.00,69##70##,South Kordofan,Dellami,,,,,882##1078##0##0|||2793##3279##1429##1429|||0##0##0##0,882##1078##0##0|||2793##3279##1429##1429|||0##0##0##0,,,,,"11.19901920,29.41793240","12.25860000,29.74270000",,,,,89280.00|||40320.00|||0.00,89280.00|||40320.00|||0.00,,,,,2023,832##1017##0##0|||2634##3093##1348##1348|||0##0##0##0,788##963##0##0|||2496##2930##1277##1277|||0##0##0##0,,,,
15,CBPF-SUD-23-R-INGO-25586,4|||7|||11,62.00|||28.00|||10.00,69##70##,South Kordofan,Delling,,,,,551##674##0##0|||0##0##0##0|||0##0##0##0,551##674##0##0|||0##0##0##0|||0##0##0##0,,,,,"11.19901920,29.41793240","12.04746300,29.65640800",,,,,55800.00|||0.00|||0.00,55800.00|||0.00|||0.00,,,,,2023,458##561##0##0|||0##0##0##0|||0##0##0##0,472##577##0##0|||0##0##0##0|||0##0##0##0,,,,
15,CBPF-SUD-23-R-INGO-25586,4|||7|||11,62.00|||28.00|||10.00,69##70##,South Kordofan,El Abassiya,,,,,1324##1614##0##0|||8727##10246##4464##4464|||0##0##0##0,1324##1614##0##0|||8727##10246##4464##4464|||0##0##0##0,,,,,"11.19901920,29.41793240","12.17040100,31.30858000",,,,,133920.00|||126000.00|||0.00,133920.00|||126000.00|||0.00,,,,,2023,1175##1433##0##0|||7746##9094##3962##3962|||0##0##0##0,1364##1662##0##0|||8989##10554##4598##4598|||0##0##0##0,,,,
15,CBPF-SUD-23-R-INGO-25586,4|||7|||11,62.00|||28.00|||10.00,69##70##,South Kordofan,Habila,,,,,551##674##0##0|||0##0##0##0|||0##0##0##0,551##674##0##0|||0##0##0##0|||0##0##0##0,,,,,"11.19901920,29.41793240","11.94139000,30.03583000",,,,,55800.00|||0.00|||0.00,55800.00|||0.00|||0.00,,,,,2023,472##577##0##0|||0##0##0##0|||0##0##0##0,563##689##0##0|||0##0##0##0|||0##0##0##0,,,,
15,CBPF-SUD-23-R-INGO-25586,4|||7|||11,62.00|||28.00|||10.00,69##70##,South Kordofan,Heiban,,,,,551##674##0##0|||0##0##0##0|||0##0##0##0,551##674##0##0|||0##0##0##0|||0##0##0##0,,,,,"11.19901920,29.41793240","11.21079000,30.52480000",,,,,55800.00|||0.00|||0.00,55800.00|||0.00|||0.00,,,,,2023,446##545##0##0|||0##0##0##0|||0##0##0##0,558##682##0##0|||0##0##0##0|||0##0##0##0,,,,
15,CBPF-SUD-23-R-INGO-25586,4|||7|||11,62.00|||28.00|||10.00,69##70##,South Kordofan,Kadugli,,,,,1103##1348##0##0|||0##0##0##0|||1314##1543##672##672,1103##1348##0##0|||0##0##0##0|||1314##1543##672##672,,,,,"11.19901920,29.41793240","11.01423800,29.72940100",,,,,111600.00|||0.00|||54000.00,111600.00|||0.00|||54000.00,,,,,2023,1110##1356##0##0|||0##0##0##0|||1322##1552##676##676,1005##1228##0##0|||0##0##0##0|||1197##1405##612##612,,,,
15,CBPF-SUD-23-R-INGO-25586,4|||7|||11,62.00|||28.00|||10.00,69##70##,South Kordofan,Lagawa,,,,,551##674##0##0|||0##0##0##0|||0##0##0##0,551##674##0##0|||0##0##0##0|||0##0##0##0,,,,,"11.19901920,29.41793240","11.40523600,29.13726900",,,,,55800.00|||0.00|||0.00,55800.00|||0.00|||0.00,,,,,2023,453##554##0##0|||0##0##0##0|||0##0##0##0,542##663##0##0|||0##0##0##0|||0##0##0##0,,,,
15,CBPF-SUD-23-R-INGO-25586,4|||7|||11,62.00|||28.00|||10.00,69##70##,South Kordofan,Rashad,,,,,1323##1617##0##0|||9426##11063##4821##4821|||0##0##0##0,1323##1617##0##0|||9426##11063##4821##4821|||0##0##0##0,,,,,"11.19901920,29.41793240","11.85643000,31.06356000",,,,,133920.00|||136080.00|||0.00,133920.00|||136080.00|||0.00,,,,,2023,1219##1490##0##0|||8684##10192##4441##4441|||0##0##0##0,1136##1388##0##0|||8091##9496##4138##4138|||0##0##0##0,,,,
15,CBPF-SUD-23-R-INGO-25586,4|||7|||11,62.00|||28.00|||10.00,69##70##,South Kordofan,Reif Asharqi,,,,,551##674##0##0|||0##0##0##0|||0##0##0##0,551##674##0##0|||0##0##0##0|||0##0##0##0,,,,,"11.19901920,29.41793240","11.14670000,30.14920000",,,,,55800.00|||0.00|||0.00,55800.00|||0.00|||0.00,,,,,2023,561##687##0##0|||0##0##0##0|||0##0##0##0,542##664##0##0|||0##0##0##0|||0##0##0##0,,,,
15,CBPF-SUD-23-R-INGO-25586,4|||7|||11,62.00|||28.00|||10.00,69##70##,South Kordofan,Talodi,,,,,551##674##0##0|||0##0##0##0|||0##0##0##0,551##674##0##0|||0##0##0##0|||0##0##0##0,,,,,"11.19901920,29.41793240","10.59900000,30.32470000",,,,,55800.00|||0.00|||0.00,55800.00|||0.00|||0.00,,,,,2023,525##642##0##0|||0##0##0##0|||0##0##0##0,505##618##0##0|||0##0##0##0|||0##0##0##0,,,,
15,CBPF-SUD-23-R-INGO-25586,4|||7|||11,62.00|||28.00|||10.00,69##70##,South Kordofan,Um Durein,,,,,882##1078##0##0|||6981##8196##3571##3571|||1532##1798##784##784,882##1078##0##0|||6981##8196##3571##3571|||1532##1798##784##784,,,,,"11.19901920,29.41793240","10.86140000,30.03280000",,,,,89280.00|||100800.00|||63000.00,89280.00|||100800.00|||63000.00,,,,,2023,746##912##0##0|||5904##6932##3020##3020|||1296##1521##663##663,919##1123##0##0|||7270##8536##3719##3719|||1595##1873##816##816,,,,
15,CBPF-SUD-23-R-INGO-25587,10,100.00,69##70##,South Kordofan,Al Buram,,,,,1103##2748##1278##1698,1103##2748##1278##1698,,,,,"11.19901920,29.41793240","10.62610400,29.94360000",,,,,204891.51,204891.51,,,,,2023,943##2348##1092##1451,973##2425##1128##1499,,,,
15,CBPF-SUD-23-R-INGO-25587,10,100.00,69##70##,South Kordofan,Dellami,,,,,221##550##256##340,221##550##256##340,,,,,"11.19901920,29.41793240","12.25860000,29.74270000",,,,,40978.30,40978.30,,,,,2023,222##553##257##342,187##465##216##287,,,,
15,CBPF-SUD-23-R-INGO-25587,10,100.00,69##70##,South Kordofan,Heiban,,,,,1323##3342##1533##2037,1323##3342##1533##2037,,,,,"11.19901920,29.41793240","11.21079000,30.52480000",,,,,245869.82,245869.82,,,,,2023,1159##2927##1342##1784,1375##3473##1593##2117,,,,
15,CBPF-SUD-23-R-INGO-25587,10,100.00,69##70##,South Kordofan,Kadugli,,,,,221##550##256##340,221##550##256##340,,,,,"11.19901920,29.41793240","11.01423800,29.72940100",,,,,40978.30,40978.30,,,,,2023,223##556##259##344,215##536##250##331,,,,
15,CBPF-SUD-23-R-INGO-25587,10,100.00,69##70##,South Kordofan,Reif Asharqi,,,,,221##550##256##340,221##550##256##340,,,,,"11.19901920,29.41793240","11.14670000,30.14920000",,,,,40978.30,40978.30,,,,,2023,186##463##216##286,204##507##236##313,,,,
15,CBPF-SUD-23-R-INGO-25587,10,100.00,69##70##,South Kordofan,Talodi,,,,,219##547##254##337,219##547##254##337,,,,,"11.19901920,29.41793240","10.59900000,30.32470000",,,,,40978.30,40978.30,,,,,2023,223##557##258##343,212##529##246##326,,,,
15,CBPF-SUD-23-R-INGO-25587,10,100.00,69##70##,South Kordofan,Um Durein,,,,,1102##2881##1277##1698,1102##2881##1277##1698,,,,,"11.19901920,29.41793240","10.86140000,30.03280000",,,,,204891.51,204891.51,,,,,2023,968##2530##1122##1491,1092##2854##1265##1682,,,,
15,CBPF-SUD-23-R-INGO-25606,9,100.00,69##70##,Al Gezira,Gre. Wad Madani,,,,,2345##10991##10836##11684,2345##10991##10836##11684,,,,,"14.02028570,33.08658440","14.40041300,33.51839500",,,,,199999.95,199999.95,,,,,2023,2027##9502##9368##10101,2282##10695##10544##11369,,,,
15,CBPF-SUD-23-R-INGO-25606,9,100.00,69##70##,Central Darfur,Golo (Central Jebel Marra),,,,,7814##8451##7495##8132,7814##8451##7495##8132,,,,,"12.33330000,23.41670000","13.12847000,24.28137000",,,,,74999.98,74999.98,,,,,2023,6884##7446##6603##7165,6341##6857##6082##6599,,,,
15,CBPF-SUD-23-R-INGO-25606,9,100.00,69##70##,Central Darfur,Rokoro (North Jebel Marra),,,,,7814##8451##7495##8132,7814##8451##7495##8132,,,,,"12.33330000,23.41670000","13.27805600,24.44750000",,,,,74999.98,74999.98,,,,,2023,8161##8826##7828##8493,6563##7098##6295##6830,,,,
15,CBPF-SUD-23-R-INGO-25606,9,100.00,69##70##,Central Darfur,Zalingei,,,,,95404##116606##21138##23835,95404##116606##21138##23835,,,,,"12.33330000,23.41670000","12.89998900,23.48106400",,,,,274999.93,274999.93,,,,,2023,84197##102908##18655##21035,87645##107123##19419##21897,,,,
15,CBPF-SUD-23-R-INGO-25606,9,100.00,69##70##,East Darfur,Abu Jabra,,,,,413##642##1367##1425,413##642##1367##1425,,,,,"14.37827470,24.90422080","11.06626500,26.85414700",,,,,149999.96,149999.96,,,,,2023,341##531##1130##1178,378##588##1252##1305,,,,
15,CBPF-SUD-23-R-INGO-25606,9,100.00,69##70##,East Darfur,Bahr El Arab,,,,,201##309##388##405,201##309##388##405,,,,,"14.37827470,24.90422080","10.95524100,26.38009600",,,,,62499.98,62499.98,,,,,2023,183##282##354##369,195##300##377##393,,,,
15,CBPF-SUD-23-R-INGO-25606,9,100.00,69##70##,East Darfur,Ed Daein,,,,,6276##6526##1190##1230,6276##6526##1190##1230,,,,,"14.37827470,24.90422080","11.42654100,26.14930600",,,,,149999.96,149999.96,,,,,2023,5651##5876##1071##1107,5709##5936##1082##1119,,,,
15,CBPF-SUD-23-R-INGO-25606,9,100.00,69##70##,East Darfur,El Ferdous,,,,,0##5##292##293,0##5##292##293,,,,,"14.37827470,24.90422080","11.09466700,25.79405600",,,,,37499.99,37499.99,,,,,2023,0##4##261##262,0##5##290##291,,,,
15,CBPF-SUD-23-R-INGO-25606,9,100.00,69##70##,East Darfur,Yassin,,,,,6277##6526##1190##1230,6277##6526##1190##1230,,,,,"14.37827470,24.90422080","11.54119000,25.56062000",,,,,149999.96,149999.96,,,,,2023,5605##5828##1063##1098,6358##6610##1205##1246,,,,
15,CBPF-SUD-23-R-INGO-25606,9,100.00,69##70##,Gedaref,E. El Qalabat,,,,,0##565##400##414,0##565##400##414,,,,,"14.03333300,35.38333300","12.96666700,36.15000000",,,,,24999.99,24999.99,,,,,2023,0##469##332##344,0##536##380##393,,,,
15,CBPF-SUD-23-R-INGO-25606,9,100.00,69##70##,Gedaref,El Faw,,,,,0##548##388##402,0##548##388##402,,,,,"14.03333300,35.38333300","14.15000000,34.33333300",,,,,24999.99,24999.99,,,,,2023,0##472##334##346,0##569##403##418,,,,
