PFId,PrjCode,ClstAgg,ClstPrct,AdmLocTypeIdAgg,AdmLoc1,AdmLoc2,AdmLoc3,AdmLoc4,AdmLoc5,AdmLoc6,AdmLocBenClustAgg1,AdmLocBenClustAgg2,AdmLocBenClustAgg3,AdmLocBenClustAgg4,AdmLocBenClustAgg5,AdmLocBenClustAgg6,AdmLocCord1,AdmLocCord2,AdmLocCord3,AdmLocCord4,AdmLocCord5,AdmLocCord6,AdmLocClustBdg1,AdmLocClustBdg2,AdmLocClustBdg3,AdmLocClustBdg4,AdmLocClustBdg5,AdmLocClustBdg6,AYr
15,SUD-15/HSD20/R/N/UN/1327,9,100.00,290##,North Kordofan,,,,,,0##80##764##764,,,,,,"13.83064410,29.41793240",,,,,,22470.000,,,,,,2015
15,SUD-15/HSD20/R/N/UN/1327,9,100.00,290##,South Darfur,,,,,,0##80##764##764,,,,,,"11.64886390,24.90422080",,,,,,22470.000,,,,,,2015
15,SUD-15/HSD20/R/N/UN/1327,9,100.00,290##,South Kordofan,,,,,,0##80##764##764,,,,,,"11.19901920,29.41793240",,,,,,22470.000,,,,,,2015
15,SUD-15/HSD20/R/N/UN/1327,9,100.00,290##,West Darfur,,,,,,0##80##764##764,,,,,,"12.84635610,23.00119890",,,,,,22470.000,,,,,,2015
15,SUD-15/HSD20/R/N/UN/1374,9,100.00,290##291##,East Darfur,Abu Karinka,,,,,0##3000##398##382,0##3000##398##382,,,,,"14.37827470,24.90422080","11.58680600,26.53570200",,,,,109391.450,109391.450,,,,,2015
15,SUD-15/HSD20/R/N/UN/1374,9,100.00,290##291##,East Darfur,Adila,,,,,0##3000##398##382,0##3000##398##382,,,,,"14.37827470,24.90422080","11.33207000,26.99384000",,,,,109391.450,109391.450,,,,,2015
15,SUD-15/HSD20/R/P/UN/1119,10,100.00,290##291##,North Darfur,Tawilla,,,,,2048##2048##1712##1812,2048##2048##1712##1812,,,,,"15.76619690,24.90422080","13.51573400,24.86525500",,,,,80000.000,80000.000,,,,,2015
15,SUD-15/HSD20/R/P/UN/1119,10,100.00,290##291##,North Darfur,Um Baru,,,,,1536##1536##1284##1357,1536##1536##1284##1357,,,,,"15.76619690,24.90422080","15.02069000,23.70458000",,,,,60000.000,60000.000,,,,,2015
15,SUD-15/HSD20/R/P/UN/1119,10,100.00,290##291##,North Darfur,Zamzam camp,,,,,1536##1536##1284##1357,1536##1536##1284##1357,,,,,"15.76619690,24.90422080","13.48403300,25.30750100",,,,,60000.000,60000.000,,,,,2015
15,SUD-15/HSD20/R/P/UN/1384,10,100.00,290##291##,East Darfur,Abu Karinka,,,,,1050##1050##2450##2450,1050##1050##2450##2450,,,,,"14.37827470,24.90422080","11.58680600,26.53570200",,,,,84000.350,84000.350,,,,,2015
15,SUD-15/HSD20/R/P/UN/1384,10,100.00,290##291##,East Darfur,Adila,,,,,450##450##1050##1050,450##450##1050##1050,,,,,"14.37827470,24.90422080","11.33207000,26.99384000",,,,,36000.150,36000.150,,,,,2015
15,SUD-15/HSD20/R/RMS/NGO/1377,1,100.00,290##291##,South Kordofan,Keilak,,,,,800##2050##950##1200,800##2050##950##1200,,,,,"11.19901920,29.41793240","10.83202000,29.35191000",,,,,148514.930,148514.930,,,,,2015
15,SUD-15/HSD20/R/RMS/UN/1375,1,100.00,290##291##,West Kordofan,Keilak,,,,,100##790##2055##2055,100##790##2055##2055,,,,,"11.89871900,28.12255600","10.83202000,29.35191000",,,,,120171.700,120171.700,,,,,2015
15,SUD-15/HSD20/R/RMS/UN/1380,1,100.00,290##291##,West Kordofan,Keilak,,,,,1536##2343##2020##2181,1536##2343##2020##2181,,,,,"11.89871900,28.12255600","10.83202000,29.35191000",,,,,264960.890,264960.890,,,,,2015
15,SUD-15/HSD20/R/RMS/UN/1383,1,100.00,290##291##,West Kordofan,Keilak,,,,,0##150##794##794,0##150##794##794,,,,,"11.89871900,28.12255600","10.83202000,29.35191000",,,,,152342.320,152342.320,,,,,2015
15,SUD-15/HSD20/R/WASH/INGO/1373,11,100.00,290##291##,East Darfur,Abu Karinka,,,,,12495##12495##4998##5712,12495##12495##4998##5712,,,,,"14.37827470,24.90422080","11.58680600,26.53570200",,,,,274624.060,274624.060,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,Central Darfur,Mukjar,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"12.33330000,23.41670000","11.95001000,23.28315800",,,,,6824.139,6824.139,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,Central Darfur,Nertiti (West Jebel Marra),,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"12.33330000,23.41670000","12.96680000,24.03358000",,,,,6824.139,6824.139,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,Central Darfur,Rokoro (North Jebel Marra),,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"12.33330000,23.41670000","13.27805600,24.44750000",,,,,6824.139,6824.139,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,Central Darfur,Umm Dukhun,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"12.33330000,23.41670000","11.13900000,22.96600000",,,,,6824.139,6824.139,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,Central Darfur,Wadi Salih,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"12.33330000,23.41670000","12.37253100,23.13754400",,,,,6824.139,6824.139,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,Central Darfur,Zalingei,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"12.33330000,23.41670000","12.89998900,23.48106400",,,,,6824.139,6824.139,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,East Darfur,Abu Karinka,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"14.37827470,24.90422080","11.58680600,26.53570200",,,,,6824.139,6824.139,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,East Darfur,Adila,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"14.37827470,24.90422080","11.33207000,26.99384000",,,,,6824.139,6824.139,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,East Darfur,Asalaya,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"14.37827470,24.90422080","11.37833300,25.72833300",,,,,6824.139,6824.139,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,East Darfur,Bahr El Arab,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"14.37827470,24.90422080","10.95524100,26.38009600",,,,,6824.139,6824.139,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,East Darfur,Ed Daein,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"14.37827470,24.90422080","11.42654100,26.14930600",,,,,6824.139,6824.139,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,East Darfur,El Ferdous,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"14.37827470,24.90422080","11.09466700,25.79405600",,,,,6824.139,6824.139,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,Dar El Salam,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"15.76619690,24.90422080","13.05653300,25.52211400",,,,,6824.139,6824.139,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,El Fasher,,,,,6160##5040##2592##2208,6160##5040##2592##2208,,,,,"15.76619690,24.90422080","13.62639400,25.35593900",,,,,13648.278,13648.278,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,El Kuma,,,,,4620##3780##1944##1656,4620##3780##1944##1656,,,,,"15.76619690,24.90422080","13.94779600,26.02521000",,,,,10236.209,10236.209,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,El Malha,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"15.76619690,24.90422080","15.08250400,26.15295600",,,,,6824.139,6824.139,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,El Sireaf,,,,,4620##3780##1944##1656,4620##3780##1944##1656,,,,,"15.76619690,24.90422080","13.98880100,23.37933500",,,,,10236.209,10236.209,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,El Taweisha,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"15.76619690,24.90422080","12.35462100,26.53700100",,,,,6824.139,6824.139,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,El Tina,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"15.76619690,24.90422080","15.00035000,22.79972000",,,,,6824.139,6824.139,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,Kalimendo,,,,,4620##3780##1944##1656,4620##3780##1944##1656,,,,,"15.76619690,24.90422080","12.83909700,25.74900100",,,,,10236.209,10236.209,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,Kebkabiya,,,,,4620##3780##1944##1656,4620##3780##1944##1656,,,,,"15.76619690,24.90422080","13.64546000,24.08294000",,,,,10236.209,10236.209,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,Kornoi,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"15.76619690,24.90422080","15.09431400,23.24431900",,,,,6824.139,6824.139,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,Kutum,,,,,4620##3780##1944##1656,4620##3780##1944##1656,,,,,"15.76619690,24.90422080","14.20647100,24.64987700",,,,,10236.209,10236.209,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,Mellit,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"15.76619690,24.90422080","14.13602000,25.55285100",,,,,6824.139,6824.139,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,Saraf Omra,,,,,4620##3780##1944##1656,4620##3780##1944##1656,,,,,"15.76619690,24.90422080","13.47709700,23.31168600",,,,,10236.209,10236.209,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,Um Baru,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"15.76619690,24.90422080","15.02069000,23.70458000",,,,,6824.139,6824.139,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,North Darfur,Umm Keddada,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"15.76619690,24.90422080","13.60246700,26.69115100",,,,,6824.139,6824.139,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,South Darfur,Buram,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"11.64886390,24.90422080","10.81442400,25.17429300",,,,,6824.139,6824.139,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,South Darfur,East Jebel Marra,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"11.64886390,24.90422080","13.02905600,24.43902800",,,,,6824.139,6824.139,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,South Darfur,Ed El Fursan,,,,,4620##3780##1944##1656,4620##3780##1944##1656,,,,,"11.64886390,24.90422080","11.50601400,24.31533100",,,,,10236.209,10236.209,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,South Darfur,El Salam,,,,,4620##3780##1944##1656,4620##3780##1944##1656,,,,,"11.64886390,24.90422080","11.59701700,24.67603300",,,,,10236.209,10236.209,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,South Darfur,Gereida camp,,,,,4620##3780##1944##1656,4620##3780##1944##1656,,,,,"11.64886390,24.90422080","11.27293100,25.14752300",,,,,10236.209,10236.209,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,South Darfur,Kass,,,,,4620##3780##1944##1656,4620##3780##1944##1656,,,,,"11.64886390,24.90422080","12.50520900,24.28546100",,,,,10236.209,10236.209,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,South Darfur,Nyala South (El Serif),,,,,6160##5040##2592##2208,6160##5040##2592##2208,,,,,"11.64886390,24.90422080","12.00342000,24.89898000",,,,,13648.278,13648.278,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,South Darfur,Otash camp(Nyala North),,,,,4620##3780##1944##1656,4620##3780##1944##1656,,,,,"11.64886390,24.90422080",,,,,,10236.209,10236.209,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,South Darfur,Rahad El Berdi,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"11.64886390,24.90422080","11.29423000,23.88716700",,,,,6824.139,6824.139,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,South Darfur,Tullus,,,,,4620##3780##1944##1656,4620##3780##1944##1656,,,,,"11.64886390,24.90422080","11.09268300,24.53271900",,,,,10236.209,10236.209,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,South Kordofan,Abu Gubeiha,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"11.19901920,29.41793240","11.45437600,31.23599100",,,,,6824.139,6824.139,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,South Kordofan,Abyei,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"11.19901920,29.41793240","9.48273300,28.60003300",,,,,6824.139,6824.139,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,South Kordofan,Abyei Area,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"11.19901920,29.41793240","9.59435300,28.43734600",,,,,6824.139,6824.139,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,South Kordofan,Al Buram,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"11.19901920,29.41793240","10.62610400,29.94360000",,,,,6824.139,6824.139,,,,,2015
15,SUD-15/HSD20/S1/CCS/UN/1282,12,100.00,290##291##,West Darfur,Beida,,,,,3080##2520##1296##1104,3080##2520##1296##1104,,,,,"12.84635610,23.00119890","12.71196100,21.88541400",,,,,6824.139,6824.139,,,,,2015
15,SUD-15/HSD20/S1/E/INGO/1158,3,100.00,290##291##,Central Darfur,Nertiti (West Jebel Marra),,,,,49##40##1493##1248,49##40##1493##1248,,,,,"12.33330000,23.41670000","12.96680000,24.03358000",,,,,158416.168,158416.168,,,,,2015
15,SUD-15/HSD20/S1/E/INGO/1158,3,100.00,290##291##,Central Darfur,Rokoro (North Jebel Marra),,,,,75##60##2241##1873,75##60##2241##1873,,,,,"12.33330000,23.41670000","13.27805600,24.44750000",,,,,237624.252,237624.252,,,,,2015
15,SUD-15/HSD20/S1/E/INGO/1165,3,100.00,290##291##,East Darfur,Abu Karinka,,,,,30##17##674##584,30##17##674##584,,,,,"14.37827470,24.90422080","11.58680600,26.53570200",,,,,148514.605,148514.605,,,,,2015
15,SUD-15/HSD20/S1/E/INGO/1165,3,100.00,290##291##,East Darfur,Adila,,,,,29##17##674##584,29##17##674##584,,,,,"14.37827470,24.90422080","11.33207000,26.99384000",,,,,148514.605,148514.605,,,,,2015
15,SUD-15/HSD20/S1/E/INGO/1231,3,100.00,290##291##,North Darfur,Tawilla,,,,,58##74##1800##1800,58##74##1800##1800,,,,,"15.76619690,24.90422080","13.51573400,24.86525500",,,,,237623.760,237623.760,,,,,2015
15,SUD-15/HSD20/S1/E/INGO/1231,3,100.00,290##291##,North Darfur,Zamzam camp,,,,,38##48##1200##1200,38##48##1200##1200,,,,,"15.76619690,24.90422080","13.48403300,25.30750100",,,,,158415.840,158415.840,,,,,2015
15,SUD-15/HSD20/S1/E/INGO/1239,3,100.00,290##291##,Central Darfur,Umm Dukhun,,,,,168##168##1725##2142,168##168##1725##2142,,,,,"12.33330000,23.41670000","11.13900000,22.96600000",,,,,237616.014,237616.014,,,,,2015
15,SUD-15/HSD20/S1/E/INGO/1239,3,100.00,290##291##,West Darfur,Foro Baranga(Foro Baranga & Mangarasa camps),,,,,56##56##574##714,56##56##574##714,,,,,"12.84635610,23.00119890","12.12511700,22.58960000",,,,,79205.338,79205.338,,,,,2015
15,SUD-15/HSD20/S1/E/INGO/1239,3,100.00,290##291##,West Darfur,Sirba,,,,,56##56##574##714,56##56##574##714,,,,,"12.84635610,23.00119890","13.80571700,22.50673300",,,,,79205.338,79205.338,,,,,2015
15,SUD-15/HSD20/S1/E/NGO/1134,3,100.00,290##291##,South Darfur,Kalma camp,,,,,98##65##878##1073,98##65##878##1073,,,,,"11.64886390,24.90422080","12.00517200,25.01536900",,,,,132730.000,132730.000,,,,,2015
15,SUD-15/HSD20/S1/E/NGO/1134,3,100.00,290##291##,South Darfur,Um Dafug,,,,,52##35##472##577,52##35##472##577,,,,,"11.64886390,24.90422080","10.71682500,23.51684200",,,,,71470.000,71470.000,,,,,2015
15,SUD-15/HSD20/S1/E/NGO/1263,3,100.00,290##291##,North Darfur,Kutum,,,,,247##707##489##903,247##707##489##903,,,,,"15.76619690,24.90422080","14.20647100,24.64987700",,,,,121854.133,121854.133,,,,,2015
15,SUD-15/HSD20/S1/E/NGO/1263,3,100.00,290##291##,North Darfur,Tawilla,,,,,290##830##575##1061,290##830##575##1061,,,,,"15.76619690,24.90422080","13.51573400,24.86525500",,,,,143046.157,143046.157,,,,,2015
15,SUD-15/HSD20/S1/ESNFIs/INGO/1120,4,100.00,290##291##,Central Darfur,Zalingei,,,,,3038##4555##3797##3797,3038##4555##3797##3797,,,,,"12.33330000,23.41670000","12.89998900,23.48106400",,,,,33670.332,33670.332,,,,,2015
15,SUD-15/HSD20/S1/ESNFIs/INGO/1120,4,100.00,290##291##,South Darfur,Bielel (without Kalma camp),,,,,1618##2428##2023##2023,1618##2428##2023##2023,,,,,"11.64886390,24.90422080","11.99974700,25.16482900",,,,,17957.510,17957.510,,,,,2015
15,SUD-15/HSD20/S1/ESNFIs/INGO/1120,4,100.00,290##291##,South Darfur,El Salam,,,,,1011##1517##1264##1264,1011##1517##1264##1264,,,,,"11.64886390,24.90422080","11.59701700,24.67603300",,,,,11223.444,11223.444,,,,,2015
15,SUD-15/HSD20/S1/ESNFIs/INGO/1120,4,100.00,290##291##,South Darfur,Marshang,,,,,1821##2731##2276##2276,1821##2731##2276##2276,,,,,"11.64886390,24.90422080","12.72363900,24.90286100",,,,,20202.199,20202.199,,,,,2015
15,SUD-15/HSD20/S1/ESNFIs/INGO/1120,4,100.00,290##291##,South Darfur,Niteaga,,,,,1214##1821##1517##1517,1214##1821##1517##1517,,,,,"11.64886390,24.90422080","12.52222000,25.21111000",,,,,13468.133,13468.133,,,,,2015
15,SUD-15/HSD20/S1/ESNFIs/INGO/1120,4,100.00,290##291##,South Darfur,Nyala,,,,,1416##2124##1770##1770,1416##2124##1770##1770,,,,,"11.64886390,24.90422080","12.05557300,24.89058300",,,,,15712.822,15712.822,,,,,2015
15,SUD-15/HSD20/S1/ESNFIs/INGO/1142,4,100.00,290##291##,Central Darfur,Nertiti (West Jebel Marra),,,,,2179##2778##600##700,2179##2778##600##700,,,,,"12.33330000,23.41670000","12.96680000,24.03358000",,,,,26732.674,26732.674,,,,,2015
15,SUD-15/HSD20/S1/ESNFIs/INGO/1142,4,100.00,290##291##,Central Darfur,Umm Dukhun,,,,,2178##2774##600##700,2178##2774##600##700,,,,,"12.33330000,23.41670000","11.13900000,22.96600000",,,,,26732.674,26732.674,,,,,2015
15,SUD-15/HSD20/S1/ESNFIs/INGO/1142,4,100.00,290##291##,East Darfur,Sheiria,,,,,2178##2774##600##700,2178##2774##600##700,,,,,"14.37827470,24.90422080","12.46014000,25.60672700",,,,,26732.674,26732.674,,,,,2015
15,SUD-15/HSD20/S1/ESNFIs/INGO/1142,4,100.00,290##291##,East Darfur,Yassin,,,,,2178##2774##600##700,2178##2774##600##700,,,,,"14.37827470,24.90422080","11.54119000,25.56062000",,,,,26732.674,26732.674,,,,,2015
15,SUD-15/HSD20/S1/ESNFIs/INGO/1142,4,100.00,290##291##,South Darfur,Kass,,,,,2178##2774##600##700,2178##2774##600##700,,,,,"11.64886390,24.90422080","12.50520900,24.28546100",,,,,26732.674,26732.674,,,,,2015
15,SUD-15/HSD20/S1/ESNFIs/INGO/1153,4,100.00,290##291##,Central Darfur,Azum,,,,,1121##1447##1069##1023,1121##1447##1069##1023,,,,,"12.33330000,23.41670000","12.92000000,22.84667000",,,,,25990.092,25990.092,,,,,2015
15,SUD-15/HSD20/S1/ESNFIs/INGO/1153,4,100.00,290##291##,Central Darfur,Mukjar,,,,,373##482##356##341,373##482##356##341,,,,,"12.33330000,23.41670000","11.95001000,23.28315800",,,,,8663.364,8663.364,,,,,2015
15,SUD-15/HSD20/S1/ESNFIs/INGO/1153,4,100.00,290##291##,Central Darfur,Umm Dukhun,,,,,747##964##712##682,747##964##712##682,,,,,"12.33330000,23.41670000","11.13900000,22.96600000",,,,,17326.728,17326.728,,,,,2015
