PFId,PrjCode,ClstAgg,ClstPrct,AdmLocTypeIdAgg,AdmLoc1,AdmLoc2,AdmLoc3,AdmLoc4,AdmLoc5,AdmLoc6,AdmLocBenClustAgg1,AdmLocBenClustAgg2,AdmLocBenClustAgg3,AdmLocBenClustAgg4,AdmLocBenClustAgg5,AdmLocBenClustAgg6,AdmLocCord1,AdmLocCord2,AdmLocCord3,AdmLocCord4,AdmLocCord5,AdmLocCord6,AdmLocClustBdg1,AdmLocClustBdg2,AdmLocClustBdg3,AdmLocClustBdg4,AdmLocClustBdg5,AdmLocClustBdg6,AYr
15,SUD-16/HSD20/R/CCS/UN/1705,12,100.00,290##291##,West Darfur,El Geneina,,,,,1414##1692##1946##1947,1414##1692##1946##1947,,,,,"12.84635610,23.00119890","13.44126600,22.44540400",,,,,9999.869,9999.869,,,,,2016
15,SUD-16/HSD20/R/CCS/UN/1705,12,100.00,290##291##,West Darfur,Foro Baranga(Foro Baranga & Mangarasa camps),,,,,1414##1692##1946##1947,1414##1692##1946##1947,,,,,"12.84635610,23.00119890","12.12511700,22.58960000",,,,,9999.869,9999.869,,,,,2016
15,SUD-16/HSD20/R/CCS/UN/1705,12,100.00,290##291##,West Darfur,Habila,,,,,1414##1692##1946##1947,1414##1692##1946##1947,,,,,"12.84635610,23.00119890","12.68005000,22.56193300",,,,,9999.869,9999.869,,,,,2016
15,SUD-16/HSD20/R/CCS/UN/1705,12,100.00,290##291##,West Darfur,Jebel Moon,,,,,1414##1692##1946##1947,1414##1692##1946##1947,,,,,"12.84635610,23.00119890","13.99953300,22.61503300",,,,,9999.869,9999.869,,,,,2016
15,SUD-16/HSD20/R/CCS/UN/1713,12,100.00,290##,Blue Nile,,,,,,21000##18000##2250##3750,,,,,,"11.58600780,34.15319470",,,,,,30000.018,,,,,,2016
15,SUD-16/HSD20/R/CCS/UN/1713,12,100.00,290##,Kassala,,,,,,28000##24000##3000##5000,,,,,,"15.45000000,36.40000000",,,,,,40000.024,,,,,,2016
15,SUD-16/HSD20/R/CCS/UN/1713,12,100.00,290##,Khartoum,,,,,,21000##18000##2250##3750,,,,,,"15.56666700,32.51666700",,,,,,30000.018,,,,,,2016
15,SUD-16/HSD20/R/CCS/UN/1713,12,100.00,290##,North Kordofan,,,,,,14000##12000##1500##2500,,,,,,"13.83064410,29.41793240",,,,,,20000.012,,,,,,2016
15,SUD-16/HSD20/R/CCS/UN/1713,12,100.00,290##,South Kordofan,,,,,,35000##30000##3750##6250,,,,,,"11.19901920,29.41793240",,,,,,50000.030,,,,,,2016
15,SUD-16/HSD20/R/CCS/UN/1713,12,100.00,290##,West Kordofan,,,,,,21000##18000##2250##3750,,,,,,"11.89871900,28.12255600",,,,,,30000.018,,,,,,2016
15,SUD-16/HSD20/R/E/UN/1524,3,100.00,290##,Khartoum,,,,,,0##0##27000##27000,,,,,,"15.56666700,32.51666700",,,,,,81453.110,,,,,,2016
15,SUD-16/HSD20/R/ESNFIs/UN/1520,4,100.00,290##,East Darfur,,,,,,28350##34650##18900##23100,,,,,,"14.37827470,24.90422080",,,,,,12024.660,,,,,,2016
15,SUD-16/HSD20/R/ESNFIs/UN/1520,4,100.00,290##,Central Darfur,,,,,,28350##34650##18900##23100,,,,,,"12.33330000,23.41670000",,,,,,12024.660,,,,,,2016
15,SUD-16/HSD20/R/ESNFIs/UN/1520,4,100.00,290##,North Kordofan,,,,,,9450##11550##6300##7700,,,,,,"13.83064410,29.41793240",,,,,,4008.220,,,,,,2016
15,SUD-16/HSD20/R/ESNFIs/UN/1520,4,100.00,290##,South Darfur,,,,,,28350##34650##18900##23100,,,,,,"11.64886390,24.90422080",,,,,,12024.660,,,,,,2016
15,SUD-16/HSD20/R/ESNFIs/UN/1520,4,100.00,290##,South Kordofan,,,,,,28350##34650##18900##23100,,,,,,"11.19901920,29.41793240",,,,,,12024.660,,,,,,2016
15,SUD-16/HSD20/R/ESNFIs/UN/1520,4,100.00,290##,West Darfur,,,,,,28350##34650##18900##23100,,,,,,"12.84635610,23.00119890",,,,,,12024.660,,,,,,2016
15,SUD-16/HSD20/R/ESNFIs/UN/1520,4,100.00,290##,North Darfur,,,,,,28350##34650##18900##23100,,,,,,"15.76619690,24.90422080",,,,,,12024.660,,,,,,2016
15,SUD-16/HSD20/R/ESNFIs/UN/1520,4,100.00,290##,Blue Nile,,,,,,9450##11550##6300##7700,,,,,,"11.58600780,34.15319470",,,,,,4008.220,,,,,,2016
15,SUD-16/HSD20/R/FSL/UN/1529,6,100.00,290##291##,Central Darfur,Nertiti (West Jebel Marra),,,,,0##0##0##0,0##0##0##0,,,,,"12.33330000,23.41670000","12.96680000,24.03358000",,,,,4780.332,4780.332,,,,,2016
15,SUD-16/HSD20/R/FSL/UN/1529,6,100.00,290##291##,Central Darfur,Rokoro (North Jebel Marra),,,,,0##0##0##0,0##0##0##0,,,,,"12.33330000,23.41670000","13.27805600,24.44750000",,,,,4780.332,4780.332,,,,,2016
15,SUD-16/HSD20/R/FSL/UN/1529,6,100.00,290##291##,North Darfur,Dar El Salam,,,,,0##0##0##0,0##0##0##0,,,,,"15.76619690,24.90422080","13.05653300,25.52211400",,,,,6373.776,6373.776,,,,,2016
15,SUD-16/HSD20/R/FSL/UN/1529,6,100.00,290##291##,North Darfur,El Fasher,,,,,0##0##0##0,0##0##0##0,,,,,"15.76619690,24.90422080","13.62639400,25.35593900",,,,,6373.776,6373.776,,,,,2016
15,SUD-16/HSD20/R/FSL/UN/1529,6,100.00,290##291##,North Darfur,El Kuma,,,,,0##0##0##0,0##0##0##0,,,,,"15.76619690,24.90422080","13.94779600,26.02521000",,,,,6373.776,6373.776,,,,,2016
15,SUD-16/HSD20/R/FSL/UN/1529,6,100.00,290##291##,North Darfur,Kalimendo,,,,,0##0##0##0,0##0##0##0,,,,,"15.76619690,24.90422080","12.83909700,25.74900100",,,,,6373.776,6373.776,,,,,2016
15,SUD-16/HSD20/R/FSL/UN/1529,6,100.00,290##291##,North Darfur,Kutum,,,,,0##0##0##0,0##0##0##0,,,,,"15.76619690,24.90422080","14.20647100,24.64987700",,,,,6373.776,6373.776,,,,,2016
15,SUD-16/HSD20/R/FSL/UN/1529,6,100.00,290##291##,North Darfur,Tawilla,,,,,0##0##0##0,0##0##0##0,,,,,"15.76619690,24.90422080","13.51573400,24.86525500",,,,,6373.776,6373.776,,,,,2016
15,SUD-16/HSD20/R/FSL/UN/1529,6,100.00,290##291##,North Darfur,Um Baru,,,,,0##0##0##0,0##0##0##0,,,,,"15.76619690,24.90422080","15.02069000,23.70458000",,,,,6373.776,6373.776,,,,,2016
15,SUD-16/HSD20/R/FSL/UN/1529,6,100.00,290##291##,North Darfur,Umm Keddada,,,,,0##0##0##0,0##0##0##0,,,,,"15.76619690,24.90422080","13.60246700,26.69115100",,,,,6373.776,6373.776,,,,,2016
15,SUD-16/HSD20/R/FSL/UN/1529,6,100.00,290##291##,South Kordofan,Al Qoz,,,,,0##0##0##0,0##0##0##0,,,,,"11.19901920,29.41793240","12.51240000,29.80020000",,,,,4780.332,4780.332,,,,,2016
15,SUD-16/HSD20/R/FSL/UN/1529,6,100.00,290##291##,South Kordofan,El Abassiya,,,,,0##0##0##0,0##0##0##0,,,,,"11.19901920,29.41793240","12.17040100,31.30858000",,,,,4780.332,4780.332,,,,,2016
15,SUD-16/HSD20/R/FSL/UN/1529,6,100.00,290##291##,South Kordofan,Rashad,,,,,0##0##0##0,0##0##0##0,,,,,"11.19901920,29.41793240","11.85643000,31.06356000",,,,,4780.332,4780.332,,,,,2016
15,SUD-16/HSD20/R/FSL/UN/1529,6,100.00,290##,West Kordofan,,,,,,0##0##0##0,,,,,,"11.89871900,28.12255600",,,,,,4780.332,,,,,,2016
15,SUD-16/HSD20/R/H/UN/1528,7,100.00,290##291##,Blue Nile,El Damazine,,,,,46416##44595##50288##52341,46416##44595##50288##52341,,,,,"11.58600780,34.15319470","11.78979200,34.35986400",,,,,4280.000,4280.000,,,,,2016
15,SUD-16/HSD20/R/H/UN/1528,7,100.00,290##291##,Central Darfur,Bindisi,,,,,27849##26757##30173##31404,27849##26757##30173##31404,,,,,"12.33330000,23.41670000","11.94026700,23.10635000",,,,,2568.000,2568.000,,,,,2016
15,SUD-16/HSD20/R/H/UN/1528,7,100.00,290##291##,Central Darfur,Mukjar,,,,,27849##26757##30173##31404,27849##26757##30173##31404,,,,,"12.33330000,23.41670000","11.95001000,23.28315800",,,,,2568.000,2568.000,,,,,2016
15,SUD-16/HSD20/R/H/UN/1528,7,100.00,290##291##,Central Darfur,Zalingei,,,,,46416##44595##50288##52341,46416##44595##50288##52341,,,,,"12.33330000,23.41670000","12.89998900,23.48106400",,,,,4280.000,4280.000,,,,,2016
15,SUD-16/HSD20/R/H/UN/1528,7,100.00,290##291##,East Darfur,Ed Daein,,,,,46416##44595##50288##52341,46416##44595##50288##52341,,,,,"14.37827470,24.90422080","11.42654100,26.14930600",,,,,4280.000,4280.000,,,,,2016
15,SUD-16/HSD20/R/H/UN/1528,7,100.00,290##291##,East Darfur,El Ferdous,,,,,46416##44595##50288##52341,46416##44595##50288##52341,,,,,"14.37827470,24.90422080","11.09466700,25.79405600",,,,,4280.000,4280.000,,,,,2016
15,SUD-16/HSD20/R/H/UN/1528,7,100.00,290##291##,Khartoum,Khartoum,,,,,139251##133802##150881##157036,139251##133802##150881##157036,,,,,"15.56666700,32.51666700","15.57252700,32.53635300",,,,,12840.000,12840.000,,,,,2016
15,SUD-16/HSD20/R/H/UN/1528,7,100.00,290##291##,North Darfur,Dar El Salam,,,,,46416##44595##50288##52341,46416##44595##50288##52341,,,,,"15.76619690,24.90422080","13.05653300,25.52211400",,,,,4280.000,4280.000,,,,,2016
15,SUD-16/HSD20/R/H/UN/1528,7,100.00,290##291##,North Darfur,El Fasher,,,,,46416##44595##50288##52341,46416##44595##50288##52341,,,,,"15.76619690,24.90422080","13.62639400,25.35593900",,,,,4280.000,4280.000,,,,,2016
15,SUD-16/HSD20/R/H/UN/1528,7,100.00,290##291##,North Darfur,Kutum,,,,,46416##44595##50288##52341,46416##44595##50288##52341,,,,,"15.76619690,24.90422080","14.20647100,24.64987700",,,,,4280.000,4280.000,,,,,2016
15,SUD-16/HSD20/R/H/UN/1528,7,100.00,290##291##,North Darfur,Zamzam camp,,,,,46416##44595##50288##52341,46416##44595##50288##52341,,,,,"15.76619690,24.90422080","13.48403300,25.30750100",,,,,4280.000,4280.000,,,,,2016
15,SUD-16/HSD20/R/H/UN/1528,7,100.00,290##291##,South Darfur,Bielel (without Kalma camp),,,,,46416##44595##50288##52341,46416##44595##50288##52341,,,,,"11.64886390,24.90422080","11.99974700,25.16482900",,,,,4280.000,4280.000,,,,,2016
15,SUD-16/HSD20/R/H/UN/1528,7,100.00,290##291##,South Darfur,Kalma camp,,,,,46416##44595##50288##52341,46416##44595##50288##52341,,,,,"11.64886390,24.90422080","12.00517200,25.01536900",,,,,4280.000,4280.000,,,,,2016
15,SUD-16/HSD20/R/H/UN/1528,7,100.00,290##291##,South Darfur,Rahad El Berdi,,,,,46416##44595##50288##52341,46416##44595##50288##52341,,,,,"11.64886390,24.90422080","11.29423000,23.88716700",,,,,4280.000,4280.000,,,,,2016
15,SUD-16/HSD20/R/H/UN/1528,7,100.00,290##291##,South Darfur,Um Dafug,,,,,27849##26757##30173##31404,27849##26757##30173##31404,,,,,"11.64886390,24.90422080","10.71682500,23.51684200",,,,,2568.000,2568.000,,,,,2016
15,SUD-16/HSD20/R/H/UN/1528,7,100.00,290##291##,South Kordofan,Abu Gubeiha,,,,,46416##44595##50288##52341,46416##44595##50288##52341,,,,,"11.19901920,29.41793240","11.45437600,31.23599100",,,,,4280.000,4280.000,,,,,2016
15,SUD-16/HSD20/R/H/UN/1528,7,100.00,290##291##,South Kordofan,Kadugli,,,,,46416##44595##50288##52341,46416##44595##50288##52341,,,,,"11.19901920,29.41793240","11.01423800,29.72940100",,,,,4280.000,4280.000,,,,,2016
15,SUD-16/HSD20/R/H/UN/1528,7,100.00,290##291##,South Kordofan,Rashad,,,,,27849##26757##30173##31404,27849##26757##30173##31404,,,,,"11.19901920,29.41793240","11.85643000,31.06356000",,,,,2568.000,2568.000,,,,,2016
15,SUD-16/HSD20/R/H/UN/1528,7,100.00,290##291##,West Darfur,El Geneina,,,,,46416##44595##50288##52341,46416##44595##50288##52341,,,,,"12.84635610,23.00119890","13.44126600,22.44540400",,,,,4280.000,4280.000,,,,,2016
15,SUD-16/HSD20/R/H/UN/1528,7,100.00,290##291##,West Darfur,Kreinik,,,,,27849##26757##30173##31404,27849##26757##30173##31404,,,,,"12.84635610,23.00119890","13.36699400,22.88005500",,,,,2568.000,2568.000,,,,,2016
15,SUD-16/HSD20/R/N/UN/1522,9,100.00,290##291##,Kassala,Kassala,,,,,0##614##307##307,0##614##307##307,,,,,"15.45000000,36.40000000","15.42963000,36.41046200",,,,,4001.133,4001.133,,,,,2016
15,SUD-16/HSD20/R/N/UN/1522,9,100.00,290##291##,Khartoum,Khartoum,,,,,0##9824##4912##4912,0##9824##4912##4912,,,,,"15.56666700,32.51666700","15.57252700,32.53635300",,,,,64018.120,64018.120,,,,,2016
15,SUD-16/HSD20/R/N/UN/1522,9,100.00,290##291##,North Darfur,El Fasher,,,,,0##614##307##307,0##614##307##307,,,,,"15.76619690,24.90422080","13.62639400,25.35593900",,,,,4001.133,4001.133,,,,,2016
15,SUD-16/HSD20/R/N/UN/1522,9,100.00,290##291##,South Darfur,Nyala,,,,,0##614##307##307,0##614##307##307,,,,,"11.64886390,24.90422080","12.05557300,24.89058300",,,,,4001.133,4001.133,,,,,2016
15,SUD-16/HSD20/R/N/UN/1522,9,100.00,290##291##,South Kordofan,Kadugli,,,,,0##614##307##307,0##614##307##307,,,,,"11.19901920,29.41793240","11.01423800,29.72940100",,,,,4001.133,4001.133,,,,,2016
15,SUD-16/HSD20/R/P/UN/1523,10,100.00,290##,Blue Nile,,,,,,0##0##0##0,,,,,,"11.58600780,34.15319470",,,,,,11213.850,,,,,,2016
15,SUD-16/HSD20/R/P/UN/1523,10,100.00,290##,Central Darfur,,,,,,0##0##0##0,,,,,,"12.33330000,23.41670000",,,,,,11213.850,,,,,,2016
15,SUD-16/HSD20/R/P/UN/1523,10,100.00,290##,East Darfur,,,,,,0##0##0##0,,,,,,"14.37827470,24.90422080",,,,,,11213.850,,,,,,2016
15,SUD-16/HSD20/R/P/UN/1523,10,100.00,290##,North Darfur,,,,,,0##0##0##0,,,,,,"15.76619690,24.90422080",,,,,,11213.850,,,,,,2016
15,SUD-16/HSD20/R/P/UN/1523,10,100.00,290##,South Darfur,,,,,,0##0##0##0,,,,,,"11.64886390,24.90422080",,,,,,11213.850,,,,,,2016
15,SUD-16/HSD20/R/P/UN/1523,10,100.00,290##,South Kordofan,,,,,,0##0##0##0,,,,,,"11.19901920,29.41793240",,,,,,14951.800,,,,,,2016
15,SUD-16/HSD20/R/P/UN/1523,10,100.00,290##,West Darfur,,,,,,0##0##0##0,,,,,,"12.84635610,23.00119890",,,,,,3737.950,,,,,,2016
15,SUD-16/HSD20/R/WASH/UN/1521,11,100.00,290##291##,Khartoum,Khartoum,,,,,275670##275669##347760##347760,275670##275669##347760##347760,,,,,"15.56666700,32.51666700","15.57252700,32.53635300",,,,,76962.960,76962.960,,,,,2016
15,SUD-16/HSD20/R/WASH/UN/1521,11,100.00,290##291##,North Darfur,El Fasher,,,,,15314##15314##19320##19320,15314##15314##19320##19320,,,,,"15.76619690,24.90422080","13.62639400,25.35593900",,,,,4275.720,4275.720,,,,,2016
15,SUD-16/HSD20/R/WASH/UN/1521,11,100.00,290##291##,South Darfur,Nyala,,,,,15314##15314##19320##19320,15314##15314##19320##19320,,,,,"11.64886390,24.90422080","12.05557300,24.89058300",,,,,4275.720,4275.720,,,,,2016
15,SUD-16/HSD20/RE/ESNFIs/INGO/4121,4,100.00,290##291##,South Darfur,Kass,,,,,1489##3475##1986##2978,1489##3475##1986##2978,,,,,"11.64886390,24.90422080","12.50520900,24.28546100",,,,,126638.140,126638.140,,,,,2016
15,SUD-16/HSD20/RE/H/UN/4150,1,100.00,290##291##,East Darfur,Asalaya,,,,,1882##1958##2122##2038,1882##1958##2122##2038,,,,,"14.37827470,24.90422080","11.37833300,25.72833300",,,,,106251.000,106251.000,,,,,2016
15,SUD-16/HSD20/RE/H/UN/4299,7,100.00,290##291##,Al Gezira,El Hasaheesa,,,,,59155##61844##77977##69911,59155##61844##77977##69911,,,,,"14.02028570,33.08658440","14.73493900,33.29729000",,,,,9607.723,9607.723,,,,,2016
15,SUD-16/HSD20/RE/H/UN/4299,7,100.00,290##291##,Al Gezira,El Kamleen,,,,,78874##82459##103970##93214,78874##82459##103970##93214,,,,,"14.02028570,33.08658440","15.07777800,33.17777800",,,,,12810.297,12810.297,,,,,2016
15,SUD-16/HSD20/RE/H/UN/4299,7,100.00,290##291##,Al Gezira,El Manageel,,,,,78874##82459##103970##93214,78874##82459##103970##93214,,,,,"14.02028570,33.08658440","14.25000000,32.98333300",,,,,12810.297,12810.297,,,,,2016
15,SUD-16/HSD20/RE/H/UN/4299,7,100.00,290##291##,Al Gezira,Gre. Wad Madani,,,,,98592##103074##129963##116518,98592##103074##129963##116518,,,,,"14.02028570,33.08658440","14.40041300,33.51839500",,,,,16012.871,16012.871,,,,,2016
15,SUD-16/HSD20/RE/H/UN/4299,7,100.00,290##291##,Al Gezira,S. El Jazeera,,,,,98592##103074##129963##116518,98592##103074##129963##116518,,,,,"14.02028570,33.08658440","14.76088000,33.37164000",,,,,16012.871,16012.871,,,,,2016
15,SUD-16/HSD20/RE/H/UN/4299,7,100.00,290##291##,Blue Nile,Al Tadamon,,,,,59155##61844##77977##69911,59155##61844##77977##69911,,,,,"11.58600780,34.15319470","11.80400000,34.07050000",,,,,9607.723,9607.723,,,,,2016
15,SUD-16/HSD20/RE/H/UN/4299,7,100.00,290##291##,Blue Nile,Bau,,,,,59155##61844##77977##69911,59155##61844##77977##69911,,,,,"11.58600780,34.15319470","11.33000000,34.06000000",,,,,9607.723,9607.723,,,,,2016
15,SUD-16/HSD20/RE/H/UN/4299,7,100.00,290##291##,Blue Nile,El Damazine,,,,,98592##103074##129963##116518,98592##103074##129963##116518,,,,,"11.58600780,34.15319470","11.78979200,34.35986400",,,,,16012.871,16012.871,,,,,2016
