PFId,PrjCode,ClstAgg,ClstPrct,AdmLocTypeIdAgg,AdmLoc1,AdmLoc2,AdmLoc3,AdmLoc4,AdmLoc5,AdmLoc6,AdmLocBenClustAgg1,AdmLocBenClustAgg2,AdmLocBenClustAgg3,AdmLocBenClustAgg4,AdmLocBenClustAgg5,AdmLocBenClustAgg6,AdmLocCord1,AdmLocCord2,AdmLocCord3,AdmLocCord4,AdmLocCord5,AdmLocCord6,AdmLocClustBdg1,AdmLocClustBdg2,AdmLocClustBdg3,AdmLocClustBdg4,AdmLocClustBdg5,AdmLocClustBdg6,AYr
15,CBPF-SUD-24-R-INGO-27597,6|||9|||11,45.00|||45.00|||10.00,69##70##,South Kordofan,Dellami,,,,,564##588##612##636|||437##3756##2140##2228|||952##991##1031##1073,564##588##612##636|||437##3756##2140##2228|||952##991##1031##1073,,,,,"11.19901920,29.41793240","12.25860000,29.74270000",,,,,142011.75|||142011.75|||29980.26,142011.75|||142011.75|||29980.26,,,,,2024
15,CBPF-SUD-24-R-INGO-27597,6|||9|||11,45.00|||45.00|||10.00,69##70##,South Kordofan,Delling,,,,,1596##1663##1731##1800|||526##4517##2574##2680|||1238##1289##1338##1361,1596##1663##1731##1800|||526##4517##2574##2680|||1238##1289##1338##1361,,,,,"11.19901920,29.41793240","12.04746300,29.65640800",,,,,142011.75|||142011.75|||37869.80,142011.75|||142011.75|||37869.80,,,,,2024
15,CBPF-SUD-24-R-INGO-27597,6|||9|||11,45.00|||45.00|||10.00,69##70##,South Kordofan,Heiban,,,,,909##946##985##1025|||702##6038##3444##3584|||952##991##1031##1073,909##946##985##1025|||702##6038##3444##3584|||952##991##1031##1073,,,,,"11.19901920,29.41793240","11.21079000,30.52480000",,,,,142011.75|||142011.75|||29980.26,142011.75|||142011.75|||29980.26,,,,,2024
15,CBPF-SUD-24-R-INGO-27597,6|||9|||11,45.00|||45.00|||10.00,69##70##,South Kordofan,Talodi,,,,,909##946##985##1025|||526##4517##2574##2680|||952##991##1031##1073,909##946##985##1025|||526##4517##2574##2680|||952##991##1031##1073,,,,,"11.19901920,29.41793240","10.59900000,30.32470000",,,,,142011.75|||142011.75|||29980.26,142011.75|||142011.75|||29980.26,,,,,2024
15,CBPF-SUD-24-R-INGO-27598,6|||11,80.00|||20.00,69##70##,Blue Nile,El Kurmuk,,,,,3392##2856##4999##6605|||1141##961##1680##2220,3392##2856##4999##6605|||1141##961##1680##2220,,,,,"11.58600780,34.15319470","10.55902000,34.28953000",,,,,404595.25|||101148.81,404595.25|||101148.81,,,,,2024
15,CBPF-SUD-24-R-INGO-27598,6|||11,80.00|||20.00,69##70##,South Kordofan,Rashad,,,,,3391##2856##4997##6604|||1139##959##1680##2220,3391##2856##4997##6604|||1139##959##1680##2220,,,,,"11.19901920,29.41793240","11.85643000,31.06356000",,,,,404595.25|||101148.81,404595.25|||101148.81,,,,,2024
15,CBPF-SUD-24-R-INGO-27599,6|||7|||9,36.00|||17.00|||47.00,69##70##,Central Darfur,Nertiti (West Jebel Marra),,,,,2065##2631##984##1071|||7248##8419##4876##4956|||624##5368##1562##1626,2065##2631##984##1071|||7248##8419##4876##4956|||624##5368##1562##1626,,,,,"12.33330000,23.41670000","12.96680000,24.03358000",,,,,178732.80|||291040.00|||321856.00,178732.80|||291040.00|||321856.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27599,6|||7|||9,36.00|||17.00|||47.00,69##70##,Central Darfur,Zalingei,,,,,4818##6138##2296##2501|||0##0##0##0|||934##8054##2343##2439,4818##6138##2296##2501|||0##0##0##0|||934##8054##2343##2439,,,,,"12.33330000,23.41670000","12.89998900,23.48106400",,,,,437587.20|||0.00|||482784.00,437587.20|||0.00|||482784.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27600,6|||9|||11,63.00|||30.00|||7.00,69##70##,North Kordofan,Shiekan,,,,,3934##4094##4364##4541|||1082##9738##4918##5119|||3292##3457##3567##3713,3934##4094##4364##4541|||1082##9738##4918##5119|||3292##3457##3567##3713,,,,,"13.83064410,29.41793240","12.73333300,30.25000000",,,,,1008028.92|||480013.77|||112003.21,1008028.92|||480013.77|||112003.21,,,,,2024
15,CBPF-SUD-24-R-INGO-27601,6|||9|||11,42.00|||42.00|||16.00,69##70##,North Darfur,Tawilla,,,,,1552##1616##1682##1750|||833##7495##3821##3977|||3999##4161##4332##4508,1552##1616##1682##1750|||833##7495##3821##3977|||3999##4161##4332##4508,,,,,"15.76619690,24.90422080","13.51573400,24.86525500",,,,,348285.00|||348285.00|||132680.00,348285.00|||348285.00|||132680.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27602,6,100.00,69##70##,South Kordofan,Dellami,,,,,4864##10422##9728##9728,4864##10422##9728##9728,,,,,"11.19901920,29.41793240","12.25860000,29.74270000",,,,,160500.00,160500.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27602,6,100.00,69##70##,South Kordofan,El Abassiya,,,,,4560##9771##9120##9120,4560##9771##9120##9120,,,,,"11.19901920,29.41793240","12.17040100,31.30858000",,,,,160500.00,160500.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27602,6,100.00,69##70##,South Kordofan,Habila,,,,,3040##6514##6080##6080,3040##6514##6080##6080,,,,,"11.19901920,29.41793240","11.94139000,30.03583000",,,,,690150.00,690150.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27602,6,100.00,69##70##,South Kordofan,Kadugli,,,,,2736##5863##5472##5472,2736##5863##5472##5472,,,,,"11.19901920,29.41793240","11.01423800,29.72940100",,,,,593850.00,593850.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27603,6|||9|||11,66.00|||13.00|||21.00,69##70##,Blue Nile,El Kurmuk,,,,,5282##4718##4320##4198|||12600##14630##4961##5029|||2401##2759##3360##3480,5282##4718##4320##4198|||12600##14630##4961##5029|||2401##2759##3360##3480,,,,,"11.58600780,34.15319470","10.55902000,34.28953000",,,,,942289.92|||185602.56|||299819.52,942289.92|||185602.56|||299819.52,,,,,2024
15,CBPF-SUD-24-R-INGO-27605,6,100.00,69##70##,South Kordofan,Al Buram,,,,,900##900##900##900,900##900##900##900,,,,,"11.19901920,29.41793240","10.62610400,29.94360000",,,,,279697.20,279697.20,,,,,2024
15,CBPF-SUD-24-R-INGO-27605,6,100.00,69##70##,South Kordofan,Heiban,,,,,900##900##900##900,900##900##900##900,,,,,"11.19901920,29.41793240","11.21079000,30.52480000",,,,,239740.45,239740.45,,,,,2024
15,CBPF-SUD-24-R-INGO-27605,6,100.00,69##70##,South Kordofan,Um Durein,,,,,900##900##900##900,900##900##900##900,,,,,"11.19901920,29.41793240","10.86140000,30.03280000",,,,,279697.20,279697.20,,,,,2024
15,CBPF-SUD-24-R-INGO-27606,6|||9|||11,37.00|||35.00|||28.00,69##70##,North Darfur,Mellit,,,,,933##996##877##946|||0##1246##780##840|||2400##2311##2620##4360,933##996##877##946|||0##1246##780##840|||2400##2311##2620##4360,,,,,"15.76619690,24.90422080","14.13602000,25.55285100",,,,,306822.49|||290237.49|||232189.99,306822.49|||290237.49|||232189.99,,,,,2024
15,CBPF-SUD-24-R-INGO-27607,6|||7|||9|||11,35.00|||25.00|||25.00|||15.00,69##70##,East Darfur,Bahr El Arab,,,,,4793##5160##6337##6341|||10010##12175##4880##4828|||2533##3094##3872##4321|||1000##1501##1400##2101,4793##5160##6337##6341|||10010##12175##4880##4828|||2533##3094##3872##4321|||1000##1501##1400##2101,,,,,"14.37827470,24.90422080","10.95524100,26.38009600",,,,,442979.59|||316413.99|||316413.99|||189848.40,442979.59|||316413.99|||316413.99|||189848.40,,,,,2024
15,CBPF-SUD-24-R-INGO-27607,6|||7|||9|||11,35.00|||25.00|||25.00|||15.00,69##70##,East Darfur,Ed Daein,,,,,4792##5158##6333##6339|||10120##8870##4880##5237|||3347##2928##4717##4323|||1000##1499##1400##2099,4792##5158##6333##6339|||10120##8870##4880##5237|||3347##2928##4717##4323|||1000##1499##1400##2099,,,,,"14.37827470,24.90422080","11.42654100,26.14930600",,,,,442979.59|||316413.99|||316413.99|||189848.40,442979.59|||316413.99|||316413.99|||189848.40,,,,,2024
15,CBPF-SUD-24-R-INGO-27608,6|||9|||11,65.00|||24.00|||11.00,69##70##,South Kordofan,Abu Gubeiha,,,,,1067##1110##1284##1337|||790##7106##3641##3790|||5644##5875##6115##6365,1067##1110##1284##1337|||790##7106##3641##3790|||5644##5875##6115##6365,,,,,"11.19901920,29.41793240","11.45437600,31.23599100",,,,,581767.92|||328176.78|||109392.26,581767.92|||328176.78|||109392.26,,,,,2024
15,CBPF-SUD-24-R-INGO-27608,6|||9|||11,65.00|||24.00|||11.00,69##70##,South Kordofan,Delling,,,,,10404##18827##9413##10899|||0##0##0##0|||1000##2500##2000##3000,10404##18827##9413##10899|||0##0##0##0|||1000##2500##2000##3000,,,,,"11.19901920,29.41793240","12.04746300,29.65640800",,,,,339364.62|||0.00|||164088.39,339364.62|||0.00|||164088.39,,,,,2024
15,CBPF-SUD-24-R-INGO-27608,6|||9|||11,65.00|||24.00|||11.00,69##70##,South Kordofan,Rashad,,,,,1423##1481##1811##1885|||6468##6732##8232##8568|||0##0##0##0,1423##1481##1811##1885|||6468##6732##8232##8568|||0##0##0##0,,,,,"11.19901920,29.41793240","11.85643000,31.06356000",,,,,694889.46|||268508.27|||0.00,694889.46|||268508.27|||0.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27610,6|||7|||9|||11,39.00|||17.00|||18.00|||26.00,69##70##,North Darfur,Kutum,,,,,3881##4039##4940##5140|||15013##15627##19109##19889|||4805##5001##6115##6365|||2695##2805##3430##3570,3881##4039##4940##5140|||15013##15627##19109##19889|||4805##5001##6115##6365|||2695##2805##3430##3570,,,,,"15.76619690,24.90422080","14.20647100,24.64987700",,,,,323407.37|||140972.44|||149264.94|||215604.91,323407.37|||140972.44|||149264.94|||215604.91,,,,,2024
15,CBPF-SUD-24-R-INGO-27611,6|||7|||9,58.00|||24.00|||18.00,69##70##,Central Darfur,Bindisi,,,,,2457##2863##1728##2145|||2600##3604##1966##2472|||1738##2461##1428##1907,2457##2863##1728##2145|||2600##3604##1966##2472|||1738##2461##1428##1907,,,,,"12.33330000,23.41670000","11.94026700,23.10635000",,,,,235828.00|||97584.00|||73188.00,235828.00|||97584.00|||73188.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27611,6|||7|||9,58.00|||24.00|||18.00,69##70##,Central Darfur,Mukjar,,,,,4300##5013##3025##3755|||4550##6308##3440##4326|||3044##4308##2500##3338,4300##5013##3025##3755|||4550##6308##3440##4326|||3044##4308##2500##3338,,,,,"12.33330000,23.41670000","11.95001000,23.28315800",,,,,412699.00|||170772.00|||128079.00,412699.00|||170772.00|||128079.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27611,6|||7|||9,58.00|||24.00|||18.00,69##70##,Central Darfur,Umm Dukhun,,,,,5528##6445##3890##4828|||5850##8111##4424##5565|||3912##5539##3214##4293,5528##6445##3890##4828|||5850##8111##4424##5565|||3912##5539##3214##4293,,,,,"12.33330000,23.41670000","11.13900000,22.96600000",,,,,530613.00|||219564.00|||164673.00,530613.00|||219564.00|||164673.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27615,6|||10,80.00|||20.00,69##70##,Al Gezira,Gre. Wad Madani,,,,,248##260##280##292|||39##48##42##47,248##260##280##292|||39##48##42##47,,,,,"14.02028570,33.08658440","14.40041300,33.51839500",,,,,86111.24|||21527.81,86111.24|||21527.81,,,,,2024
15,CBPF-SUD-24-R-INGO-27615,6|||10,80.00|||20.00,69##70##,Khartoum,Khartoum,,,,,1493##1556##1686##1750|||238##290##251##284,1493##1556##1686##1750|||238##290##251##284,,,,,"15.56666700,32.51666700","15.57252700,32.53635300",,,,,516667.45|||129166.86,516667.45|||129166.86,,,,,2024
15,CBPF-SUD-24-R-INGO-27615,6|||10,80.00|||20.00,69##70##,North Darfur,El Fasher,,,,,247##258##280##290|||38##47##40##46,247##258##280##290|||38##47##40##46,,,,,"15.76619690,24.90422080","13.62639400,25.35593900",,,,,86111.24|||21527.81,86111.24|||21527.81,,,,,2024
15,CBPF-SUD-24-R-INGO-27615,6|||10,80.00|||20.00,69##70##,North Kordofan,Ar Rahad,,,,,497##518##562##583|||79##96##83##94,497##518##562##583|||79##96##83##94,,,,,"13.83064410,29.41793240","13.83064410,29.41793240",,,,,172222.48|||43055.62,172222.48|||43055.62,,,,,2024
15,CBPF-SUD-24-R-INGO-27616,6|||7|||9,20.00|||17.00|||63.00,69##70##,North Darfur,El Fasher,,,,,9761##10159##1999##2081|||54380##56600##11138##11594|||28534##29699##5844##6083,9761##10159##1999##2081|||54380##56600##11138##11594|||28534##29699##5844##6083,,,,,"15.76619690,24.90422080","13.62639400,25.35593900",,,,,525194.36|||446415.21|||1654362.24,525194.36|||446415.21|||1654362.24,,,,,2024
15,CBPF-SUD-24-R-INGO-27618,4|||6|||7|||10|||11,10.00|||45.00|||15.00|||15.00|||15.00,69##70##,Blue Nile,El Damazine,,,,,150##150##150##150|||675##675##675##675|||225##225##225##225|||225##225##225##225|||225##225##225##225,150##150##150##150|||675##675##675##675|||225##225##225##225|||225##225##225##225|||225##225##225##225,,,,,"11.58600780,34.15319470","11.78979200,34.35986400",,,,,19260.00|||86670.00|||28890.00|||28890.00|||28890.00,19260.00|||86670.00|||28890.00|||28890.00|||28890.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27618,4|||6|||7|||10|||11,10.00|||45.00|||15.00|||15.00|||15.00,69##70##,Central Darfur,Zalingei,,,,,250##250##250##250|||1125##1125##1125##1125|||375##375##375##375|||375##375##375##375|||375##375##375##375,250##250##250##250|||1125##1125##1125##1125|||375##375##375##375|||375##375##375##375|||375##375##375##375,,,,,"12.33330000,23.41670000","12.89998900,23.48106400",,,,,32100.00|||144450.00|||48150.00|||48150.00|||48150.00,32100.00|||144450.00|||48150.00|||48150.00|||48150.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27618,4|||6|||7|||10|||11,10.00|||45.00|||15.00|||15.00|||15.00,69##70##,East Darfur,Ed Daein,,,,,250##250##250##250|||1125##1125##1125##1125|||375##375##375##375|||375##375##375##375|||375##375##375##375,250##250##250##250|||1125##1125##1125##1125|||375##375##375##375|||375##375##375##375|||375##375##375##375,,,,,"14.37827470,24.90422080","11.42654100,26.14930600",,,,,32100.00|||144450.00|||48150.00|||48150.00|||48150.00,32100.00|||144450.00|||48150.00|||48150.00|||48150.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27618,4|||6|||7|||10|||11,10.00|||45.00|||15.00|||15.00|||15.00,69##70##,Gedaref,Gedaref,,,,,150##150##150##150|||675##675##675##675|||225##225##225##225|||225##225##225##225|||225##225##225##225,150##150##150##150|||675##675##675##675|||225##225##225##225|||225##225##225##225|||225##225##225##225,,,,,"14.03333300,35.38333300","15.00000000,35.00000000",,,,,19260.00|||86670.00|||28890.00|||28890.00|||28890.00,19260.00|||86670.00|||28890.00|||28890.00|||28890.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27618,4|||6|||7|||10|||11,10.00|||45.00|||15.00|||15.00|||15.00,69##70##,Kassala,Kassala,,,,,150##150##150##150|||675##675##675##675|||225##225##225##225|||225##225##225##225|||225##225##225##225,150##150##150##150|||675##675##675##675|||225##225##225##225|||225##225##225##225|||225##225##225##225,,,,,"15.45000000,36.40000000","15.42963000,36.41046200",,,,,19260.00|||86670.00|||28890.00|||28890.00|||28890.00,19260.00|||86670.00|||28890.00|||28890.00|||28890.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27618,4|||6|||7|||10|||11,10.00|||45.00|||15.00|||15.00|||15.00,69##70##,Khartoum,Khartoum,,,,,250##250##250##250|||1125##1125##1125##1125|||375##375##375##375|||375##375##375##375|||375##375##375##375,250##250##250##250|||1125##1125##1125##1125|||375##375##375##375|||375##375##375##375|||375##375##375##375,,,,,"15.56666700,32.51666700","15.57252700,32.53635300",,,,,32100.00|||144450.00|||48150.00|||48150.00|||48150.00,32100.00|||144450.00|||48150.00|||48150.00|||48150.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27618,4|||6|||7|||10|||11,10.00|||45.00|||15.00|||15.00|||15.00,69##70##,North Darfur,El Fasher,,,,,250##250##250##250|||1125##1125##1125##1125|||375##375##375##375|||375##375##375##375|||375##375##375##375,250##250##250##250|||1125##1125##1125##1125|||375##375##375##375|||375##375##375##375|||375##375##375##375,,,,,"15.76619690,24.90422080","13.62639400,25.35593900",,,,,32100.00|||144450.00|||48150.00|||48150.00|||48150.00,32100.00|||144450.00|||48150.00|||48150.00|||48150.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27618,4|||6|||7|||10|||11,10.00|||45.00|||15.00|||15.00|||15.00,69##70##,Red Sea,Port Sudan,,,,,150##150##150##150|||675##675##675##675|||225##225##225##225|||225##225##225##225|||225##225##225##225,150##150##150##150|||675##675##675##675|||225##225##225##225|||225##225##225##225|||225##225##225##225,,,,,"19.45560630,35.21484690","19.58958400,37.21520300",,,,,19260.00|||86670.00|||28890.00|||28890.00|||28890.00,19260.00|||86670.00|||28890.00|||28890.00|||28890.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27618,4|||6|||7|||10|||11,10.00|||45.00|||15.00|||15.00|||15.00,69##70##,South Darfur,Nyala,,,,,250##250##250##250|||1125##1125##1125##1125|||375##375##375##375|||375##375##375##375|||375##375##375##375,250##250##250##250|||1125##1125##1125##1125|||375##375##375##375|||375##375##375##375|||375##375##375##375,,,,,"11.64886390,24.90422080","12.05557300,24.89058300",,,,,32100.00|||144450.00|||48150.00|||48150.00|||48150.00,32100.00|||144450.00|||48150.00|||48150.00|||48150.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27618,4|||6|||7|||10|||11,10.00|||45.00|||15.00|||15.00|||15.00,69##70##,South Kordofan,Delling,,,,,250##250##250##250|||1125##1125##1125##1125|||375##375##375##375|||375##375##375##375|||375##375##375##375,250##250##250##250|||1125##1125##1125##1125|||375##375##375##375|||375##375##375##375|||375##375##375##375,,,,,"11.19901920,29.41793240","12.04746300,29.65640800",,,,,32100.00|||144450.00|||48150.00|||48150.00|||48150.00,32100.00|||144450.00|||48150.00|||48150.00|||48150.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27618,4|||6|||7|||10|||11,10.00|||45.00|||15.00|||15.00|||15.00,69##70##,West Darfur,El Geneina,,,,,250##250##250##250|||1125##1125##1125##1125|||375##375##375##375|||375##375##375##375|||375##375##375##375,250##250##250##250|||1125##1125##1125##1125|||375##375##375##375|||375##375##375##375|||375##375##375##375,,,,,"12.84635610,23.00119890","13.44126600,22.44540400",,,,,32100.00|||144450.00|||48150.00|||48150.00|||48150.00,32100.00|||144450.00|||48150.00|||48150.00|||48150.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27618,4|||6|||7|||10|||11,10.00|||45.00|||15.00|||15.00|||15.00,69##70##,West Kordofan,Abyei - Muglad,,,,,150##150##150##150|||675##675##675##675|||225##225##225##225|||225##225##225##225|||225##225##225##225,150##150##150##150|||675##675##675##675|||225##225##225##225|||225##225##225##225|||225##225##225##225,,,,,"11.89871900,28.12255600","10.57630000,28.40213000",,,,,19260.00|||86670.00|||28890.00|||28890.00|||28890.00,19260.00|||86670.00|||28890.00|||28890.00|||28890.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27619,6|||7|||9,40.00|||25.00|||35.00,69##70##,South Darfur,Bielel (without Kalma camp),,,,,12092##13658##12478##13778|||4548##4743##6037##6138|||5281##7784##13143##14021,12092##13658##12478##13778|||4548##4743##6037##6138|||5281##7784##13143##14021,,,,,"11.64886390,24.90422080","11.99974700,25.16482900",,,,,826685.46|||516678.41|||723349.77,826685.46|||516678.41|||723349.77,,,,,2024
15,CBPF-SUD-24-R-INGO-27619,6|||7|||9,40.00|||25.00|||35.00,69##70##,South Darfur,Nyala,,,,,12091##13656##12476##13776|||4546##4740##6037##6134|||5279##7782##13141##14019,12091##13656##12476##13776|||4546##4740##6037##6134|||5279##7782##13141##14019,,,,,"11.64886390,24.90422080","12.05557300,24.89058300",,,,,826685.46|||516678.41|||723349.77,826685.46|||516678.41|||723349.77,,,,,2024
15,CBPF-SUD-24-R-INGO-27622,10,100.00,69##70##,Al Gezira,Al Qurashi,,,,,952##6807##2858##3808,952##6807##2858##3808,,,,,"14.02028570,33.08658440","14.02028570,33.08658440",,,,,106037.00,106037.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27622,10,100.00,69##70##,Al Gezira,E. El Jazeera,,,,,952##6807##2858##3808,952##6807##2858##3808,,,,,"14.02028570,33.08658440","15.04198900,33.20954100",,,,,53072.00,53072.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27622,10,100.00,69##70##,Al Gezira,El Hasaheesa,,,,,952##6807##2858##3808,952##6807##2858##3808,,,,,"14.02028570,33.08658440","14.73493900,33.29729000",,,,,53072.00,53072.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27622,10,100.00,69##70##,Al Gezira,El Kamleen,,,,,952##6807##2858##3808,952##6807##2858##3808,,,,,"14.02028570,33.08658440","15.07777800,33.17777800",,,,,53072.00,53072.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27622,10,100.00,69##70##,Al Gezira,El Manageel,,,,,952##6807##2858##3808,952##6807##2858##3808,,,,,"14.02028570,33.08658440","14.25000000,32.98333300",,,,,63451.00,63451.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27622,10,100.00,69##70##,Al Gezira,Gre. Wad Madani,,,,,952##6807##2858##3808,952##6807##2858##3808,,,,,"14.02028570,33.08658440","14.40041300,33.51839500",,,,,106144.00,106144.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27622,10,100.00,69##70##,Al Gezira,S. El Jazeera,,,,,952##6807##2858##3808,952##6807##2858##3808,,,,,"14.02028570,33.08658440","14.76088000,33.37164000",,,,,63451.00,63451.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27622,10,100.00,69##70##,Al Gezira,Um El Qura,,,,,952##6807##2858##3808,952##6807##2858##3808,,,,,"14.02028570,33.08658440","14.26666700,33.73333300",,,,,53072.00,53072.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27622,10,100.00,69##70##,Gedaref,Gedaref,,,,,952##6807##2858##3808,952##6807##2858##3808,,,,,"14.03333300,35.38333300","15.00000000,35.00000000",,,,,74044.00,74044.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27622,10,100.00,69##70##,Sennar,E. Sinnar,,,,,1428##10211##4287##5712,1428##10211##4287##5712,,,,,"13.56746900,33.56720450","13.76666700,33.65000000",,,,,111066.00,111066.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27622,10,100.00,69##70##,Sennar,Sinnar,,,,,1428##10210##4287##5712,1428##10210##4287##5712,,,,,"13.56746900,33.56720450","13.54218900,33.61723800",,,,,111066.00,111066.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27622,10,100.00,69##70##,White Nile,El Dwaeem,,,,,952##6807##2858##3808,952##6807##2858##3808,,,,,"13.24038810,32.53727410","13.99260800,32.30957000",,,,,24717.00,24717.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27622,10,100.00,69##70##,White Nile,El Jabaleen,,,,,952##6807##2858##3808,952##6807##2858##3808,,,,,"13.24038810,32.53727410","12.58930800,32.80071200",,,,,24717.00,24717.00,,,,,2024
15,CBPF-SUD-24-R-INGO-27622,10,100.00,69##70##,White Nile,EL Qeteena,,,,,952##6807##2858##3808,952##6807##2858##3808,,,,,"13.24038810,32.53727410","14.86067000,32.35773100",,,,,24717.00,24717.00,,,,,2024
