PFId,PrjCode,ClstAgg,ClstPrct,AdmLocTypeIdAgg,AdmLoc1,AdmLoc2,AdmLoc3,AdmLoc4,AdmLoc5,AdmLoc6,AdmLocBenClustAgg1,AdmLocBenClustAgg2,AdmLocBenClustAgg3,AdmLocBenClustAgg4,AdmLocBenClustAgg5,AdmLocBenClustAgg6,AdmLocCord1,AdmLocCord2,AdmLocCord3,AdmLocCord4,AdmLocCord5,AdmLocCord6,AdmLocClustBdg1,AdmLocClustBdg2,AdmLocClustBdg3,AdmLocClustBdg4,AdmLocClustBdg5,AdmLocClustBdg6,AYr
15,SUD-20/HSD20/RA 3/CCS/UN/17190,12,100.00,69##,Al Gezira,,,,,,799##1544##1794##1824,,,,,,"14.02028570,33.08658440",,,,,,71749.49,,,,,,2020
15,SUD-20/HSD20/RA 3/CCS/UN/17190,12,100.00,69##,Blue Nile,,,,,,208##401##467##474,,,,,,"11.58600780,34.15319470",,,,,,18681.94,,,,,,2020
15,SUD-20/HSD20/RA 3/CCS/UN/17190,12,100.00,69##,Central Darfur,,,,,,360##696##810##824,,,,,,"12.33330000,23.41670000",,,,,,32354.96,,,,,,2020
15,SUD-20/HSD20/RA 3/CCS/UN/17190,12,100.00,69##,East Darfur,,,,,,204##394##458##466,,,,,,"14.37827470,24.90422080",,,,,,18343.50,,,,,,2020
15,SUD-20/HSD20/RA 3/CCS/UN/17190,12,100.00,69##,Gedaref,,,,,,318##614##713##725,,,,,,"14.03333300,35.38333300",,,,,,28496.73,,,,,,2020
15,SUD-20/HSD20/RA 3/CCS/UN/17190,12,100.00,69##,Kassala,,,,,,377##729##847##861,,,,,,"15.45000000,36.40000000",,,,,,33844.10,,,,,,2020
15,SUD-20/HSD20/RA 3/CCS/UN/17190,12,100.00,69##,Khartoum,,,,,,605##1169##1359##1382,,,,,,"15.56666700,32.51666700",,,,,,54353.62,,,,,,2020
15,SUD-20/HSD20/RA 3/CCS/UN/17190,12,100.00,69##,Nile,,,,,,253##488##569##578,,,,,,"18.73255980,32.13816860",,,,,,22743.23,,,,,,2020
15,SUD-20/HSD20/RA 3/CCS/UN/17190,12,100.00,69##,North Darfur,,,,,,610##1179##1371##1393,,,,,,"15.76619690,24.90422080",,,,,,54759.75,,,,,,2020
15,SUD-20/HSD20/RA 3/CCS/UN/17190,12,100.00,69##,North Kordofan,,,,,,236##456##530##539,,,,,,"13.83064410,29.41793240",,,,,,21186.41,,,,,,2020
15,SUD-20/HSD20/RA 3/CCS/UN/17190,12,100.00,69##,Northern,,,,,,184##355##412##419,,,,,,"18.44489630,30.15893030",,,,,,16515.92,,,,,,2020
15,SUD-20/HSD20/RA 3/CCS/UN/17190,12,100.00,69##,Red Sea,,,,,,283##548##637##647,,,,,,"19.45560630,35.21484690",,,,,,25450.76,,,,,,2020
15,SUD-20/HSD20/RA 3/CCS/UN/17190,12,100.00,69##,Sennar,,,,,,308##596##692##704,,,,,,"13.56746900,33.56720450",,,,,,27684.47,,,,,,2020
15,SUD-20/HSD20/RA 3/CCS/UN/17190,12,100.00,69##,South Darfur,,,,,,899##1738##2019##2054,,,,,,"11.64886390,24.90422080",,,,,,80752.02,,,,,,2020
15,SUD-20/HSD20/RA 3/CCS/UN/17190,12,100.00,69##,South Kordofan,,,,,,645##1246##1447##1472,,,,,,"11.19901920,29.41793240",,,,,,57873.41,,,,,,2020
15,SUD-20/HSD20/RA 3/CCS/UN/17190,12,100.00,69##,West Darfur,,,,,,310##600##696##709,,,,,,"12.84635610,23.00119890",,,,,,27887.54,,,,,,2020
15,SUD-20/HSD20/RA 3/CCS/UN/17190,12,100.00,69##,West Kordofan,,,,,,537##1038##1206##1224,,,,,,"11.89871900,28.12255600",,,,,,48194.00,,,,,,2020
15,SUD-20/HSD20/RA 3/CCS/UN/17190,12,100.00,69##,White Nile,,,,,,379##733##852##866,,,,,,"13.24038810,32.53727410",,,,,,34047.16,,,,,,2020
15,SUD-20/HSD20/RA2/E/UN/17604,3,100.00,69##70##,Khartoum,Bahri,,,,,35##25##1500##1500,35##25##1500##1500,,,,,"15.56666700,32.51666700","15.63649900,32.53033500",,,,,79998.08,79998.08,,,,,2020
15,SUD-20/HSD20/RA2/E/UN/17604,3,100.00,69##70##,Khartoum,Jebal Aulya,,,,,35##25##1500##1500,35##25##1500##1500,,,,,"15.56666700,32.51666700","15.25099700,32.52139400",,,,,79998.08,79998.08,,,,,2020
15,SUD-20/HSD20/RA2/E/UN/17604,3,100.00,69##70##,North Darfur,El Fasher,,,,,30##20##1000##1000,30##20##1000##1000,,,,,"15.76619690,24.90422080","13.62639400,25.35593900",,,,,79998.08,79998.08,,,,,2020
15,SUD-20/HSD20/RA2/E/UN/17604,3,100.00,69##70##,North Darfur,El Sireaf,,,,,28##20##1000##1000,28##20##1000##1000,,,,,"15.76619690,24.90422080","13.98880100,23.37933500",,,,,79998.08,79998.08,,,,,2020
15,SUD-20/HSD20/RA2/E/UN/17604,3,100.00,69##70##,North Darfur,Kebkabiya,,,,,24##17##1000##1000,24##17##1000##1000,,,,,"15.76619690,24.90422080","13.64546000,24.08294000",,,,,79998.08,79998.08,,,,,2020
15,SUD-20/HSD20/RA2/E/UN/17604,3,100.00,69##70##,Red Sea,Haya,,,,,35##25##1500##1500,35##25##1500##1500,,,,,"19.45560630,35.21484690","18.33372700,36.37651800",,,,,79998.08,79998.08,,,,,2020
15,SUD-20/HSD20/RA2/E/UN/17604,3,100.00,69##70##,Red Sea,Toker,,,,,30##22##1500##1500,30##22##1500##1500,,,,,"19.45560630,35.21484690","18.42843900,37.72943000",,,,,79998.08,79998.08,,,,,2020
15,SUD-20/HSD20/RA2/E/UN/17604,3,100.00,69##70##,Sennar,El Souki,,,,,35##23##1500##1500,35##23##1500##1500,,,,,"13.56746900,33.56720450","13.31974900,33.88048600",,,,,63998.46,63998.46,,,,,2020
15,SUD-20/HSD20/RA2/E/UN/17604,3,100.00,69##70##,Sennar,Sinjja,,,,,30##23##1500##1500,30##23##1500##1500,,,,,"13.56746900,33.56720450","13.15910600,33.93624700",,,,,79998.08,79998.08,,,,,2020
15,SUD-20/HSD20/RA2/E/UN/17604,3,100.00,69##70##,West Darfur,Foro Baranga(Foro Baranga & Mangarasa camps),,,,,35##25##1500##1500,35##25##1500##1500,,,,,"12.84635610,23.00119890","12.12511700,22.58960000",,,,,39999.04,39999.04,,,,,2020
15,SUD-20/HSD20/RA2/E/UN/17604,3,100.00,69##70##,West Darfur,Kreinik,,,,,33##25##1500##1500,33##25##1500##1500,,,,,"12.84635610,23.00119890","13.36699400,22.88005500",,,,,55998.66,55998.66,,,,,2020
15,SUD-20/HSD20/RA2/ESNFIs/UN/17603,4,100.00,69##70##,Blue Nile,Al Tadamon,,,,,182##255##334##436,182##255##334##436,,,,,"11.58600780,34.15319470","11.80400000,34.07050000",,,,,94766.33,94766.33,,,,,2020
15,SUD-20/HSD20/RA2/ESNFIs/UN/17603,4,100.00,69##70##,Blue Nile,El Damazine,,,,,163##262##296##388,163##262##296##388,,,,,"11.58600780,34.15319470","11.78979200,34.35986400",,,,,94766.33,94766.33,,,,,2020
15,SUD-20/HSD20/RA2/ESNFIs/UN/17603,4,100.00,69##70##,Blue Nile,EL Roseires,,,,,82##115##131##169,82##115##131##169,,,,,"11.58600780,34.15319470","11.85729300,34.38374900",,,,,81228.28,81228.28,,,,,2020
15,SUD-20/HSD20/RA2/ESNFIs/UN/17603,4,100.00,69##70##,Gedaref,E. El Qalabat,,,,,268##361##407##532,268##361##407##532,,,,,"14.03333300,35.38333300","12.96666700,36.15000000",,,,,67690.23,67690.23,,,,,2020
15,SUD-20/HSD20/RA2/ESNFIs/UN/17603,4,100.00,69##70##,Gedaref,El Fashaga,,,,,218##340##408##532,218##340##408##532,,,,,"14.03333300,35.38333300","14.39727900,35.86442300",,,,,135380.47,135380.47,,,,,2020
15,SUD-20/HSD20/RA2/ESNFIs/UN/17603,4,100.00,69##70##,Khartoum,Bahri,,,,,1065##1305##1502##1825,1065##1305##1502##1825,,,,,"15.56666700,32.51666700","15.63649900,32.53033500",,,,,67690.23,67690.23,,,,,2020
15,SUD-20/HSD20/RA2/ESNFIs/UN/17603,4,100.00,69##70##,Khartoum,Jebal Aulya,,,,,1166##1512##1628##2256,1166##1512##1628##2256,,,,,"15.56666700,32.51666700","15.25099700,32.52139400",,,,,67690.23,67690.23,,,,,2020
15,SUD-20/HSD20/RA2/ESNFIs/UN/17603,4,100.00,69##70##,Khartoum,Karari,,,,,735##931##1271##1818,735##931##1271##1818,,,,,"15.56666700,32.51666700","16.01361100,32.54638900",,,,,67690.23,67690.23,,,,,2020
15,SUD-20/HSD20/RA2/ESNFIs/UN/17603,4,100.00,69##70##,Khartoum,Khartoum,,,,,1422##1776##2001##2563,1422##1776##2001##2563,,,,,"15.56666700,32.51666700","15.57252700,32.53635300",,,,,135380.47,135380.47,,,,,2020
15,SUD-20/HSD20/RA2/ESNFIs/UN/17603,4,100.00,69##70##,Khartoum,Sharq El Nile,,,,,1132##1568##1746##2165,1132##1568##1746##2165,,,,,"15.56666700,32.51666700","15.91666700,33.81666700",,,,,81228.28,81228.28,,,,,2020
15,SUD-20/HSD20/RA2/ESNFIs/UN/17603,4,100.00,69##70##,Khartoum,Um Badah,,,,,1099##1541##1734##2180,1099##1541##1734##2180,,,,,"15.56666700,32.51666700","16.23333300,31.83333300",,,,,67690.23,67690.23,,,,,2020
15,SUD-20/HSD20/RA2/ESNFIs/UN/17603,4,100.00,69##70##,Khartoum,Um Durman,,,,,713##978##1105##1445,713##978##1105##1445,,,,,"15.56666700,32.51666700","15.64471800,32.45485100",,,,,67690.23,67690.23,,,,,2020
15,SUD-20/HSD20/RA2/ESNFIs/UN/17603,4,100.00,69##70##,Red Sea,Toker,,,,,1218##1783##1835##2430,1218##1783##1835##2430,,,,,"19.45560630,35.21484690","18.42843900,37.72943000",,,,,94766.33,94766.33,,,,,2020
15,SUD-20/HSD20/RA2/ESNFIs/UN/17603,4,100.00,69##70##,White Nile,El Salam,,,,,371##578##644##841,371##578##644##841,,,,,"13.24038810,32.53727410","12.50000000,32.37500000",,,,,94766.33,94766.33,,,,,2020
15,SUD-20/HSD20/RA2/ESNFIs/UN/17603,4,100.00,69##70##,White Nile,Tendalti,,,,,438##593##670##964,438##593##670##964,,,,,"13.24038810,32.53727410","13.00969000,31.86393400",,,,,135380.47,135380.47,,,,,2020
15,SUD-20/HSD20/RA2/FSL/UN/17605,6,100.00,69##70##,Blue Nile,Al Tadamon,,,,,8657##9001##5771##6001,8657##9001##5771##6001,,,,,"11.58600780,34.15319470","11.80400000,34.07050000",,,,,379998.68,379998.68,,,,,2020
15,SUD-20/HSD20/RA2/FSL/UN/17605,6,100.00,69##70##,Blue Nile,EL Roseires,,,,,25957##27017##17305##18011,25957##27017##17305##18011,,,,,"11.58600780,34.15319470","11.85729300,34.38374900",,,,,569998.03,569998.03,,,,,2020
15,SUD-20/HSD20/RA2/FSL/UN/17605,6,100.00,69##70##,Central Darfur,Umm Dukhun,,,,,8652##9006##5768##6004,8652##9006##5768##6004,,,,,"12.33330000,23.41670000","11.13900000,22.96600000",,,,,189999.34,189999.34,,,,,2020
15,SUD-20/HSD20/RA2/FSL/UN/17605,6,100.00,69##70##,Central Darfur,Wadi Salih,,,,,8652##9006##5768##6004,8652##9006##5768##6004,,,,,"12.33330000,23.41670000","12.37253100,23.13754400",,,,,189999.34,189999.34,,,,,2020
15,SUD-20/HSD20/RA2/FSL/UN/17605,6,100.00,69##70##,Gedaref,Basonda,,,,,8652##9006##5768##6004,8652##9006##5768##6004,,,,,"14.03333300,35.38333300","12.96666700,35.83333300",,,,,189999.34,189999.34,,,,,2020
15,SUD-20/HSD20/RA2/FSL/UN/17605,6,100.00,69##70##,Gedaref,EL Rahad,,,,,8652##9006##5768##6004,8652##9006##5768##6004,,,,,"14.03333300,35.38333300","13.43111600,34.62863800",,,,,189999.34,189999.34,,,,,2020
15,SUD-20/HSD20/RA2/FSL/UN/17605,6,100.00,69##70##,Kassala,North Delta,,,,,8652##9006##5768##6004,8652##9006##5768##6004,,,,,"15.45000000,36.40000000","15.75000000,36.25000000",,,,,189999.34,189999.34,,,,,2020
15,SUD-20/HSD20/RA2/FSL/UN/17605,6,100.00,69##70##,Kassala,Reefi Aroma,,,,,8652##9006##5768##6004,8652##9006##5768##6004,,,,,"15.45000000,36.40000000","15.81092300,36.13673800",,,,,189999.34,189999.34,,,,,2020
15,SUD-20/HSD20/RA2/FSL/UN/17605,6,100.00,69##70##,North Darfur,Kebkabiya,,,,,8652##9006##5768##6004,8652##9006##5768##6004,,,,,"15.76619690,24.90422080","13.64546000,24.08294000",,,,,189999.34,189999.34,,,,,2020
15,SUD-20/HSD20/RA2/FSL/UN/17605,6,100.00,69##70##,North Darfur,Kutum,,,,,8652##9006##5768##6004,8652##9006##5768##6004,,,,,"15.76619690,24.90422080","14.20647100,24.64987700",,,,,189999.34,189999.34,,,,,2020
15,SUD-20/HSD20/RA2/FSL/UN/17605,6,100.00,69##70##,North Darfur,Mellit,,,,,8652##9006##5768##6004,8652##9006##5768##6004,,,,,"15.76619690,24.90422080","14.13602000,25.55285100",,,,,189999.34,189999.34,,,,,2020
15,SUD-20/HSD20/RA2/FSL/UN/17605,6,100.00,69##70##,Red Sea,Haya,,,,,8652##9006##5768##6004,8652##9006##5768##6004,,,,,"19.45560630,35.21484690","18.33372700,36.37651800",,,,,189999.34,189999.34,,,,,2020
15,SUD-20/HSD20/RA2/FSL/UN/17605,6,100.00,69##70##,Red Sea,Toker,,,,,8652##9006##5768##6004,8652##9006##5768##6004,,,,,"19.45560630,35.21484690","18.42843900,37.72943000",,,,,189999.34,189999.34,,,,,2020
15,SUD-20/HSD20/RA2/FSL/UN/17605,6,100.00,69##70##,Sennar,E. Sinnar,,,,,17305##18011##11537##12007,17305##18011##11537##12007,,,,,"13.56746900,33.56720450","13.76666700,33.65000000",,,,,379998.68,379998.68,,,,,2020
15,SUD-20/HSD20/RA2/FSL/UN/17605,6,100.00,69##70##,Sennar,El Dindir,,,,,17305##18011##11537##12007,17305##18011##11537##12007,,,,,"13.56746900,33.56720450","13.03333300,34.31666700",,,,,189999.34,189999.34,,,,,2020
15,SUD-20/HSD20/RA2/FSL/UN/17605,6,100.00,69##70##,Sennar,El Souki,,,,,8652##9006##5768##6004,8652##9006##5768##6004,,,,,"13.56746900,33.56720450","13.31974900,33.88048600",,,,,189999.34,189999.34,,,,,2020
15,SUD-20/HSD20/RA2/H/NGO/17081,7,100.00,69##70##,Khartoum,Bahri,,,,,1960##2040##490##510,1960##2040##490##510,,,,,"15.56666700,32.51666700","15.63649900,32.53033500",,,,,210688.56,210688.56,,,,,2020
15,SUD-20/HSD20/RA2/H-WASH/UN/17240,7|||11,40.00|||60.00,69##70##,Al Gezira,Gre. Wad Madani,,,,,4692##3871##1760##1408|||7038##5806##2639##2111,4692##3871##1760##1408|||7038##5806##2639##2111,,,,,"14.02028570,33.08658440","14.40041300,33.51839500",,,,,20000.17|||30000.25,20000.17|||30000.25,,,,,2020
15,SUD-20/HSD20/RA2/H-WASH/UN/17240,7|||11,40.00|||60.00,69##70##,Gedaref,Gedaref,,,,,5166##4262##1938##1550|||7750##6394##2906##2325,5166##4262##1938##1550|||7750##6394##2906##2325,,,,,"14.03333300,35.38333300","15.00000000,35.00000000",,,,,22000.19|||33000.28,22000.19|||33000.28,,,,,2020
15,SUD-20/HSD20/RA2/H-WASH/UN/17240,7|||11,40.00|||60.00,69##70##,Kassala,W. Kassala,,,,,5662##4671##2123##1698|||8492##7006##3185##2548,5662##4671##2123##1698|||8492##7006##3185##2548,,,,,"15.45000000,36.40000000","15.10000000,36.01666700",,,,,22000.19|||33000.28,22000.19|||33000.28,,,,,2020
15,SUD-20/HSD20/RA2/H-WASH/UN/17240,7|||11,40.00|||60.00,69##70##,Khartoum,Khartoum,,,,,16412##13540##6154##4924|||24618##20310##9232##7385,16412##13540##6154##4924|||24618##20310##9232##7385,,,,,"15.56666700,32.51666700","15.57252700,32.53635300",,,,,66000.56|||99000.84,66000.56|||99000.84,,,,,2020
15,SUD-20/HSD20/RA2/H-WASH/UN/17240,7|||11,40.00|||60.00,69##70##,Red Sea,Toker,,,,,3009##2482##1128##903|||4513##3724##1693##1354,3009##2482##1128##903|||4513##3724##1693##1354,,,,,"19.45560630,35.21484690","18.42843900,37.72943000",,,,,12000.10|||18000.15,12000.10|||18000.15,,,,,2020
15,SUD-20/HSD20/RA2/H-WASH/UN/17240,7|||11,40.00|||60.00,69##70##,Sennar,Sinjja,,,,,6772##5587##2540##2032|||10158##8380##3809##3047,6772##5587##2540##2032|||10158##8380##3809##3047,,,,,"13.56746900,33.56720450","13.15910600,33.93624700",,,,,28000.24|||42000.36,28000.24|||42000.36,,,,,2020
15,SUD-20/HSD20/RA2/H-WASH/UN/17240,7|||11,40.00|||60.00,69##70##,West Kordofan,El Salam,,,,,5725##4723##2147##1718|||8587##7084##3220##2576,5725##4723##2147##1718|||8587##7084##3220##2576,,,,,"11.89871900,28.12255600","11.71916700,28.32944400",,,,,24000.20|||36000.31,24000.20|||36000.31,,,,,2020
15,SUD-20/HSD20/RA2/H-WASH/UN/17240,7|||11,40.00|||60.00,69##70##,White Nile,Tendalti,,,,,1632##1347##612##490|||2449##2020##918##734,1632##1347##612##490|||2449##2020##918##734,,,,,"13.24038810,32.53727410","13.00969000,31.86393400",,,,,6000.05|||9000.08,6000.05|||9000.08,,,,,2020
15,SUD-20/HSD20/RA2/H-WASH/UN/17602,7|||11,50.00|||50.00,69##70##,Central Darfur,Nertiti (West Jebel Marra),,,,,3188##2629##1518##956|||3188##2629##1518##956,3188##2629##1518##956|||3188##2629##1518##956,,,,,"12.33330000,23.41670000","12.96680000,24.03358000",,,,,9997.91|||9997.91,9997.91|||9997.91,,,,,2020
15,SUD-20/HSD20/RA2/H-WASH/UN/17602,7|||11,50.00|||50.00,69##70##,Gedaref,S. EL Qalabat,,,,,1803##1488##676##541|||1803##1488##676##541,1803##1488##676##541|||1803##1488##676##541,,,,,"14.03333300,35.38333300","13.51666700,35.76666700",,,,,4998.96|||4998.96,4998.96|||4998.96,,,,,2020
15,SUD-20/HSD20/RA2/H-WASH/UN/17602,7|||11,50.00|||50.00,69##70##,Kassala,North Delta,,,,,4508##3719##1691##1353|||4508##3719##1691##1353,4508##3719##1691##1353|||4508##3719##1691##1353,,,,,"15.45000000,36.40000000","15.75000000,36.25000000",,,,,14996.87|||14996.87,14996.87|||14996.87,,,,,2020
15,SUD-20/HSD20/RA2/H-WASH/UN/17602,7|||11,50.00|||50.00,69##70##,Khartoum,Jebal Aulya,,,,,11720##9669##4395##3516|||11720##9669##4395##3516,11720##9669##4395##3516|||11720##9669##4395##3516,,,,,"15.56666700,32.51666700","15.25099700,32.52139400",,,,,34992.69|||34992.69,34992.69|||34992.69,,,,,2020
15,SUD-20/HSD20/RA2/H-WASH/UN/17602,7|||11,50.00|||50.00,69##70##,North Darfur,Kebkabiya,,,,,46935##38721##17601##14081|||46935##38721##17601##14081,46935##38721##17601##14081|||46935##38721##17601##14081,,,,,"15.76619690,24.90422080","13.64546000,24.08294000",,,,,144969.71|||144969.71,144969.71|||144969.71,,,,,2020
15,SUD-20/HSD20/RA2/H-WASH/UN/17602,7|||11,50.00|||50.00,69##70##,Red Sea,Senkat,,,,,2705##2232##1014##812|||2705##2232##1014##812,2705##2232##1014##812|||2705##2232##1014##812,,,,,"19.45560630,35.21484690","18.83530800,36.83378500",,,,,9997.91|||9997.91,9997.91|||9997.91,,,,,2020
15,SUD-20/HSD20/RA2/H-WASH/UN/17602,7|||11,50.00|||50.00,69##70##,Sennar,Abu Houjar,,,,,2705##2232##1014##812|||2705##2232##1014##812,2705##2232##1014##812|||2705##2232##1014##812,,,,,"13.56746900,33.56720450","12.51275000,34.12076000",,,,,9997.91|||9997.91,9997.91|||9997.91,,,,,2020
15,SUD-20/HSD20/RA2/H-WASH/UN/17602,7|||11,50.00|||50.00,69##70##,South Darfur,Nyala (Otash and Dereige),,,,,53519##44154##20071##16056|||53519##44154##20071##16056,53519##44154##20071##16056|||53519##44154##20071##16056,,,,,"11.64886390,24.90422080","12.11500800,24.83135000",,,,,164965.53|||164965.53,164965.53|||164965.53,,,,,2020
15,SUD-20/HSD20/RA2/H-WASH/UN/17602,7|||11,50.00|||50.00,69##70##,West Darfur,El Geneina,,,,,6000##5025##1850##1800|||6000##5025##1850##1800,6000##5025##1850##1800|||6000##5025##1850##1800,,,,,"12.84635610,23.00119890","13.44126600,22.44540400",,,,,19995.82|||19995.82,19995.82|||19995.82,,,,,2020
15,SUD-20/HSD20/RA2/H-WASH/UN/17602,7|||11,50.00|||50.00,69##70##,White Nile,Um Ramtta,,,,,26922##22211##10096##8076|||26922##22211##10096##8076,26922##22211##10096##8076|||26922##22211##10096##8076,,,,,"13.24038810,32.53727410","14.85000000,32.06666700",,,,,84982.24|||84982.24,84982.24|||84982.24,,,,,2020
