PFId,PrjCode,ClstAgg,ClstPrct,AdmLocTypeIdAgg,AdmLoc1,AdmLoc2,AdmLoc3,AdmLoc4,AdmLoc5,AdmLoc6,AdmLocBenClustAgg1,AdmLocBenClustAgg2,AdmLocBenClustAgg3,AdmLocBenClustAgg4,AdmLocBenClustAgg5,AdmLocBenClustAgg6,AdmLocCord1,AdmLocCord2,AdmLocCord3,AdmLocCord4,AdmLocCord5,AdmLocCord6,AdmLocClustBdg1,AdmLocClustBdg2,AdmLocClustBdg3,AdmLocClustBdg4,AdmLocClustBdg5,AdmLocClustBdg6,AYr
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,Sennar,El Souki,,,,,799##799##579##579,799##799##579##579,,,,,"13.56746900,33.56720450","13.31974900,33.88048600",,,,,25050.00,25050.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,Sennar,Sinjja,,,,,794##794##576##576,794##794##576##576,,,,,"13.56746900,33.56720450","13.15910600,33.93624700",,,,,24900.00,24900.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,Sennar,Sinnar,,,,,799##799##579##579,799##799##579##579,,,,,"13.56746900,33.56720450","13.54218900,33.61723800",,,,,25050.00,25050.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,West Kordofan,Abyei - Muglad,,,,,709##709##513##513,709##709##513##513,,,,,"11.89871900,28.12255600","10.57630000,28.40213000",,,,,22200.00,22200.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,West Kordofan,Al Dibab,,,,,709##709##513##513,709##709##513##513,,,,,"11.89871900,28.12255600","11.89871900,28.12255600",,,,,22200.00,22200.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,West Kordofan,Al Idia,,,,,709##709##513##513,709##709##513##513,,,,,"11.89871900,28.12255600","11.89871900,28.12255600",,,,,22200.00,22200.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,West Kordofan,Al Khowey,,,,,709##709##513##513,709##709##513##513,,,,,"11.89871900,28.12255600","14.59211300,27.96759400",,,,,22200.00,22200.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,West Kordofan,Al Meiram,,,,,709##709##513##513,709##709##513##513,,,,,"11.89871900,28.12255600","11.89871900,28.12255600",,,,,22200.00,22200.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,West Kordofan,Babanusa,,,,,709##709##513##513,709##709##513##513,,,,,"11.89871900,28.12255600","11.32056000,27.79667000",,,,,22200.00,22200.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,West Kordofan,El Nehoud,,,,,709##709##513##513,709##709##513##513,,,,,"11.89871900,28.12255600","12.69402500,28.43070300",,,,,22200.00,22200.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,West Kordofan,Lagawa,,,,,709##709##513##513,709##709##513##513,,,,,"11.89871900,28.12255600","11.40523600,29.13726900",,,,,22200.00,22200.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,West Kordofan,Qebaesh,,,,,709##709##513##513,709##709##513##513,,,,,"11.89871900,28.12255600","12.15067100,27.35027300",,,,,22200.00,22200.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,White Nile,El Jabaleen,,,,,957##957##693##693,957##957##693##693,,,,,"13.24038810,32.53727410","12.58930800,32.80071200",,,,,30000.00,30000.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,White Nile,EL Qeteena,,,,,957##957##693##693,957##957##693##693,,,,,"13.24038810,32.53727410","14.86067000,32.35773100",,,,,30000.00,30000.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,White Nile,El Salam,,,,,957##957##693##693,957##957##693##693,,,,,"13.24038810,32.53727410","12.50000000,32.37500000",,,,,30000.00,30000.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,White Nile,Guli,,,,,957##957##693##693,957##957##693##693,,,,,"13.24038810,32.53727410","13.24038810,32.53727410",,,,,30000.00,30000.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35610,10,100.00,69##70##,White Nile,Um Ramtta,,,,,957##957##693##693,957##957##693##693,,,,,"13.24038810,32.53727410","14.85000000,32.06666700",,,,,30000.00,30000.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35613,6|||7|||10|||11,70.00|||10.00|||10.00|||10.00,69##70##,Khartoum,Jebal Aulya,,,,,464##671##538##817|||63##94##79##117|||62##94##78##125|||62##94##78##125,464##671##538##817|||63##94##79##117|||62##94##78##125|||62##94##78##125,,,,,"15.56666700,32.51666700","15.25099700,32.52139400",,,,,116690.00|||16670.00|||16670.00|||16670.00,116690.00|||16670.00|||16670.00|||16670.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35613,6|||7|||10|||11,70.00|||10.00|||10.00|||10.00,69##70##,Khartoum,Sharq El Nile,,,,,463##670##539##816|||65##94##78##116|||63##96##77##116|||63##96##77##116,463##670##539##816|||65##94##78##116|||63##96##77##116|||63##96##77##116,,,,,"15.56666700,32.51666700","15.91666700,33.81666700",,,,,116690.00|||16670.00|||16670.00|||16670.00,116690.00|||16670.00|||16670.00|||16670.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35613,6|||7|||10|||11,70.00|||10.00|||10.00|||10.00,69##70##,Khartoum,Um Badah,,,,,463##670##539##816|||65##94##78##116|||63##96##77##116|||63##96##77##116,463##670##539##816|||65##94##78##116|||63##96##77##116|||63##96##77##116,,,,,"15.56666700,32.51666700","16.23333300,31.83333300",,,,,116690.00|||16670.00|||16670.00|||16670.00,116690.00|||16670.00|||16670.00|||16670.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35613,6|||7|||10|||11,70.00|||10.00|||10.00|||10.00,69##70##,North Kordofan,Ar Rahad,,,,,1855##2682##2157##3266|||256##378##314##463|||254##384##308##467|||254##384##308##467,1855##2682##2157##3266|||256##378##314##463|||254##384##308##467|||254##384##308##467,,,,,"13.83064410,29.41793240","13.83064410,29.41793240",,,,,116550.00|||16650.00|||16650.00|||16650.00,116550.00|||16650.00|||16650.00|||16650.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35613,6|||7|||10|||11,70.00|||10.00|||10.00|||10.00,69##70##,North Kordofan,Shiekan,,,,,1855##2682##2157##3266|||256##378##314##463|||254##384##308##467|||254##384##308##467,1855##2682##2157##3266|||256##378##314##463|||254##384##308##467|||254##384##308##467,,,,,"13.83064410,29.41793240","12.73333300,30.25000000",,,,,116690.00|||16670.00|||16670.00|||16670.00,116690.00|||16670.00|||16670.00|||16670.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35613,6|||7|||10|||11,70.00|||10.00|||10.00|||10.00,69##70##,North Kordofan,Um Rwaba,,,,,1855##2682##2157##3266|||256##378##314##463|||254##384##308##467|||254##384##308##467,1855##2682##2157##3266|||256##378##314##463|||254##384##308##467|||254##384##308##467,,,,,"13.83064410,29.41793240","12.90946000,31.21708000",,,,,116690.00|||16670.00|||16670.00|||16670.00,116690.00|||16670.00|||16670.00|||16670.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,Central Darfur,Azum,,,,,2948##3100##4536##4536|||148##155##227##227|||0##0##0##0,2948##3100##4536##4536|||148##155##227##227|||0##0##0##0,,,,,"12.33330000,23.41670000","12.92000000,22.84667000",,,,,52500.00|||49500.00|||0.00,52500.00|||49500.00|||0.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,Central Darfur,Bindisi,,,,,2948##3100##4536##4536|||147##152##224##224|||0##0##0##0,2948##3100##4536##4536|||147##152##224##224|||0##0##0##0,,,,,"12.33330000,23.41670000","11.94026700,23.10635000",,,,,52500.00|||49500.00|||0.00,52500.00|||49500.00|||0.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,Central Darfur,Mukjar,,,,,2948##3100##4536##4536|||148##156##228##228|||0##0##0##0,2948##3100##4536##4536|||148##156##228##228|||0##0##0##0,,,,,"12.33330000,23.41670000","11.95001000,23.28315800",,,,,52500.00|||49500.00|||0.00,52500.00|||49500.00|||0.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,Central Darfur,Wadi Salih,,,,,2948##3100##4536##4536|||148##156##228##228|||0##0##0##0,2948##3100##4536##4536|||148##156##228##228|||0##0##0##0,,,,,"12.33330000,23.41670000","12.37253100,23.13754400",,,,,52500.00|||49500.00|||0.00,52500.00|||49500.00|||0.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,Central Darfur,Zalingei,,,,,2948##3100##4536##4536|||148##156##228##228|||0##0##0##0,2948##3100##4536##4536|||148##156##228##228|||0##0##0##0,,,,,"12.33330000,23.41670000","12.89998900,23.48106400",,,,,52500.00|||49500.00|||0.00,52500.00|||49500.00|||0.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,Khartoum,Bahri,,,,,0##0##0##0|||0##0##0##0|||5587##5873##8597##8597,0##0##0##0|||0##0##0##0|||5587##5873##8597##8597,,,,,"15.56666700,32.51666700","15.63649900,32.53033500",,,,,0.00|||0.00|||120000.00,0.00|||0.00|||120000.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,Khartoum,Jebal Aulya,,,,,0##0##0##0|||0##0##0##0|||5587##5875##8596##8596,0##0##0##0|||0##0##0##0|||5587##5875##8596##8596,,,,,"15.56666700,32.51666700","15.25099700,32.52139400",,,,,0.00|||0.00|||120000.00,0.00|||0.00|||120000.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,Khartoum,Khartoum,,,,,0##0##0##0|||0##0##0##0|||5588##5875##8597##8597,0##0##0##0|||0##0##0##0|||5588##5875##8597##8597,,,,,"15.56666700,32.51666700","15.57252700,32.53635300",,,,,0.00|||0.00|||120000.00,0.00|||0.00|||120000.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,Khartoum,Sharq El Nile,,,,,0##0##0##0|||0##0##0##0|||5588##5875##8597##8597,0##0##0##0|||0##0##0##0|||5588##5875##8597##8597,,,,,"15.56666700,32.51666700","15.91666700,33.81666700",,,,,0.00|||0.00|||120000.00,0.00|||0.00|||120000.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,South Kordofan,Abu Gubeiha,,,,,2947##3101##4536##4536|||148##156##228##228|||0##0##0##0,2947##3101##4536##4536|||148##156##228##228|||0##0##0##0,,,,,"11.19901920,29.41793240","11.45437600,31.23599100",,,,,52500.00|||49500.00|||0.00,52500.00|||49500.00|||0.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,South Kordofan,Abu karshola,,,,,1475##1549##2268##2268|||0##0##0##0|||0##0##0##0,1475##1549##2268##2268|||0##0##0##0|||0##0##0##0,,,,,"11.19901920,29.41793240","13.18333300,31.13333300",,,,,26250.00|||0.00|||0.00,26250.00|||0.00|||0.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,South Kordofan,Delling,,,,,2949##3099##4536##4536|||148##156##228##228|||0##0##0##0,2949##3099##4536##4536|||148##156##228##228|||0##0##0##0,,,,,"11.19901920,29.41793240","12.04746300,29.65640800",,,,,52500.00|||49500.00|||0.00,52500.00|||49500.00|||0.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,South Kordofan,El Abassiya,,,,,1475##1549##2268##2268|||148##156##228##228|||0##0##0##0,1475##1549##2268##2268|||148##156##228##228|||0##0##0##0,,,,,"11.19901920,29.41793240","12.17040100,31.30858000",,,,,26250.00|||49500.00|||0.00,26250.00|||49500.00|||0.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,South Kordofan,Gedir,,,,,1475##1549##2268##2268|||0##0##0##0|||0##0##0##0,1475##1549##2268##2268|||0##0##0##0|||0##0##0##0,,,,,"11.19901920,29.41793240","10.83590000,31.12949000",,,,,26250.00|||0.00|||0.00,26250.00|||0.00|||0.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,South Kordofan,Kadugli,,,,,2948##3100##4536##4536|||73##77##113##113|||0##0##0##0,2948##3100##4536##4536|||73##77##113##113|||0##0##0##0,,,,,"11.19901920,29.41793240","11.01423800,29.72940100",,,,,52500.00|||24750.00|||0.00,52500.00|||24750.00|||0.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,South Kordofan,Rashad,,,,,0##0##0##0|||73##77##113##113|||0##0##0##0,0##0##0##0|||73##77##113##113|||0##0##0##0,,,,,"11.19901920,29.41793240","11.85643000,31.06356000",,,,,0.00|||24750.00|||0.00,0.00|||24750.00|||0.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,South Kordofan,Reif Asharqi,,,,,0##0##0##0|||148##156##228##228|||0##0##0##0,0##0##0##0|||148##156##228##228|||0##0##0##0,,,,,"11.19901920,29.41793240","11.14670000,30.14920000",,,,,0.00|||49500.00|||0.00,0.00|||49500.00|||0.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35616,6|||10|||11,35.00|||33.00|||32.00,69##70##,South Kordofan,Tadamon,,,,,1475##1549##2268##2268|||0##0##0##0|||0##0##0##0,1475##1549##2268##2268|||0##0##0##0|||0##0##0##0,,,,,"11.19901920,29.41793240","10.53448200,30.03360700",,,,,26250.00|||0.00|||0.00,26250.00|||0.00|||0.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35621,6|||10,74.00|||26.00,69##70##,Al Gezira,Gre. Wad Madani,,,,,625##792##455##528|||25##33##20##22,625##792##455##528|||25##33##20##22,,,,,"14.02028570,33.08658440","14.40041300,33.51839500",,,,,77700.00|||27300.00,77700.00|||27300.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35621,6|||10,74.00|||26.00,69##70##,East Darfur,Ed Daein,,,,,2495##3168##1825##2112|||100##126##73##85,2495##3168##1825##2112|||100##126##73##85,,,,,"14.37827470,24.90422080","11.42654100,26.14930600",,,,,310800.00|||105300.00,310800.00|||105300.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35621,6|||10,74.00|||26.00,69##70##,Khartoum,Khartoum,,,,,625##792##455##528|||30##38##20##25,625##792##455##528|||30##38##20##25,,,,,"15.56666700,32.51666700","15.57252700,32.53635300",,,,,77700.00|||31200.00,77700.00|||31200.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35621,6|||10,74.00|||26.00,69##70##,North Darfur,El Fasher,,,,,2080##2640##1520##1760|||89##113##65##75,2080##2640##1520##1760|||89##113##65##75,,,,,"15.76619690,24.90422080","13.62639400,25.35593900",,,,,255300.00|||93600.00,255300.00|||93600.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35621,6|||10,74.00|||26.00,69##70##,North Kordofan,Ar Rahad,,,,,1040##1320##760##880|||49##61##35##40,1040##1320##760##880|||49##61##35##40,,,,,"13.83064410,29.41793240","13.83064410,29.41793240",,,,,133200.00|||50700.00,133200.00|||50700.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35621,6|||10,74.00|||26.00,69##70##,South Kordofan,Kadugli,,,,,2080##2640##1520##1760|||78##98##58##65,2080##2640##1520##1760|||78##98##58##65,,,,,"11.19901920,29.41793240","11.01423800,29.72940100",,,,,255300.00|||81900.00,255300.00|||81900.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35636,7|||9,50.00|||50.00,69##70##,Al Gezira,El Kamleen,,,,,2419##2846##3767##3920|||1037##1220##2511##2612,2419##2846##3767##3920|||1037##1220##2511##2612,,,,,"14.02028570,33.08658440","15.07777800,33.17777800",,,,,150000.00|||570000.00,150000.00|||570000.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35636,7|||9,50.00|||50.00,69##70##,Al Gezira,S. El Jazeera,,,,,4680##18720##4320##17280|||0##0##0##0,4680##18720##4320##17280|||0##0##0##0,,,,,"14.02028570,33.08658440","14.76088000,33.37164000",,,,,210000.00|||0.00,210000.00|||0.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35636,7|||9,50.00|||50.00,69##70##,Blue Nile,Al Tadamon,,,,,2392##4425##4270##4270|||0##41##38##38,2392##4425##4270##4270|||0##41##38##38,,,,,"11.58600780,34.15319470","11.80400000,34.07050000",,,,,330000.00|||30000.00,330000.00|||30000.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35636,7|||9,50.00|||50.00,69##70##,East Darfur,Abu Jabra,,,,,3284##1901##838##882|||0##1573##714##743,3284##1901##838##882|||0##1573##714##743,,,,,"14.37827470,24.90422080","11.06626500,26.85414700",,,,,60000.00|||240000.00,60000.00|||240000.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35636,7|||9,50.00|||50.00,69##70##,East Darfur,Adila,,,,,2206##2177##3770##3871|||763##883##1128##1246,2206##2177##3770##3871|||763##883##1128##1246,,,,,"14.37827470,24.90422080","11.33207000,26.99384000",,,,,120000.00|||210000.00,120000.00|||210000.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35636,7|||9,50.00|||50.00,69##70##,East Darfur,Bahr El Arab,,,,,3284##1901##838##882|||0##1573##714##743,3284##1901##838##882|||0##1573##714##743,,,,,"14.37827470,24.90422080","10.95524100,26.38009600",,,,,60000.00|||240000.00,60000.00|||240000.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35636,7|||9,50.00|||50.00,69##70##,East Darfur,Ed Daein,,,,,3380##3637##4610##4851|||1025##1662##1666##1662,3380##3637##4610##4851|||1025##1662##1666##1662,,,,,"14.37827470,24.90422080","11.42654100,26.14930600",,,,,120000.00|||210000.00,120000.00|||210000.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35636,7|||9,50.00|||50.00,69##70##,East Darfur,El Ferdous,,,,,3286##1766##838##883|||0##1572##714##744,3286##1766##838##883|||0##1572##714##744,,,,,"14.37827470,24.90422080","11.09466700,25.79405600",,,,,60000.00|||240000.00,60000.00|||240000.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35636,7|||9,50.00|||50.00,69##70##,Gedaref,Al Mafaza,,,,,0##1000##0##0|||0##0##0##0,0##1000##0##0|||0##0##0##0,,,,,"14.03333300,35.38333300","13.60000000,34.55000000",,,,,300000.00|||0.00,300000.00|||0.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35636,7|||9,50.00|||50.00,69##70##,Khartoum,Bahri,,,,,2909##3029##2795##2910|||0##0##0##0,2909##3029##2795##2910|||0##0##0##0,,,,,"15.56666700,32.51666700","15.63649900,32.53033500",,,,,60000.00|||0.00,60000.00|||0.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35636,7|||9,50.00|||50.00,69##70##,Khartoum,Jebal Aulya,,,,,2197##2344##2356##2643|||267##315##1189##1398,2197##2344##2356##2643|||267##315##1189##1398,,,,,"15.56666700,32.51666700","15.25099700,32.52139400",,,,,210000.00|||420000.00,210000.00|||420000.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35636,7|||9,50.00|||50.00,69##70##,Khartoum,Khartoum,,,,,5107##5370##5150##5551|||267##313##1190##1397,5107##5370##5150##5551|||267##313##1190##1397,,,,,"15.56666700,32.51666700","15.57252700,32.53635300",,,,,300000.00|||420000.00,300000.00|||420000.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35636,7|||9,50.00|||50.00,69##70##,Khartoum,Sharq El Nile,,,,,15743##17056##3936##4265|||0##0##0##0,15743##17056##3936##4265|||0##0##0##0,,,,,"15.56666700,32.51666700","15.91666700,33.81666700",,,,,90000.00|||0.00,90000.00|||0.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35636,7|||9,50.00|||50.00,69##70##,Khartoum,Um Badah,,,,,15745##17056##3936##4263|||0##0##0##0,15745##17056##3936##4263|||0##0##0##0,,,,,"15.56666700,32.51666700","16.23333300,31.83333300",,,,,90000.00|||0.00,90000.00|||0.00,,,,,2025
15,CBPF-SUD-25-R-INGO-35636,7|||9,50.00|||50.00,69##70##,South Darfur,Bielel (without Kalma camp),,,,,3341##3702##1348##1614|||0##551##814##886,3341##3702##1348##1614|||0##551##814##886,,,,,"11.64886390,24.90422080","11.99974700,25.16482900",,,,,60000.00|||60000.00,60000.00|||60000.00,,,,,2025
