PFId,PrjCode,ClstAgg,ClstPrct,AdmLocTypeIdAgg,AdmLoc1,AdmLoc2,AdmLoc3,AdmLoc4,AdmLoc5,AdmLoc6,AdmLocBenClustAgg1,AdmLocBenClustAgg2,AdmLocBenClustAgg3,AdmLocBenClustAgg4,AdmLocBenClustAgg5,AdmLocBenClustAgg6,AdmLocCord1,AdmLocCord2,AdmLocCord3,AdmLocCord4,AdmLocCord5,AdmLocCord6,AdmLocClustBdg1,AdmLocClustBdg2,AdmLocClustBdg3,AdmLocClustBdg4,AdmLocClustBdg5,AdmLocClustBdg6,AYr
15,CBPF-SUD-23-R-INGO-25606,9,100.00,69##70##,Kassala,Khashm Ghirba,,,,,0##1235##873##903,0##1235##873##903,,,,,"15.45000000,36.40000000","15.18333300,35.53333300",,,,,74999.98,74999.98,,,,,2023
15,CBPF-SUD-23-R-INGO-25606,9,100.00,69##70##,Kassala,Reefi Kassala,,,,,0##280##1010##550,0##280##1010##550,,,,,"15.45000000,36.40000000","15.26666700,36.48333300",,,,,74999.98,74999.98,,,,,2023
15,CBPF-SUD-23-R-INGO-25606,9,100.00,69##70##,North Darfur,El Fasher,,,,,5222##20884##21588##23388,5222##20884##21588##23388,,,,,"15.76619690,24.90422080","13.62639400,25.35593900",,,,,249999.94,249999.94,,,,,2023
15,CBPF-SUD-23-R-INGO-25606,9,100.00,69##70##,White Nile,Kosti,,,,,2125##2211##1998##2166,2125##2211##1998##2166,,,,,"13.24038810,32.53727410","13.14846200,32.66751100",,,,,49999.99,49999.99,,,,,2023
15,CBPF-SUD-23-R-INGO-25606,9,100.00,69##70##,White Nile,Rabak,,,,,2125##2211##1998##2166,2125##2211##1998##2166,,,,,"13.24038810,32.53727410","13.19773200,32.73426500",,,,,49999.99,49999.99,,,,,2023
15,CBPF-SUD-23-R-INGO-25607,7,100.00,69##70##,Al Gezira,Gre. Wad Madani,,,,,8817##20456##8623##18283,8817##20456##8623##18283,,,,,"14.02028570,33.08658440","14.40041300,33.51839500",,,,,175000.00,175000.00,,,,,2023
15,CBPF-SUD-23-R-INGO-25607,7,100.00,69##70##,East Darfur,Abu Jabra,,,,,1177##1226##302##315,1177##1226##302##315,,,,,"14.37827470,24.90422080","11.06626500,26.85414700",,,,,105000.00,105000.00,,,,,2023
15,CBPF-SUD-23-R-INGO-25607,7,100.00,69##70##,East Darfur,Bahr El Arab,,,,,1176##1225##300##313,1176##1225##300##313,,,,,"14.37827470,24.90422080","10.95524100,26.38009600",,,,,105000.00,105000.00,,,,,2023
15,CBPF-SUD-23-R-INGO-25607,7,100.00,69##70##,East Darfur,Ed Daein,,,,,16251##16508##5915##6077,16251##16508##5915##6077,,,,,"14.37827470,24.90422080","11.42654100,26.14930600",,,,,629999.99,629999.99,,,,,2023
15,CBPF-SUD-23-R-INGO-25607,7,100.00,69##70##,East Darfur,Yassin,,,,,11740##11787##2097##2106,11740##11787##2097##2106,,,,,"14.37827470,24.90422080","11.54119000,25.56062000",,,,,245000.00,245000.00,,,,,2023
15,CBPF-SUD-23-R-INGO-25607,7,100.00,69##70##,Gedaref,E. El Qalabat,,,,,2581##2962##2364##2476,2581##2962##2364##2476,,,,,"14.03333300,35.38333300","12.96666700,36.15000000",,,,,35000.00,35000.00,,,,,2023
15,CBPF-SUD-23-R-INGO-25607,7,100.00,69##70##,Gedaref,El Faw,,,,,2585##2962##2370##2476,2585##2962##2370##2476,,,,,"14.03333300,35.38333300","14.15000000,34.33333300",,,,,35000.00,35000.00,,,,,2023
15,CBPF-SUD-23-R-INGO-25607,7,100.00,69##70##,Gedaref,Gedaref,,,,,28217##32048##11309##11867,28217##32048##11309##11867,,,,,"14.03333300,35.38333300","15.00000000,35.00000000",,,,,420000.00,420000.00,,,,,2023
15,CBPF-SUD-23-R-INGO-25607,7,100.00,69##70##,Kassala,Halfa Eedeeda,,,,,8805##8840##1573##1579,8805##8840##1573##1579,,,,,"15.45000000,36.40000000","15.32685700,35.60808800",,,,,175000.00,175000.00,,,,,2023
15,CBPF-SUD-23-R-INGO-25607,7,100.00,69##70##,Kassala,Kassala,,,,,18309##20087##10368##10628,18309##20087##10368##10628,,,,,"15.45000000,36.40000000","15.42963000,36.41046200",,,,,315000.00,315000.00,,,,,2023
15,CBPF-SUD-23-R-INGO-25607,7,100.00,69##70##,Kassala,Khashm Ghirba,,,,,8501##9743##7793##8148,8501##9743##7793##8148,,,,,"15.45000000,36.40000000","15.18333300,35.53333300",,,,,70000.00,70000.00,,,,,2023
15,CBPF-SUD-23-R-INGO-25607,7,100.00,69##70##,Kassala,Reefi Kassala,,,,,1000##1500##1000##900,1000##1500##1000##900,,,,,"15.45000000,36.40000000","15.26666700,36.48333300",,,,,70000.00,70000.00,,,,,2023
15,CBPF-SUD-23-R-INGO-25607,7,100.00,69##70##,North Darfur,El Fasher,,,,,41454##175001##38970##161990,41454##175001##38970##161990,,,,,"15.76619690,24.90422080","13.62639400,25.35593900",,,,,769999.99,769999.99,,,,,2023
15,CBPF-SUD-23-R-INGO-25607,7,100.00,69##70##,South Darfur,Bielel (without Kalma camp),,,,,2324##2431##1965##2045,2324##2431##1965##2045,,,,,"11.64886390,24.90422080","11.99974700,25.16482900",,,,,210000.00,210000.00,,,,,2023
